TA_video,TA_text,Teacher_video,Teacher_text,id,week,clustered_label
0,0,0,0,101208015,week8,4633
0,0,0,0,101208015,week9,4633
0,0,0,0,101208015,week10,4633
0,0,0,0,101208015,week11,4633
0,0,20903,181,101208015,week12,3100
0,0,0,0,101208015,week13,4633
0,0,0,0,101208015,week14,4633
0,0,0,0,101208015,week15,4633
0,0,0,0,101208015,week16,4633
0,0,0,36,101208015,week17,4634
2144,99,0,312,101208015,week18,4100
0,0,0,0,101208015,week19,4633
0,0,0,0,101208015,week20,4633
0,0,0,0,101208015,week21,4633
0,0,0,0,101208015,week22,4633
0,0,0,0,101208015,week23,4633
0,0,23580,0,101208015,week24,3100
0,0,0,0,101208015,week25,4633
0,0,0,0,101208015,week26,4633
0,0,0,0,101208015,week27,4633
0,0,0,0,101208015,week28,4633
0,0,15036,39,101208015,week29,2600
0,0,0,0,101208015,week30,4633
0,0,0,0,101208015,week31,4633
0,0,0,0,101208015,week32,4633
0,0,0,0,101208015,week33,4633
0,0,0,0,101208015,week34,4633
0,0,19260,0,101208015,week35,3100
0,0,12321,0,101208015,week36,2500
0,0,0,0,101208017,week1,4633
0,0,0,0,101208017,week2,4633
0,8,31,989,101208017,week3,4610
0,84,0,552,101208017,week4,4620
0,0,12878,252,101208017,week5,2500
0,0,0,967,101208017,week6,4610
0,0,0,47,101208017,week7,4634
0,0,0,0,101208017,week8,4633
0,0,0,0,101208017,week9,4633
0,0,0,7,101208017,week10,4633
0,0,0,0,101208017,week11,4633
11063,94,0,0,101208017,week12,5500
0,0,0,0,101208017,week13,4633
0,60,0,0,101208017,week14,4633
0,5,0,0,101208017,week15,4633
0,0,0,0,101208017,week16,4633
0,0,0,0,101208017,week17,4633
1533,142,0,477,101208017,week18,4100
0,0,0,0,101208017,week19,4633
0,0,7595,0,101208017,week20,2400
0,0,0,0,101208017,week21,4633
0,0,0,0,101208017,week22,4633
2540,0,63,0,101208017,week23,4100
0,132,0,0,101208017,week24,4631
0,0,0,0,101208017,week25,4633
0,0,0,80,101208017,week26,4634
0,0,0,0,101208017,week27,4633
156,198,3325,39,101208017,week28,4400
0,0,8188,0,101208017,week29,2400
0,0,0,0,101208017,week30,4633
0,0,0,0,101208017,week31,4633
31,1842,0,39,101208017,week32,4650
0,0,0,0,101208017,week33,4633
0,0,0,0,101208017,week34,4633
0,0,0,0,101208017,week35,4633
0,0,3326,0,101208017,week36,4400
0,0,0,0,101208025,week1,4633
0,0,0,0,101208025,week2,4633
0,419,0,904,101208025,week3,4620
0,765,0,1152,101208025,week4,4610
0,0,0,0,101208025,week5,4633
0,24,14185,766,101208025,week6,2600
0,0,0,55,101208025,week7,4634
0,0,0,5,101208025,week8,4633
0,0,0,0,101208025,week9,4633
0,0,0,0,101208025,week10,4633
0,0,0,6624,101208025,week11,1100
0,3477,0,7718,101208025,week12,1300
0,0,0,0,101208025,week13,4633
0,0,0,0,101208025,week14,4633
0,0,0,0,101208025,week15,4633
0,0,0,0,101208025,week16,4633
0,0,0,6,101208025,week17,4633
0,0,0,2500,101208025,week18,4260
0,0,0,0,101208025,week19,4633
0,0,0,0,101208025,week20,4633
0,0,21601,0,101208025,week21,3100
0,0,0,0,101208025,week22,4633
0,0,0,0,101208025,week23,4633
0,0,13878,5850,101208025,week24,2600
0,0,0,0,101208025,week25,4633
0,0,0,0,101208025,week26,4633
0,0,0,0,101208025,week27,4633
0,0,0,0,101208025,week28,4633
0,0,12427,5305,101208025,week29,2500
0,0,0,0,101208025,week30,4633
0,0,0,0,101208025,week31,4633
0,0,0,0,101208025,week32,4633
0,0,0,0,101208025,week33,4633
0,0,0,0,101208025,week34,4633
0,0,0,40,101208025,week35,4634
0,0,33186,36,101208025,week36,3300
0,0,0,0,101208031,week1,4633
0,0,0,0,101208031,week2,4633
0,18,0,52,101208031,week3,4634
6,138,0,207,101208031,week4,4632
0,0,205,44,101208031,week5,4636
0,48,1487,493,101208031,week6,4500
0,0,0,0,101208031,week7,4633
0,0,9,153,101208031,week8,4632
4398,615,0,2347,101208031,week9,5200
0,10,0,19,101208031,week10,4633
0,0,0,103,101208031,week11,4634
0,0,21,40,101208031,week12,4634
0,0,0,12,101208031,week13,4633
0,0,0,33,101208031,week14,4634
63,0,0,12,101208031,week15,4635
0,0,0,0,101208031,week16,4633
5,0,0,0,101208031,week17,4633
0,0,0,0,101208031,week18,4633
0,0,0,0,101208031,week19,4633
0,0,0,0,101208031,week20,4633
0,0,0,0,101208031,week21,4633
0,0,0,0,101208031,week22,4633
0,91,2349,73,101208031,week23,4500
0,0,852,0,101208031,week24,4500
0,0,0,0,101208031,week25,4633
0,0,0,0,101208031,week26,4633
0,0,0,103,101208031,week27,4634
0,0,104,0,101208031,week28,4636
0,0,0,0,101208031,week29,4633
0,0,0,0,101208031,week30,4633
0,0,0,0,101208031,week31,4633
0,0,0,79,101208031,week32,4634
0,0,0,0,101208031,week33,4633
0,0,0,0,101208031,week34,4633
0,0,34162,0,101208031,week35,3300
24498,0,129,0,101208031,week36,6500
0,0,11,6,101208034,week1,4633
0,9,15,78,101208034,week2,4634
18,40,0,74,101208034,week3,4634
0,0,0,24,101208034,week4,4633
0,0,144,45,101208034,week5,4636
0,0,0,0,101208034,week6,4633
0,0,0,34,101208034,week7,4634
0,6,0,24,101208034,week8,4633
0,9,0,19,101208034,week9,4633
0,8,0,7,101208034,week10,4633
0,20,0,23,101208034,week11,4633
0,5,0,0,101208034,week12,4633
13,18,0,6,101208034,week13,4633
0,20,0,9,101208034,week14,4633
0,18,0,59,101208034,week15,4634
0,5,0,9,101208034,week16,4633
0,6,0,24,101208034,week17,4633
0,0,0,36,101208034,week18,4634
0,0,0,0,101208034,week19,4633
0,0,0,0,101208034,week20,4633
0,0,0,0,101208034,week21,4633
0,0,0,0,101208034,week22,4633
0,0,0,0,101208034,week23,4633
0,0,0,0,101208034,week24,4633
0,0,0,0,101208034,week25,4633
0,0,0,33,101208034,week26,4634
0,0,0,0,101208034,week27,4633
0,0,1447,0,101208034,week28,4500
0,0,0,0,101208034,week29,4633
0,0,0,0,101208034,week30,4633
0,36,8359,0,101208034,week31,2400
0,0,0,173,101208034,week32,4632
0,0,0,160,101208034,week33,4632
0,0,0,0,101208034,week34,4633
0,0,2291,0,101208034,week35,4500
0,0,0,0,101208034,week36,4633
0,0,0,0,101208050,week1,4633
0,0,19,26,101208050,week2,4633
0,833,115,551,101208050,week3,4650
0,22,6,34,101208050,week4,4634
0,0,0,0,101208050,week5,4633
0,30,25612,33,101208050,week6,3200
0,16,18,195,101208050,week7,4632
0,0,0,16,101208050,week8,4633
0,0,0,0,101208050,week9,4633
0,0,0,0,101208050,week10,4633
0,20,0,93,101208050,week11,4634
17601,38,8741,48,101208050,week12,6200
0,0,0,0,101208050,week13,4633
0,0,0,0,101208050,week14,4633
0,0,0,0,101208050,week15,4633
0,0,0,0,101208050,week16,4633
0,0,0,35,101208050,week17,4634
299,0,0,0,101208050,week18,4660
0,0,0,0,101208050,week19,4633
0,0,0,0,101208050,week20,4633
0,0,0,0,101208050,week21,4633
0,0,0,2515,101208050,week22,4260
0,0,0,0,101208050,week23,4633
0,1959,23883,0,101208050,week24,3100
0,0,0,0,101208050,week25,4633
0,0,0,0,101208050,week26,4633
0,0,0,0,101208050,week27,4633
0,0,8434,0,101208050,week28,2400
3731,0,1423,0,101208050,week29,5100
0,0,0,0,101208050,week30,4633
0,0,0,0,101208050,week31,4633
0,0,0,0,101208050,week32,4633
0,0,0,0,101208050,week33,4633
0,0,0,0,101208050,week34,4633
0,0,129,32,101208050,week35,4636
0,0,11044,37,101208050,week36,2500
0,0,0,0,101208052,week1,4633
0,107,0,67,101208052,week2,4634
0,140,10,31,101208052,week3,4631
0,32,0,17,101208052,week4,4633
0,0,310,91,101208052,week5,4640
2753,0,1877,4122,101208052,week6,5200
0,92,0,22,101208052,week7,4634
0,5,0,20,101208052,week8,4633
0,203,0,77,101208052,week9,4631
0,3434,0,0,101208052,week10,4300
0,123,0,25,101208052,week11,4631
0,0,37707,6,101208052,week12,3300
0,214,0,18,101208052,week13,4631
0,13,0,331,101208052,week14,4620
0,38,0,87,101208052,week15,4634
0,0,0,0,101208052,week16,4633
11,0,0,64,101208052,week17,4634
0,0,0,773,101208052,week18,4620
0,0,0,0,101208052,week19,4633
0,100,0,41,101208052,week20,4634
0,0,0,0,101208052,week21,4633
0,0,0,0,101208052,week22,4633
0,0,0,41,101208052,week23,4634
0,50,15807,2123,101208052,week24,2600
0,0,0,0,101208052,week25,4633
0,0,0,34,101208052,week26,4634
0,0,0,0,101208052,week27,4633
0,0,0,0,101208052,week28,4633
0,0,35282,0,101208052,week29,3300
0,0,0,112,101208052,week30,4632
0,0,0,594,101208052,week31,4620
0,0,0,37,101208052,week32,4634
0,0,122,0,101208052,week33,4636
0,0,0,0,101208052,week34,4633
0,0,83,100,101208052,week35,4634
0,0,28573,0,101208052,week36,3200
0,0,0,0,101208053,week1,4633
0,135,0,29,101208053,week2,4631
0,40,0,73,101208053,week3,4634
0,0,0,16,101208053,week4,4633
0,0,0,21,101208053,week5,4633
0,0,0,19,101208053,week6,4633
0,15,0,51,101208053,week7,4634
0,39,0,32,101208053,week8,4634
0,0,0,0,101208053,week9,4633
0,0,0,0,101208053,week10,4633
0,11,0,59,101208053,week11,4634
0,17,0,0,101208053,week12,4633
0,11,0,129,101208053,week13,4632
0,0,0,2638,101208053,week14,4260
0,0,0,16,101208053,week15,4633
0,0,0,7699,101208053,week16,1100
0,0,0,20,101208053,week17,4633
0,0,0,0,101208053,week18,4633
0,0,0,0,101208053,week19,4633
0,188,0,0,101208053,week20,4631
0,0,0,0,101208053,week21,4633
0,0,0,135,101208053,week22,4632
0,0,0,0,101208053,week23,4633
1026,0,2749,0,101208053,week24,4400
0,35,68,71,101208053,week25,4634
0,0,0,330,101208053,week26,4620
0,54,0,0,101208053,week27,4633
0,0,0,35,101208053,week28,4634
0,0,0,0,101208053,week29,4633
0,0,0,0,101208053,week30,4633
0,0,0,0,101208053,week31,4633
2113,0,7682,41,101208053,week32,2400
92,3980,171,12886,101208053,week33,1200
0,0,0,0,101208053,week34,4633
0,0,0,0,101208053,week35,4633
0,0,0,0,101208053,week36,4633
0,0,0,0,101208054,week1,4633
0,26,0,29,101208054,week2,4634
0,13,0,66,101208054,week3,4634
0,14,0,0,101208054,week4,4633
0,6,6162,237,101208054,week5,2100
0,0,2413,1891,101208054,week6,4500
0,0,0,51,101208054,week7,4634
0,0,0,5,101208054,week8,4633
0,0,0,79,101208054,week9,4634
0,0,0,80,101208054,week10,4634
0,0,0,0,101208054,week11,4633
0,0,11692,407,101208054,week12,2500
0,0,0,0,101208054,week13,4633
0,0,0,57,101208054,week14,4634
0,0,0,83,101208054,week15,4634
0,0,0,0,101208054,week16,4633
0,0,0,24,101208054,week17,4633
0,0,0,13,101208054,week18,4633
0,0,0,482,101208054,week19,4620
0,0,0,0,101208054,week20,4633
0,0,0,90,101208054,week21,4634
0,0,0,55,101208054,week22,4634
0,0,0,0,101208054,week23,4633
0,0,5009,0,101208054,week24,4400
0,0,0,0,101208054,week25,4633
0,0,0,155,101208054,week26,4632
0,0,0,0,101208054,week27,4633
0,0,0,0,101208054,week28,4633
95,0,9889,0,101208054,week29,2400
0,0,0,0,101208054,week30,4633
0,0,0,0,101208054,week31,4633
0,0,0,0,101208054,week32,4633
0,0,0,0,101208054,week33,4633
0,0,0,0,101208054,week34,4633
0,0,0,0,101208054,week35,4633
0,0,10167,0,101208054,week36,2500
0,0,0,0,101208055,week1,4633
0,0,0,0,101208055,week2,4633
0,0,16,17,101208055,week3,4633
0,0,8128,37,101208055,week4,2400
0,0,164,0,101208055,week5,4636
73,0,337,15,101208055,week6,4640
0,0,0,0,101208055,week7,4633
0,0,13936,180,101208055,week8,2600
0,0,0,118,101208055,week9,4632
0,0,0,0,101208055,week10,4633
0,0,0,0,101208055,week11,4633
1872,6,245,6,101208055,week12,4100
0,0,0,0,101208055,week13,4633
0,0,0,0,101208055,week14,4633
0,0,0,0,101208055,week15,4633
0,0,0,0,101208055,week16,4633
124,0,0,5,101208055,week17,4635
680,6,53,63,101208055,week18,4660
0,0,0,0,101208055,week19,4633
0,0,0,0,101208055,week20,4633
0,0,0,0,101208055,week21,4633
0,0,0,0,101208055,week22,4633
0,0,13135,0,101208055,week23,2500
120,0,171,169,101208055,week24,4636
0,0,192,0,101208055,week25,4636
0,0,0,61,101208055,week26,4634
0,0,49,0,101208055,week27,4633
33,0,21654,0,101208055,week28,3100
33,0,40,0,101208055,week29,4633
0,0,0,0,101208055,week30,4633
0,0,0,0,101208055,week31,4633
0,0,0,0,101208055,week32,4633
0,0,128,0,101208055,week33,4636
0,0,0,0,101208055,week34,4633
11805,0,4663,0,101208055,week35,6100
161,0,0,0,101208055,week36,4635
0,0,0,0,101208056,week1,4633
0,30,0,81,101208056,week2,4634
0,34,0,40,101208056,week3,4634
0,15,0,65,101208056,week4,4634
0,0,0,1862,101208056,week5,4260
0,0,0,20,101208056,week6,4633
0,0,0,0,101208056,week7,4633
0,0,0,0,101208056,week8,4633
0,0,0,0,101208056,week9,4633
0,0,0,0,101208056,week10,4633
0,0,0,866,101208056,week11,4620
6,0,18354,14,101208056,week12,3100
0,0,0,0,101208056,week13,4633
0,0,0,0,101208056,week14,4633
0,0,0,19,101208056,week15,4633
0,0,0,8,101208056,week16,4633
0,0,0,1460,101208056,week17,4610
0,0,0,0,101208056,week18,4633
0,0,0,0,101208056,week19,4633
0,0,0,0,101208056,week20,4633
0,0,0,0,101208056,week21,4633
0,0,0,0,101208056,week22,4633
0,0,36151,497,101208056,week23,3300
0,0,16798,0,101208056,week24,2600
0,0,0,0,101208056,week25,4633
0,0,0,0,101208056,week26,4633
0,0,0,0,101208056,week27,4633
0,0,42728,220,101208056,week28,3400
0,0,17196,0,101208056,week29,2600
0,0,0,0,101208056,week30,4633
0,0,0,0,101208056,week31,4633
0,0,0,0,101208056,week32,4633
0,0,0,0,101208056,week33,4633
0,0,0,0,101208056,week34,4633
0,0,34482,0,101208056,week35,3300
0,0,0,0,101208056,week36,4633
0,0,17,14,101208058,week1,4633
0,19,21601,37,101208058,week2,3100
0,20,2589,707,101208058,week3,4500
14732,0,0,143,101208058,week4,6100
0,0,382,487,101208058,week5,4620
0,0,15741,217,101208058,week6,2600
0,15,0,109,101208058,week7,4634
1571,80,1194,17,101208058,week8,4100
0,0,0,0,101208058,week9,4633
0,129,0,47,101208058,week10,4631
0,0,1768,774,101208058,week11,4500
10025,0,21955,0,101208058,week12,3100
0,21,0,21703,101208058,week13,1400
0,15,0,29,101208058,week14,4634
0,6,0,61,101208058,week15,4634
0,0,0,6,101208058,week16,4633
0,0,0,12,101208058,week17,4633
3916,9,0,0,101208058,week18,5100
0,0,0,0,101208058,week19,4633
0,0,9259,0,101208058,week20,2400
0,0,0,55,101208058,week21,4634
0,0,0,0,101208058,week22,4633
0,0,0,0,101208058,week23,4633
3336,0,15035,52,101208058,week24,2300
0,0,0,0,101208058,week25,4633
0,0,0,0,101208058,week26,4633
0,0,0,0,101208058,week27,4633
0,0,0,101,101208058,week28,4634
3169,0,41613,42,101208058,week29,3400
0,0,0,0,101208058,week30,4633
0,0,0,0,101208058,week31,4633
0,0,0,0,101208058,week32,4633
0,0,0,0,101208058,week33,4633
0,0,0,0,101208058,week34,4633
0,0,0,0,101208058,week35,4633
896,0,5937,0,101208058,week36,2100
0,0,0,0,101208060,week1,4633
0,0,0,0,101208060,week2,4633
0,15,0,392,101208060,week3,4620
0,19,0,17,101208060,week4,4633
0,0,0,0,101208060,week5,4633
0,0,0,0,101208060,week6,4633
0,0,0,0,101208060,week7,4633
0,0,0,0,101208060,week8,4633
0,0,0,0,101208060,week9,4633
0,0,0,0,101208060,week10,4633
0,0,0,0,101208060,week11,4633
980,9909,10,0,101208060,week12,4300
0,0,0,0,101208060,week13,4633
0,0,0,0,101208060,week14,4633
0,0,0,0,101208060,week15,4633
0,0,0,0,101208060,week16,4633
0,12,0,0,101208060,week17,4633
5194,0,0,0,101208060,week18,5100
0,0,0,0,101208060,week19,4633
0,0,0,0,101208060,week20,4633
0,0,0,0,101208060,week21,4633
0,0,0,0,101208060,week22,4633
126,0,5684,0,101208060,week23,2100
0,0,733,0,101208060,week24,4640
0,0,0,0,101208060,week25,4633
0,0,0,0,101208060,week26,4633
0,0,0,34,101208060,week27,4634
0,0,0,0,101208060,week28,4633
287,620,204,1072,101208060,week29,4610
0,0,0,0,101208060,week30,4633
0,0,0,0,101208060,week31,4633
0,0,0,43,101208060,week32,4634
0,0,0,53,101208060,week33,4634
0,0,0,169,101208060,week34,4632
313,0,3213,2704,101208060,week35,4400
0,0,73,858,101208060,week36,4620
0,0,0,0,101208062,week1,4633
0,19,0,162,101208062,week2,4632
0,0,0,62,101208062,week3,4634
0,143,0,53,101208062,week4,4631
0,0,0,62,101208062,week5,4634
0,0,0,6,101208062,week6,4633
0,9,0,42,101208062,week7,4634
0,0,0,243,101208062,week8,4632
0,446,0,67,101208062,week9,4631
0,40,0,50,101208062,week10,4634
0,0,0,56,101208062,week11,4634
0,0,0,23,101208062,week12,4633
0,12,0,40,101208062,week13,4634
0,0,0,0,101208062,week14,4633
0,10,0,29,101208062,week15,4634
0,0,0,0,101208062,week16,4633
700,0,127,18,101208062,week17,4660
947,0,0,0,101208062,week18,4100
0,0,0,0,101208062,week19,4633
0,0,0,0,101208062,week20,4633
0,797,0,1515,101208062,week21,4610
0,0,0,0,101208062,week22,4633
0,34,0,42,101208062,week23,4634
952,0,1723,0,101208062,week24,4500
0,0,0,0,101208062,week25,4633
0,0,0,0,101208062,week26,4633
0,0,0,0,101208062,week27,4633
92,15115,1257,90,101208062,week28,4300
0,0,0,0,101208062,week29,4633
0,0,0,0,101208062,week30,4633
0,0,0,0,101208062,week31,4633
0,0,0,211,101208062,week32,4632
0,0,0,0,101208062,week33,4633
0,0,0,0,101208062,week34,4633
0,0,0,356,101208062,week35,4620
0,0,0,2105,101208062,week36,4260
0,0,0,0,101208064,week1,4633
0,0,0,47,101208064,week2,4634
0,28,0,8,101208064,week3,4633
0,74,0,6,101208064,week4,4633
0,22,0,2763,101208064,week5,4260
0,0,244,22,101208064,week6,4636
0,0,0,108,101208064,week7,4634
0,24,0,16,101208064,week8,4633
0,0,0,30,101208064,week9,4633
0,0,0,27,101208064,week10,4633
652,6,10274,15,101208064,week11,2500
0,0,136,0,101208064,week12,4636
0,0,0,28,101208064,week13,4633
0,0,0,10,101208064,week14,4633
0,0,0,1117,101208064,week15,4610
0,0,0,0,101208064,week16,4633
0,0,0,141,101208064,week17,4632
0,0,0,0,101208064,week18,4633
0,0,0,0,101208064,week19,4633
0,0,0,0,101208064,week20,4633
0,0,0,0,101208064,week21,4633
0,0,0,171,101208064,week22,4632
0,0,21601,0,101208064,week23,3100
0,0,3889,0,101208064,week24,4400
0,0,0,0,101208064,week25,4633
0,0,0,0,101208064,week26,4633
0,0,0,34,101208064,week27,4634
0,0,0,0,101208064,week28,4633
0,0,10733,0,101208064,week29,2500
0,0,0,0,101208064,week30,4633
0,0,0,0,101208064,week31,4633
0,0,478,0,101208064,week32,4640
0,0,0,0,101208064,week33,4633
0,0,0,0,101208064,week34,4633
0,0,12251,0,101208064,week35,2500
0,0,6408,444,101208064,week36,2100
0,0,0,0,101208065,week1,4633
0,0,0,112,101208065,week2,4632
0,0,0,26,101208065,week3,4633
0,0,0,5,101208065,week4,4633
0,0,0,6,101208065,week5,4633
6,0,0,5,101208065,week6,4633
0,0,0,0,101208065,week7,4633
0,0,0,13,101208065,week8,4633
0,0,0,0,101208065,week9,4633
0,0,0,12,101208065,week10,4633
0,0,0,8,101208065,week11,4633
0,0,0,53,101208065,week12,4634
0,0,0,0,101208065,week13,4633
0,0,0,0,101208065,week14,4633
0,0,0,0,101208065,week15,4633
0,0,0,0,101208065,week16,4633
0,0,0,14,101208065,week17,4633
0,0,0,8,101208065,week18,4633
0,0,0,0,101208065,week19,4633
0,0,0,272,101208065,week20,4620
0,0,0,0,101208065,week21,4633
0,0,0,0,101208065,week22,4633
0,0,297,33,101208065,week23,4640
0,0,0,0,101208065,week24,4633
0,0,50,171,101208065,week25,4632
0,0,0,0,101208065,week26,4633
0,0,0,0,101208065,week27,4633
547,0,574,0,101208065,week28,4640
0,0,0,0,101208065,week29,4633
0,0,0,0,101208065,week30,4633
0,0,0,0,101208065,week31,4633
0,0,0,109,101208065,week32,4634
0,0,0,0,101208065,week33,4633
0,0,0,0,101208065,week34,4633
0,0,0,0,101208065,week35,4633
0,0,0,0,101208065,week36,4633
0,0,0,0,101208070,week1,4633
0,9,6,12,101208070,week2,4633
0,31,0,0,101208070,week3,4633
0,8,0,25,101208070,week4,4633
0,0,0,39,101208070,week5,4634
0,0,0,0,101208070,week6,4633
0,10,0,25,101208070,week7,4633
0,9,0,10,101208070,week8,4633
0,8,0,16,101208070,week9,4633
0,7,0,5,101208070,week10,4633
0,190,0,5,101208070,week11,4631
0,0,0,0,101208070,week12,4633
0,7,0,28,101208070,week13,4633
0,6,0,8,101208070,week14,4633
0,0,0,21,101208070,week15,4633
0,0,0,0,101208070,week16,4633
0,0,0,18,101208070,week17,4633
0,0,0,0,101208070,week18,4633
0,0,0,0,101208070,week19,4633
0,0,0,62,101208070,week20,4634
0,0,0,0,101208070,week21,4633
0,0,0,0,101208070,week22,4633
0,0,0,0,101208070,week23,4633
0,0,0,0,101208070,week24,4633
0,0,0,0,101208070,week25,4633
0,0,0,172,101208070,week26,4632
0,0,0,0,101208070,week27,4633
0,0,0,0,101208070,week28,4633
0,0,0,0,101208070,week29,4633
0,0,0,1711,101208070,week30,4610
0,0,0,0,101208070,week31,4633
0,0,0,326,101208070,week32,4620
0,0,0,100,101208070,week33,4634
0,0,0,0,101208070,week34,4633
0,0,0,0,101208070,week35,4633
0,0,431,0,101208070,week36,4640
0,0,0,0,101208078,week1,4633
0,0,0,33,101208078,week2,4634
0,58,0,37,101208078,week3,4634
0,0,0,21,101208078,week4,4633
0,0,0,44,101208078,week5,4634
0,0,934,284,101208078,week6,4500
0,0,5,19,101208078,week7,4633
0,0,0,0,101208078,week8,4633
0,0,0,34,101208078,week9,4634
0,0,0,0,101208078,week10,4633
0,0,0,768,101208078,week11,4620
0,0,1487,92,101208078,week12,4500
0,0,0,0,101208078,week13,4633
0,0,0,0,101208078,week14,4633
0,0,0,0,101208078,week15,4633
0,0,0,0,101208078,week16,4633
0,0,0,0,101208078,week17,4633
0,0,0,93,101208078,week18,4634
0,0,0,0,101208078,week19,4633
0,0,0,0,101208078,week20,4633
0,0,0,0,101208078,week21,4633
0,0,0,0,101208078,week22,4633
0,0,13342,0,101208078,week23,2500
0,0,31883,0,101208078,week24,3300
0,0,0,0,101208078,week25,4633
0,0,0,0,101208078,week26,4633
0,0,0,0,101208078,week27,4633
0,0,0,0,101208078,week28,4633
478,0,26564,47,101208078,week29,3200
0,0,0,0,101208078,week30,4633
0,0,0,0,101208078,week31,4633
0,0,0,0,101208078,week32,4633
0,0,0,0,101208078,week33,4633
0,0,0,0,101208078,week34,4633
0,0,0,116,101208078,week35,4632
0,0,19643,36,101208078,week36,3100
0,0,0,0,101208079,week1,4633
0,103,15,487,101208079,week2,4620
0,155,0,0,101208079,week3,4631
0,0,3478,4800,101208079,week4,4210
0,0,0,0,101208079,week5,4633
0,0,39,0,101208079,week6,4633
0,0,0,0,101208079,week7,4633
0,0,0,0,101208079,week8,4633
0,13,0,55,101208079,week9,4634
0,17,0,0,101208079,week10,4633
0,5,0,31,101208079,week11,4634
0,84,0,8,101208079,week12,4633
0,50,0,15,101208079,week13,4633
0,0,0,61,101208079,week14,4634
0,0,0,104,101208079,week15,4634
0,0,0,15,101208079,week16,4633
0,0,0,408,101208079,week17,4620
0,93,0,77,101208079,week18,4634
0,0,0,2366,101208079,week19,4260
0,0,0,1524,101208079,week20,4610
0,0,0,121,101208079,week21,4632
0,188,0,0,101208079,week22,4631
0,92,1313,1948,101208079,week23,4500
0,0,0,0,101208079,week24,4633
0,0,0,0,101208079,week25,4633
0,0,658,409,101208079,week26,4640
0,0,0,0,101208079,week27,4633
0,0,1391,448,101208079,week28,4500
0,0,642,0,101208079,week29,4640
0,0,0,0,101208079,week30,4633
0,0,1306,703,101208079,week31,4500
0,0,0,0,101208079,week32,4633
0,0,75,225,101208079,week33,4632
0,0,0,0,101208079,week34,4633
0,0,8091,92,101208079,week35,2400
0,367,0,0,101208079,week36,4631
0,0,0,0,101208080,week1,4633
0,0,0,17,101208080,week2,4633
0,23,0,24,101208080,week3,4633
0,13,0,22,101208080,week4,4633
0,0,0,207,101208080,week5,4632
0,0,0,0,101208080,week6,4633
0,0,0,0,101208080,week7,4633
0,10,0,8,101208080,week8,4633
0,0,0,7,101208080,week9,4633
0,0,0,627,101208080,week10,4620
19,7,0,39,101208080,week11,4634
279,53,0,50,101208080,week12,4660
0,0,0,0,101208080,week13,4633
0,7,0,0,101208080,week14,4633
0,16,0,44,101208080,week15,4634
0,0,0,216,101208080,week16,4632
0,0,0,31,101208080,week17,4634
3839,19,516,6,101208080,week18,5100
0,0,0,0,101208080,week19,4633
0,0,0,0,101208080,week20,4633
33,0,0,0,101208080,week21,4633
0,0,0,6843,101208080,week22,1100
0,0,0,36,101208080,week23,4634
0,1037,0,0,101208080,week24,4650
0,0,0,0,101208080,week25,4633
0,0,0,0,101208080,week26,4633
0,0,0,0,101208080,week27,4633
0,0,0,0,101208080,week28,4633
0,0,0,0,101208080,week29,4633
0,0,0,0,101208080,week30,4633
0,0,0,0,101208080,week31,4633
0,0,0,0,101208080,week32,4633
0,0,0,0,101208080,week33,4633
0,0,0,0,101208080,week34,4633
0,0,0,0,101208080,week35,4633
0,0,0,0,101208080,week36,4633
0,0,0,0,101208082,week1,4633
17,389,74,180,101208082,week2,4631
0,0,0,0,101208082,week3,4633
0,24,0,159,101208082,week4,4632
8,68,4468,31,101208082,week5,4400
0,0,10163,93,101208082,week6,2500
0,0,0,0,101208082,week7,4633
0,9,0,47,101208082,week8,4634
0,0,0,0,101208082,week9,4633
0,0,0,0,101208082,week10,4633
0,526,261,87,101208082,week11,4640
16972,0,0,0,101208082,week12,6400
0,0,0,0,101208082,week13,4633
0,364,0,343,101208082,week14,4620
0,126,0,6,101208082,week15,4631
0,0,0,0,101208082,week16,4633
0,0,0,0,101208082,week17,4633
2159,0,0,0,101208082,week18,4100
0,0,0,0,101208082,week19,4633
0,191,3037,250,101208082,week20,4400
0,47,994,137,101208082,week21,4500
0,0,831,0,101208082,week22,4500
1785,60,2619,55,101208082,week23,4500
0,0,4873,0,101208082,week24,4400
0,0,0,0,101208082,week25,4633
0,0,0,322,101208082,week26,4620
0,0,82,1692,101208082,week27,4610
0,0,11229,0,101208082,week28,2500
3212,0,1835,34,101208082,week29,5100
0,0,0,0,101208082,week30,4633
0,0,0,0,101208082,week31,4633
0,0,0,0,101208082,week32,4633
0,0,0,0,101208082,week33,4633
0,0,0,0,101208082,week34,4633
0,0,11234,51,101208082,week35,2500
1866,0,3513,0,101208082,week36,4400
0,0,49,14,101208084,week1,4633
0,11,14,18,101208084,week2,4633
0,10,4218,14,101208084,week3,4400
0,0,146,24,101208084,week4,4636
0,0,5,7,101208084,week5,4633
14,0,7045,0,101208084,week6,2100
0,0,0,0,101208084,week7,4633
0,0,0,0,101208084,week8,4633
0,0,5,0,101208084,week9,4633
0,0,0,51,101208084,week10,4634
0,0,0,0,101208084,week11,4633
0,0,0,0,101208084,week12,4633
5,0,0,0,101208084,week13,4633
0,0,0,0,101208084,week14,4633
0,0,0,0,101208084,week15,4633
0,0,0,0,101208084,week16,4633
0,0,0,5,101208084,week17,4633
0,0,0,0,101208084,week18,4633
