id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
101208087.0,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,3600,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6360,6112,30
102205089.0,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6140,6116,6114,6114,6114,6114,6160,6114,6114,6114,6114,6113,6114,6114,6113,6114,6114,6114,6114,6114,6111,6114,6114,6114,6114,26
101208066.0,6114,6114,6114,6160,6160,6114,6114,6114,6115,6114,6160,6114,6113,6113,6114,6113,6659,6114,6114,6620,6114,6114,6114,6114,6114,6114,6114,6130,6114,6113,6114,6114,6114,6113,6114,6114,26
101208030.0,6114,6140,6116,6114,6114,6114,6116,6114,6114,6140,6114,6114,6113,6116,6116,6114,6114,6114,6114,6140,6114,6114,6114,6114,6116,6114,6114,6114,6114,6160,6114,6114,6113,6114,6114,6114,26
102208075.0,6114,6114,6114,6150,6113,5400,6113,6114,6114,6114,6114,3500,6114,6114,6114,6114,6114,3500,6114,6114,6113,6114,1300,5600,6114,6115,6114,6114,5300,6114,6114,6114,6114,6114,6114,5400,80
102205037.0,6114,6114,6114,6114,6114,6114,6114,6114,6114,6140,6360,3500,6114,6114,6114,6114,6140,6540,6114,6114,6114,6114,5400,6550,6114,6114,6114,6114,6111,6114,6114,6114,6114,6114,6114,6114,30
102104031.0,6114,6114,6115,6113,5600,6112,6114,6116,5600,6140,6115,6559,6114,6113,6130,6114,6114,6629,3400,6210,6559,6115,2239,6114,6230,6113,3300,6530,6114,6114,6114,2230,6113,6130,6350,6112,80
101208085.0,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6120,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,5100,6114,6114,6114,6114,5100,6114,6114,6114,6114,6114,6112,6114,26
101208069.0,6114,6114,6350,6330,6120,6120,6114,5300,6160,6113,6113,6550,6111,6114,6114,6116,6640,6150,6559,6520,6540,6111,5600,6230,5600,5600,6140,6114,6114,6114,6114,6520,6114,6114,6114,6114,26
102208088.0,6114,6114,6114,6114,6114,6450,6114,6111,6114,6114,6114,6540,6114,6114,6114,6114,6114,3400,6114,6111,3400,3200,6112,6550,6114,6114,6114,3500,6120,6114,6114,6114,6114,6114,2230,3500,70
102208081.0,6114,6114,6114,6114,6114,6114,6114,6115,6114,6160,6114,6114,6114,6114,6114,6113,6114,6140,6114,6114,6114,6114,5600,6114,6114,6114,6160,6116,6111,6114,6114,6114,6115,6114,6140,6114,26
102208058.0,6114,6114,6114,6114,6114,6120,6114,6114,6114,6114,6114,6520,6114,6114,6114,6114,6114,3300,6114,6114,6114,6114,6114,3600,6114,6114,6114,6114,6114,6115,6114,6114,6114,6115,6350,1600,10
102208033.0,6114,6114,6114,6114,6114,1100,6114,6114,6114,6114,6114,5600,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,1100,5400,6120,6114,6114,6360,1400,6114,6114,6114,6114,6114,6114,5600,80
102208008.0,6114,6114,6114,6120,6350,6114,6114,6114,6114,6114,6114,6112,6114,6114,6114,6114,6120,6120,6112,6114,6114,6112,6112,6114,6114,6112,6120,6350,6112,6114,6114,6114,6114,6114,6112,6114,26
101208074.0,6114,6114,6114,6114,6112,6350,6114,6113,6114,6114,6113,3500,6114,6113,6113,6114,6113,6220,6114,6113,6150,6520,5100,6350,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,30
99203054.0,6114,6160,6130,6160,6114,6111,6114,6114,3500,6230,6520,6230,6114,6114,6130,6114,6114,6114,6115,6113,6114,6114,6114,6113,6114,6114,6130,6160,6160,6113,6114,6114,6114,6114,6115,6114,25
102209035.0,6114,6113,6140,6113,6114,6509,6115,6113,6116,6140,6150,2100,6114,6115,6116,6114,6114,6550,6114,6114,6114,6116,6114,6609,6114,6113,6116,6113,2239,6113,6114,6113,6114,6113,3600,6114,40
102208090.0,6114,6114,6113,6160,6113,6620,6160,6620,6409,6160,6114,6150,6114,6113,6140,6113,6114,6629,6114,6114,6114,6160,1600,6230,6114,6114,6160,6459,6440,6114,6114,6160,6114,6113,6112,6114,80
102208089.0,6114,6114,6113,6113,6115,5100,6116,6114,6140,6114,6115,6140,6114,6114,6659,6114,6114,6114,6114,6114,6114,6114,6640,6340,6115,6115,6114,5400,5600,6114,6114,6114,6114,6114,1200,6114,70
102208086.0,6114,6114,6114,6114,6240,6160,6114,6160,6113,6160,6250,6113,6160,6160,6160,6114,6114,6230,6114,6114,6114,6160,6160,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,26
102208085.0,6114,6114,6114,6350,6112,6640,6114,6114,6111,6114,6114,6111,6114,6114,6114,6114,6114,6114,6114,6114,6114,6114,6520,6114,6114,6114,6550,5100,6330,6114,6114,6114,6114,6114,6114,6114,23
102208084.0,6114,6114,6220,6114,6114,6160,6114,6114,6114,6114,5600,6160,6114,6114,6114,6640,6114,6430,6114,6114,6210,6114,6114,6240,6114,6240,6114,1600,6111,6114,6114,6114,6114,6114,6330,5500,60
102208083.0,6114,6140,6116,6112,6114,5400,6113,6114,6509,6150,6116,6520,6220,6116,6114,6114,6113,6550,6114,6130,6114,3100,6310,6120,6140,1600,6120,6114,6340,6114,6114,1600,6114,6115,5300,6114,28
102208082.0,6114,6114,6114,6112,6160,6330,6114,6113,6114,6114,6120,6130,6115,6114,6114,6114,6114,6111,6114,6114,6112,6115,6112,6114,6114,6114,6114,6160,6114,6114,6114,6113,6130,6114,6140,6114,26
102208078.0,6114,6140,6116,6114,6160,5400,6113,6113,6114,6114,6160,6115,6640,6116,6240,6114,6113,3600,6114,6140,6114,6116,3500,3500,6114,6114,6350,6115,6114,6114,6114,6114,6114,6114,6620,6150,80
102208074.0,6114,6114,6114,6115,6114,6113,6114,6114,6113,6114,6120,5300,6114,6114,6114,6115,6114,3300,6114,6120,5600,6330,3600,6111,6114,6114,6114,1600,6114,6114,6130,6114,6114,6114,3500,6114,60
102208073.0,6114,6114,5400,5600,6114,6130,5600,6114,6111,6114,6114,3500,6114,6114,6114,6114,6114,6115,6114,6114,6114,6114,6112,6114,6120,6114,6115,6360,6114,6120,6114,6114,6114,6114,6114,6114,30
102208068.0,6114,6114,6240,6113,6114,5500,6113,6114,6115,6114,6114,6509,6114,6114,6113,6114,6160,6111,6114,6114,6114,6114,5600,6114,6114,6114,6114,1400,6114,6114,6114,6114,6114,6114,3500,6114,60
