PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund,clustered_label
201705,170740,48226.86,0.323436152,0.676563848,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201706,170740,15587.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170760,7747.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170760,7747.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170760,1428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,170760,1428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,170760,3024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,170760,4044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,170760,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,170760,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,170760,4044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,170765,509986.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201604,170765,31203.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,170765,21553.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170765,167829.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201604,170843,614578.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170843,306272.69,0.999999869,1.31e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170843,120315.86,1.3269293009999998,-0.326929301,0.0,0.0,0.0,0.0,0.0,0.0,0,0.73
201702,170843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,170843,217366.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,170843,376202.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,170855,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170855,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170855,30000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201606,170855,30000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201607,170855,30000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.5
201609,170860,35550.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201602,170922,10836.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170922,19008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170922,28675.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,170922,23223.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170922,29949.99,0.638746791,0.36125320899999996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,170922,20172.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,170922,24174.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,170922,29442.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,170922,20207.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,170922,29126.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,170922,24999.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,170922,17102.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,170922,12641.47,0.89718759,0.10281241,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,170922,12200.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170944,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170944,1131.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,170944,7025.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170944,11931.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,170944,12281.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,170944,590.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,170944,1147.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,170944,10523.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,170944,15527.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,170944,5004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,170944,5004.0,0.035971223,0.964028777,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201601,170963,494.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170963,378.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,170963,602.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,170963,3732.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,170963,1898.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201702,170963,2843.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,170971,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170971,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170971,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,170971,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,170971,8250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,170971,8250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,170971,12145.0,0.32070811,0.67929189,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201701,170971,3895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,170983,399.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,170983,495.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,170983,495.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,170983,784.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,170983,289.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,170983,289.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,170983,577.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,170983,1111.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,170983,1111.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,170983,534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171006,7234.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171047,3482.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171047,10867.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171047,12656.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171047,7640.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171047,4227.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171047,13133.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171047,12828.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171047,4232.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171062,9820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171103,9600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171103,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171103,9600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171103,19200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171103,19200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201612,171103,19200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201703,171103,13680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171103,13680.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201602,171123,1750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201603,171243,675.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171243,675.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201611,171243,625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171243,1520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171243,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171243,2481.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171243,2136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201705,171243,1465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171243,1725.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171264,331.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201602,171322,74310.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171322,84645.41,0.088253338,0.911746662,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201604,171322,58869.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201605,171322,43423.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201606,171322,28338.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.5
201607,171322,21115.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.3
201602,171347,9900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171347,49218.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171347,86328.0,0.937447873,0.062552127,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171347,314110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171347,628042.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171347,564962.5,0.7195477579999999,0.0,0.280452242,0.0,0.0,0.0,0.0,0.0,0,0.74
201608,171347,380827.5,0.967780688,0.0,0.032219312,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171347,157410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171347,131030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171347,165570.0,0.8035876059999999,0.196412394,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201612,171347,138830.0,0.33984009200000004,0.0,0.660159908,0.0,0.0,0.0,0.0,0.0,0,0.12
201701,171347,47180.0,0.188215345,0.0,0.811784655,0.0,0.0,0.0,0.0,0.0,0,0.11
201702,171347,42755.0,0.0,0.20769500600000002,0.7923049940000001,0.0,0.0,0.0,0.0,0.0,0,0.12
201703,171347,4920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171347,19115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171347,27315.0,0.844407835,0.0,0.155592165,0.0,0.0,0.0,0.0,0.0,0,0.74
201706,171347,37187.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,171353,444.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171353,956.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171353,498.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171353,432.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171353,1201.03,0.6376277029999999,0.362372297,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201610,171353,2347.82,0.6745023040000001,0.325497696,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201611,171353,2449.97,0.690555395,0.309444605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201612,171353,2434.4,0.637405521,0.36259447899999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201701,171353,1389.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201702,171353,1241.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171353,573.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171362,10740.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171362,15871.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171362,25788.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171362,25125.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171362,13530.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171373,4048.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171373,4048.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171373,6432.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171373,17496.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171373,17496.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171373,1805.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171376,15900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171376,143196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171376,270396.0,0.941197355,0.0,0.058802645,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171376,254496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171376,95760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171376,18645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171376,26395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171376,27312.51,0.397894591,0.602105409,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201705,171376,3117.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171376,94485.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171380,6563.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171380,35573.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171380,28459.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171380,10218.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171380,35614.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171380,17807.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171380,17935.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171380,30935.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171380,28225.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171422,1586.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171422,879.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171422,1197.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171422,1066.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171422,1453.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171422,909.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171422,906.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171422,812.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171446,21200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171446,22200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171485,4975.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171485,13863.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171485,22546.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171485,25360.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171485,24934.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171485,30078.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171485,23486.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171485,19106.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171485,13661.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171485,16185.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171485,12270.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171485,6587.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171485,3858.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171545,18829.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171545,2902.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171545,3478.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171545,5265.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171545,14625.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171549,444750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171549,883410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171549,1332910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171549,1417960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171549,1224100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,171549,1236100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171549,1339020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171549,1413220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171549,1807400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171549,1855608.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171549,1828888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171549,1609168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171549,1885480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171549,1909080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171549,2461960.0,0.9057661379999999,0.09423386199999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171549,2514680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,171552,1080.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171552,1121.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201604,171552,565.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171552,992.2,0.284821609,0.7151783909999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201701,171552,578.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,171552,18.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201703,171552,604.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171552,610.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201605,171563,1540.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171563,1557.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171563,641.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171563,261.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171563,576.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171563,252.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171563,15.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171571,71256.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171586,32354.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171586,32927.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,171586,7972.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,171590,3095.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201603,171602,8894.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171602,17652.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171602,38188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171608,2625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171608,26350.0,0.900379507,0.099620493,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171613,500.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,171617,12943.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171617,80386.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171617,81684.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171617,81835.54,0.6816924529999999,0.31830754699999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201606,171617,85981.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171617,73664.79,0.6217173770000001,0.378282623,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,171617,65980.0,0.42547499200000005,0.574525008,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201609,171617,29209.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171617,27644.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171617,26273.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171617,53064.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171617,34936.89,0.7366565829999999,0.0,0.0,0.26334341699999997,0.0,0.0,0.0,0.0,0,0.75
201702,171617,26223.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171617,54116.04,0.0,0.499923313,0.5000766870000001,0.0,0.0,0.0,0.0,0.0,0,0.12
201704,171617,28840.87,0.0,0.0,0.947830284,0.052169716,0.0,0.0,0.0,0.0,0,0.11
201702,171624,8894.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,171662,4615.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,171662,65315.25,0.997899725,0.002100275,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,171662,68403.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,171662,84177.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,171662,100793.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,171662,62265.04,0.776461719,0.223538281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,171662,89935.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,171662,76014.03,0.9873179990000001,0.012682001000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171662,28664.71,0.6936944420000001,0.30630555800000003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201611,171662,90684.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171662,115105.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171662,53461.13,0.852905653,0.147094347,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201702,171662,146201.51,0.903042315,0.096957685,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171662,97513.01,0.935259921,0.064740079,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171662,126896.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171662,102934.7,0.8006017409999999,0.199398259,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201706,171662,143509.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,171687,32400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,171687,54720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,171687,720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,171687,9560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,171687,52220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,171687,93611.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,171687,89436.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
