id,TA_video_week1,TA_text_week1,Teacher_video_week1,Teacher_text_week1,TA_video_week2,TA_text_week2,Teacher_video_week2,Teacher_text_week2,TA_video_week3,TA_text_week3,Teacher_video_week3,Teacher_text_week3,TA_video_week4,TA_text_week4,Teacher_video_week4,Teacher_text_week4,TA_video_week5,TA_text_week5,Teacher_video_week5,Teacher_text_week5,TA_video_week6,TA_text_week6,Teacher_video_week6,Teacher_text_week6,TA_video_week7,TA_text_week7,Teacher_video_week7,Teacher_text_week7,TA_video_week8,TA_text_week8,Teacher_video_week8,Teacher_text_week8,TA_video_week9,TA_text_week9,Teacher_video_week9,Teacher_text_week9,TA_video_week10,TA_text_week10,Teacher_video_week10,Teacher_text_week10,TA_video_week11,TA_text_week11,Teacher_video_week11,Teacher_text_week11,TA_video_week12,TA_text_week12,Teacher_video_week12,Teacher_text_week12,TA_video_week13,TA_text_week13,Teacher_video_week13,Teacher_text_week13,TA_video_week14,TA_text_week14,Teacher_video_week14,Teacher_text_week14,TA_video_week15,TA_text_week15,Teacher_video_week15,Teacher_text_week15,TA_video_week16,TA_text_week16,Teacher_video_week16,Teacher_text_week16,TA_video_week17,TA_text_week17,Teacher_video_week17,Teacher_text_week17,TA_video_week18,TA_text_week18,Teacher_video_week18,Teacher_text_week18,Group,Group Project,Exam1,Exam2,Final,Attendance,TA,original,semester,total_hw_missed,PS1,PS2,PS3,PS4,PS5,PS6,PS7,PS8
101102026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,8.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,3,12.0,12.5,8.5,15.0,2,2.5,52.1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101103034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,48.75,0.6666666666666666,0.65,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,8.283333333333333,51.11666666666667,3.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.0,6.416666666666667,0.0,39.88333333333333,3,13.0,9.5,10.0,15.0,4,0.0,47.7,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101203004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.2,11.5,6.0,11.0,1,1.5,43.8,56,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
101203054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.18333333333334,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666666666,353.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.2,15.0,20.0,29.0,0,1.0,76.2,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101204026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.683333333333334,0.0,0.0,0.0,1.35,0.0,0.0,0.0,71.05,0.0,0.0,0.0,4.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,1.2833333333333334,0.0,0.0,0.0,0.0,3.316666666666667,0.0,360.01666666666665,2.3,12.116666666666667,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,30.75,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.01666666666665,0.0,0.0,0.0,4,13.2,13.0,15.0,36.0,0,3.0,79.0,91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101205029,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,3.283333333333333,25.766666666666666,0.0,0.0,3.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666666667,0.0,0.0,0.0,54.36666666666667,0.6,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,12.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.316666666666667,108.3,0.0,0.0,0.0,41.35,0.0,0.0,48.31666666666667,0.0,0.0,0.0,0.0,98.46666666666667,0.0,0.0,1.0,41.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,7,11.8,20.0,20.5,22.5,2,0.5,72.3,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101205043,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,0.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,3.75,0.0,0.0,1.1166666666666667,0.0,1.2166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.15,7.15,8,13.5,18.0,8.0,8.0,1,3.0,51.3,64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101205093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,4.1,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,1.1333333333333333,93.76666666666667,0.6,84.96666666666667,286.06666666666666,11.15,258.01666666666665,0.0,0.0,0.0,16.566666666666666,0.0,0.0,0.0,2.3333333333333335,14.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,395.28333333333336,0.0,9,11.5,9.5,9.5,19.5,8,0.0,49.2,62,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
101208002,0.0,0.0,0.0,0.0,0.0,9.816666666666666,0.0,12.683333333333334,0.0,31.483333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.51666666666667,0.0,0.0,1.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.966666666666665,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.5,16.5,19.5,26.0,1,1.0,74.9,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101208003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.216666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5.0,4.0,6.0,0.0,6,2.5,19.9,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101208004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,0.0,1.7833333333333334,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06666666666667,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.1833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14.2,22.5,23.5,32.5,2,3.0,90.7,99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101208005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.366666666666667,0.0,28.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.616666666666667,7.166666666666667,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333333,0.0,0.0,1,11.5,13.0,8.5,23.0,4,3.0,56.6,69,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
101208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566666666666666,0.0,0.0,0.0,7,11.0,12.0,1.0,19.0,3,3.0,49.6,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101208013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833333333333332,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.3,22.0,0.0,0.0,5,0.5,37.8,50,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
101208015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.483333333333333,0.0,4.5,0.0,0.0,26.233333333333334,12.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.3833333333333,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.733333333333334,1.3,0.0,4.65,3,13.0,11.5,5.0,28.0,2,2.5,63.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101208017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,16.366666666666667,0.0,1.2833333333333334,0.0,9.2,0.0,0.0,214.63333333333333,3.466666666666667,0.0,0.0,0.0,15.566666666666666,0.0,0.0,0.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.38333333333333,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.033333333333335,1.6666666666666667,0.0,7.183333333333334,4,8.5,9.0,10.5,16.0,7,0.5,40.9,53,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
101208025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.0,15.066666666666666,0.0,12.416666666666666,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,236.41666666666666,12.05,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.31666666666666,0.0,57.95,0.0,128.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.46666666666667,5,8.5,7.5,4.0,11.5,7,0.0,29.9,42,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
101208031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,3.3,0.0,0.0,3.0833333333333335,0.0,0.0,0.7166666666666667,24.783333333333335,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,73.05,10.25,0.0,39.11666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.2,11.5,7.5,18.0,3,2.5,53.7,66,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101208034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1166666666666667,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.2,20.0,24.5,27.5,2,2.0,83.2,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101208050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.783333333333333,1.9166666666666667,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.45,0.0,0.0,0.0,0.0,2.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.35,0.0,145.68333333333334,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,10,13.8,19.0,19.5,34.5,9,0.0,79.2,92,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101208052,0.0,0.0,0.0,0.0,0.0,1.7833333333333334,0.0,0.9666666666666667,0.0,2.183333333333333,0.0,0.5166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.983333333333333,1.5166666666666666,45.88333333333333,0.0,31.283333333333335,68.56666666666666,0.0,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3833333333333333,0.0,0.0,0.0,57.233333333333334,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,628.0666666666667,0.0,0.0,3.566666666666667,0.0,0.0,0.0,0.0,0.0,5.516666666666667,0.0,0.6333333333333333,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,12.883333333333333,11,13.0,9.5,17.0,27.0,0,3.0,70.7,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
