,PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund
35321,201602,70291,43087.83,43087.83,0,0,0,0,0,0,0,0
35322,201603,70291,75525.5,75525.5,0,0,0,0,0,0,0,0
35323,201604,70291,11309.5,11309.5,0,0,0,0,0,0,0,0
35324,201605,70291,21686,21686,0,0,0,0,0,0,0,0
35325,201606,70291,27575,27575,0,0,0,0,0,0,0,0
35326,201607,70291,24779,24779,0,0,0,0,0,0,0,0
35327,201608,70291,8218.42,8218.42,0,0,0,0,0,0,0,0
35328,201609,70291,12181.85,12181.85,0,0,0,0,0,0,0,0
35329,201610,70291,9515.8,9515.8,0,0,0,0,0,0,0,0
35330,201611,70291,9736.6,9736.6,0,0,0,0,0,0,0,0
35331,201612,70291,19232.6,19011.8,220.8,0,0,0,0,0,0,0
35332,201701,70291,580,580,0,0,0,0,0,0,0,0
35333,201702,70291,9963.5,9963.5,0,0,0,0,0,0,0,0
35334,201703,70291,10737.5,10737.5,0,0,0,0,0,0,0,0
35335,201704,70291,9200,9200,0,0,0,0,0,0,0,0
35336,201705,70291,9464,9464,0,0,0,0,0,0,0,0
35337,201706,70291,9876,9876,0,0,0,0,0,0,0,0
35338,201603,70326,970,970,0,0,0,0,0,0,0,0
35339,201604,70326,1617,647,970,0,0,0,0,0,0,0
35340,201605,70326,12319,11672,647,0,0,0,0,0,0,0
35341,201606,70326,11672,0,11672,0,0,0,0,0,0,0
35342,201607,70326,11672,0,0,11672,0,0,0,0,0,0
35343,201608,70326,11672,0,0,0,11672,0,0,0,0,0
35344,201609,70326,6304,0,0,0,0,6304,0,0,0,0
35345,201610,70340,510,510,0,0,0,0,0,0,0,0
35346,201704,70340,7200,7200,0,0,0,0,0,0,0,0
35347,201606,70394,5698.72,5698.72,0,0,0,0,0,0,0,0
35348,201601,70437,11397.2,9895,1502.2,0,0,0,0,0,0,0
35349,201602,70437,17819.1,11919.1,5900,0,0,0,0,0,0,0
35350,201603,70437,12436.3,12294.3,142,0,0,0,0,0,0,0
35351,201604,70437,16536.4,16512.1,24.3,0,0,0,0,0,0,0
35352,201605,70437,22536.1,16636.1,5900,0,0,0,0,0,0,0
35353,201606,70437,12287.88,11137.88,1150,0,0,0,0,0,0,0
35354,201607,70437,6211.95,5279.55,932.4,0,0,0,0,0,0,0
35355,201608,70437,3146.8,2200,946.8,0,0,0,0,0,0,0
35356,201609,70437,27569.83,27569.83,0,0,0,0,0,0,0,0
35357,201610,70437,21021.68,1201.85,19819.83,0,0,0,0,0,0,0
35358,201611,70437,480,480,0,0,0,0,0,0,0,0
35359,201612,70437,3011,3011,0,0,0,0,0,0,0,0
35360,201701,70437,13198.5,10987.5,2211,0,0,0,0,0,0,0
35361,201702,70437,37302,37302,0,0,0,0,0,0,0,0
35362,201703,70437,39856,20524,19332,0,0,0,0,0,0,0
35363,201704,70437,500,500,0,0,0,0,0,0,0,0
35364,201705,70437,28011.5,27511.5,500,0,0,0,0,0,0,0
35365,201706,70437,31878,27718,4160,0,0,0,0,0,0,0
35366,201601,7045,2910161.07,2881338.41,23288.96,8232.5,982.16,0,0,-1200,-2480.96,0
35367,201602,7045,2756700.68,2721479.82,22588,7081.96,581.3,8650.56,0,0,-3680.96,0
35368,201603,7045,2125008.87,2121870.09,4417.06,0,-228.84,0,-349.44,0,-700,0
35369,201604,7045,2823354.13,2827038.54,-6823.19,4417.06,0,-228.84,0,-349.44,-700,0
35370,201605,7045,3702327.13,3007393.94,687108.01,4686.4,4417.06,0,-228.84,0,-1049.44,0
35371,201606,7045,3367599.77,3376532.99,-8161.04,1027.5,-38.46,-482.94,0,-228.84,-1049.44,0
35372,201607,7045,5917106.36,5929181.48,-2114.4,-8161.04,0,-38.46,-482.94,0,-1278.28,0
35373,201608,7045,9216066.85,8919922.37,304869.6,1235.6,-8161.04,0,-38.46,-482.94,-1278.28,0
35374,201609,7045,10731648.28,10782189.95,-248.1,-44539.49,-2114.4,-1840,0,-38.46,-1761.22,0
35375,201610,7045,13361992.97,13409223.88,3310.76,0,-44787.59,-2114.4,-1840,0,-1799.68,0
35376,201611,7045,15084465.61,15087839.33,3203,65.96,0,-1188.6,-1814.4,-1840,-1799.68,0
35377,201612,7045,15626745.73,15633877.51,-930,-1105,-105,0,-248.1,-1104,-3639.68,0
35378,201701,7045,16216068.14,16213881.1,11280,-2805.5,-1105,-105,-85.68,-248.1,-4743.68,0
35379,201702,7045,18973408.26,16867044.28,2104176.94,9404.5,-2035,-105,0,-85.68,-4991.78,0
35380,201703,7045,10842601.59,10846260.98,-511.47,2294.06,0,0,-259.52,-105,-5077.46,0
35381,201704,7045,14063993.08,14068453.75,989.36,-511.47,503.42,0,0,-259.52,-5182.46,0
35382,201705,7045,18323460.4,15398776.17,176940.67,2753083.59,-401.47,503.42,0,0,-5441.98,0
35383,201706,7045,13143468.41,13127045.73,11278.77,10788,-80.64,-121.47,0,0,-5441.98,0
35384,201604,70456,880,880,0,0,0,0,0,0,0,0
35385,201601,70467,1990,1990,0,0,0,0,0,0,0,0
35386,201605,70467,4301.89,4301.89,0,0,0,0,0,0,0,0
35387,201606,70467,4301.89,4301.89,0,0,0,0,0,0,0,0
35388,201705,70476,280,280,0,0,0,0,0,0,0,0
35389,201706,70476,167.28,167.28,0,0,0,0,0,0,0,0
35390,201601,7050,6138042.3,6134567.95,12345.14,-9631.78,775.66,0,0,-14.67,0,0
35391,201602,7050,5645604.63,5649167.78,-3811.22,262.63,0,0,0,0,-14.56,0
35392,201603,7050,2547036.8,1254419.25,1293188.35,-293.49,-261.79,0,0,0,-15.52,0
35393,201604,7050,1467142.35,1469222.7,-2925.19,1176.78,-296.85,-19.4,0,0,-15.69,0
35394,201605,7050,1953352.73,1939823.94,20314.21,-4351.35,-2477.1,76.19,-18.33,0,-14.83,0
35395,201606,7050,2398065.77,2391660.66,13069.09,-2137.35,-4490.26,-2.49,0,-18.73,-15.15,0
35396,201607,7050,2462558.49,2462554.72,-90.02,96.15,0,-2.36,0,0,0,0
35397,201608,7050,2921481.9,2913990.55,7945.42,-550.62,96.55,0,0,0,0,0
35398,201609,7050,2390684.48,2385084.25,-1704.89,7747.93,-536.95,94.14,0,0,0,0
35399,201610,7050,1898647.25,1894619.03,337.02,-2020.24,-84.92,5796.36,0,0,0,0
35400,201611,7050,1738471.02,1735810.84,-586.53,-237.65,-1906.93,-80.16,5471.45,0,0,0
35401,201612,7050,2664076.93,2669424.95,0,-3136.43,-236.25,-1895.66,-79.68,0,0,0
35402,201701,7050,3272393.34,3272500.49,4661.5,0,0,-4767.22,-1.43,0,0,0
35403,201702,7050,4626589.04,4580667.02,45922.02,0,0,0,0,0,0,0
35404,201703,7050,3066732.1,3285385.92,-218653.82,0,0,0,0,0,0,0
35405,201704,7050,2939050.82,2939072.63,-21.81,0,0,0,0,0,0,0
35406,201705,7050,3386441.72,3392398.95,-5957.23,0,0,0,0,0,0,0
35407,201706,7050,2507513.16,1486750.29,1024376.53,-3613.66,0,0,0,0,0,0
35408,201609,70500,1464,1464,0,0,0,0,0,0,0,0
35409,201610,70500,4899,3435,1464,0,0,0,0,0,0,0
35410,201601,70536,26573.16,18670.44,7902.72,0,0,0,0,0,0,0
35411,201602,70536,9273.32,9273.32,0,0,0,0,0,0,0,0
35412,201603,70536,5122.4,5122.4,0,0,0,0,0,0,0,0
35413,201604,70536,6872,5297,1575,0,0,0,0,0,0,0
35414,201605,70536,18205.52,18205.52,0,0,0,0,0,0,0,0
35415,201606,70536,25357.93,23483.05,1874.88,0,0,0,0,0,0,0
35416,201607,70536,13302.8,13302.8,0,0,0,0,0,0,0,0
35417,201608,70536,11202.8,8668.8,2534,0,0,0,0,0,0,0
35418,201609,70536,17136,17136,0,0,0,0,0,0,0,0
35419,201610,70536,35900.22,18764.22,17136,0,0,0,0,0,0,0
35420,201611,70536,20071.94,20071.94,0,0,0,0,0,0,0,0
35421,201612,70536,3378.48,3378.48,0,0,0,0,0,0,0,0
35422,201701,70536,238.5,238.5,0,0,0,0,0,0,0,0
35423,201702,70536,1250,1250,0,0,0,0,0,0,0,0
35424,201703,70536,1607.14,0,1607.14,0,0,0,0,0,0,0
35425,201704,70536,12771.9,12771.9,0,0,0,0,0,0,0,0
35426,201705,70536,18509.4,10119,8390.4,0,0,0,0,0,0,0
35427,201609,70556,6996,6996,0,0,0,0,0,0,0,0
35428,201601,70578,6628.82,3819.72,2519.1,0,290,0,0,0,0,0
35429,201602,70578,7915.82,2915.52,2191.2,2519.1,0,290,0,0,0,0
35430,201603,70578,3901.02,2554.3,766.72,290,0,0,290,0,0,0
35431,201604,70578,5874.8,4723,571.8,0,290,0,0,290,0,0
35432,201605,70578,10278.5,8006,1982.5,0,0,290,0,0,0,0
35433,201606,70578,9787.5,9092,0,695.5,0,0,0,0,0,0
35434,201607,70578,9574,6833.5,2740.5,0,0,0,0,0,0,0
35435,201608,70578,8047,2781.5,5265.5,0,0,0,0,0,0,0
35436,201609,70578,6153,4585,1568,0,0,0,0,0,0,0
35437,201610,70578,4904.2,4904.2,0,0,0,0,0,0,0,0
35438,201611,70578,5429.2,4215.7,1213.5,0,0,0,0,0,0,0
35439,201612,70578,2421.7,1475.2,631,315.5,0,0,0,0,0,0
35440,201701,70578,1475.2,1156,319.2,0,0,0,0,0,0,0
35441,201702,70578,1471.5,946.5,525,0,0,0,0,0,0,0
35442,201703,70578,1947.2,1316.2,631,0,0,0,0,0,0,0
35443,201704,70578,1616.2,1616.2,0,0,0,0,0,0,0,0
35444,201705,70578,1616.2,1142.95,473.25,0,0,0,0,0,0,0
35445,201706,70578,1300.7,300,842.95,157.75,0,0,0,0,0,0
35446,201604,7059,47981,47981,0,0,0,0,0,0,0,0
35447,201608,7059,42900,1200,41700,0,0,0,0,0,0,0
35448,201609,7059,1406,1406,0,0,0,0,0,0,0,0
35449,201610,7059,1406,1406,0,0,0,0,0,0,0,0
35450,201611,7059,1018,812,206,0,0,0,0,0,0,0
35451,201612,7059,4840,4240,600,0,0,0,0,0,0,0
35452,201701,7059,132848,132848,0,0,0,0,0,0,0,0
35453,201702,7059,132848,0,132848,0,0,0,0,0,0,0
35454,201703,7059,282,282,0,0,0,0,0,0,0,0
35455,201705,7059,108030,108030,0,0,0,0,0,0,0,0
35456,201706,7059,142400,34370,108030,0,0,0,0,0,0,0
35457,201601,70605,4882.5,1045,295,3542.5,0,0,0,0,0,0
35458,201602,70605,4785,4187.5,597.5,0,0,0,0,0,0,0
35459,201603,70605,3906.4,1306.4,2075,525,0,0,0,0,0,0
35460,201604,70605,606.9,606.9,0,0,0,0,0,0,0,0
35461,201605,70605,606.9,0,606.9,0,0,0,0,0,0,0
35462,201606,70605,606.9,606.9,0,0,0,0,0,0,0,0
35463,201607,70605,606.9,0,606.9,0,0,0,0,0,0,0
35464,201608,70605,637.5,637.5,0,0,0,0,0,0,0,0
35465,201609,70605,637.5,0,637.5,0,0,0,0,0,0,0
35466,201610,70605,275,275,0,0,0,0,0,0,0,0
35467,201611,70605,1125,1125,0,0,0,0,0,0,0,0
35468,201612,70605,1432.5,0,1432.5,0,0,0,0,0,0,0
35469,201703,70605,5194.4,2400,2794.4,0,0,0,0,0,0,0
35470,201705,70605,923.5,923.5,0,0,0,0,0,0,0,0
35471,201706,70605,1243.5,1243.5,0,0,0,0,0,0,0,0
35472,201605,70638,915,915,0,0,0,0,0,0,0,0
35473,201606,70638,915,0,915,0,0,0,0,0,0,0
35474,201607,70638,867.5,867.5,0,0,0,0,0,0,0,0
35475,201601,7065,861.35,861.35,0,0,0,0,0,0,0,0
35476,201603,7065,256.8,256.8,0,0,0,0,0,0,0,0
35477,201607,7065,513.6,513.6,0,0,0,0,0,0,0,0
35478,201608,7065,526.98,13.38,513.6,0,0,0,0,0,0,0
35479,201610,7065,385.2,385.2,0,0,0,0,0,0,0,0
35480,201606,70672,160,160,0,0,0,0,0,0,0,0
35481,201612,70672,360,360,0,0,0,0,0,0,0,0
35482,201601,70674,58900,34100,24800,0,0,0,0,0,0,0
35483,201602,70674,86800,40300,34100,12400,0,0,0,0,0,0
35484,201603,70674,86950,62550,24400,0,0,0,0,0,0,0
35485,201604,70674,111750,87350,0,24400,0,0,0,0,0,0
35486,201605,70674,124550,62000,62550,0,0,0,0,0,0,0
35487,201606,70674,37200,37200,0,0,0,0,0,0,0,0
35488,201607,70674,37200,37200,0,0,0,0,0,0,0,0
35489,201608,70674,37200,0,37200,0,0,0,0,0,0,0
35490,201606,7068,13963.86,13963.86,0,0,0,0,0,0,0,0
35491,201607,7068,13963.86,13963.86,0,0,0,0,0,0,0,0
35492,201608,7068,13963.86,13963.86,0,0,0,0,0,0,0,0
35493,201603,70684,491,491,0,0,0,0,0,0,0,0
35494,201604,70684,491,491,0,0,0,0,0,0,0,0
35495,201603,70699,547.84,547.84,0,0,0,0,0,0,0,0
35496,201604,70699,736.16,736.16,0,0,0,0,0,0,0,0
35497,201610,70699,5530,5530,0,0,0,0,0,0,0,0
35498,201601,70741,230,0,230,0,0,0,0,0,0,0
35499,201602,70741,230,0,0,230,0,0,0,0,0,0
35500,201608,70741,230,230,0,0,0,0,0,0,0,0
35501,201609,70741,230,230,0,0,0,0,0,0,0,0
35502,201610,70741,230,230,0,0,0,0,0,0,0,0
35503,201611,70741,230,0,230,0,0,0,0,0,0,0
35504,201612,70741,230,0,0,230,0,0,0,0,0,0
35505,201605,70745,3160,3160,0,0,0,0,0,0,0,0
35506,201607,70745,4140,4140,0,0,0,0,0,0,0,0
35507,201601,70797,122.5,122.5,0,0,0,0,0,0,0,0
35508,201604,70797,49,49,0,0,0,0,0,0,0,0
35509,201607,70832,6115.64,6115.64,0,0,0,0,0,0,0,0
35510,201701,70856,2891.25,2891.25,0,0,0,0,0,0,0,0
35511,201702,70856,2891.25,2891.25,0,0,0,0,0,0,0,0
35512,201703,70856,800.4,800.4,0,0,0,0,0,0,0,0
35513,201704,70856,800.4,800.4,0,0,0,0,0,0,0,0
35514,201610,70860,228,228,0,0,0,0,0,0,0,0
35515,201611,70860,228,0,228,0,0,0,0,0,0,0
35516,201601,70866,1115.6,1115.6,0,0,0,0,0,0,0,0
35517,201603,70866,1058.4,1058.4,0,0,0,0,0,0,0,0
35518,201701,70866,3060,3060,0,0,0,0,0,0,0,0
35519,201704,70866,470,470,0,0,0,0,0,0,0,0
35520,201601,7087,333359.3,331980.2,0,1379.1,0,0,0,0,0,0
35521,201602,7087,667627.38,660301.5,6010,-31.03,1379.1,0,0,0,-32.19,0
35522,201603,7087,996709.83,996107.16,416,208,-21.33,0,0,0,0,0
35523,201604,7087,1117113.08,1117134.41,0,0,0,-21.33,0,0,0,0
35524,201605,7087,1650327.95,1650349.28,0,0,0,0,-21.33,0,0,0
35525,201606,7087,1371290,1372045,-755,0,0,0,0,0,0,0
35526,201607,7087,1343713.17,1343713.17,0,0,0,0,0,0,0,0
35527,201608,7087,1336150.33,1335879.93,270.4,0,0,0,0,0,0,0
35528,201609,7087,1457636.71,1258415.43,199221.28,0,0,0,0,0,0,0
35529,201610,7087,1790380.91,1699298.61,91082.3,0,0,0,0,0,0,0
35530,201611,7087,1821485.01,1819595.01,1890,0,0,0,0,0,0,0
35531,201612,7087,1936330.75,1787374.85,148955.9,0,0,0,0,0,0,0
35532,201701,7087,1841780.5,1575795.4,265985.1,0,0,0,0,0,0,0
35533,201702,7087,1858940.19,1758499.29,100440.9,0,0,0,0,0,0,0
35534,201703,7087,1817080.47,1580153.82,236926.65,0,0,0,0,0,0,0
35535,201704,7087,1997707.87,1845769.17,151938.7,0,0,0,0,0,0,0
35536,201705,7087,1981555.03,1838248.17,143306.86,0,0,0,0,0,0,0
35537,201706,7087,2074011.17,1940792.75,133218.42,0,0,0,0,0,0,0
35538,201601,70890,48790,48790,0,0,0,0,0,0,0,0
35539,201602,70890,95990,48790,47200,0,0,0,0,0,0,0
35540,201603,70890,54832,54832,0,0,0,0,0,0,0,0
35541,201604,70890,1380,1380,0,0,0,0,0,0,0,0
35542,201605,70890,3400,3400,0,0,0,0,0,0,0,0
35543,201606,70890,1265.22,1265.22,0,0,0,0,0,0,0,0
35544,201607,70890,4203.2,4203.2,0,0,0,0,0,0,0,0
35545,201608,70890,8333.2,8333.2,0,0,0,0,0,0,0,0
35546,201609,70890,17683.41,17683.41,0,0,0,0,0,0,0,0
35547,201610,70890,20365,20365,0,0,0,0,0,0,0,0
35548,201611,70890,31316.15,31316.15,0,0,0,0,0,0,0,0
35549,201612,70890,26981.15,26981.15,0,0,0,0,0,0,0,0
35550,201701,70890,14496,14496,0,0,0,0,0,0,0,0
35551,201702,70890,67754,67754,0,0,0,0,0,0,0,0
35552,201703,70890,38353,38353,0,0,0,0,0,0,0,0
35553,201704,70890,40273.4,40273.4,0,0,0,0,0,0,0,0
35554,201705,70890,14160,0,14160,0,0,0,0,0,0,0
35555,201706,70890,28320,28320,0,0,0,0,0,0,0,0
35556,201601,7090,870360.21,842982.64,29494.42,-1978.06,-116.31,0,0,0,-22.48,0
35557,201602,7090,612998.52,254369.92,323954.32,36726.94,-1913.87,-116.31,0,0,-22.48,0
35558,201603,7090,316213.95,314048.81,2187.62,0,0,0,0,0,-22.48,0
35559,201604,7090,320492.32,334038.15,-13523.35,0,0,0,0,0,-22.48,0
35560,201605,7090,248473.05,262330.31,441.91,0,-14276.69,0,0,0,-22.48,0
35561,201606,7090,182286.6,196346.09,0,239.68,0,-14276.69,0,0,-22.48,0
35562,201607,7090,354158.95,379906.19,-11687.75,0,239.68,0,-14276.69,0,-22.48,0
35563,201608,7090,217094.58,195616.26,33845.17,-12344.37,0,0,0,0,-22.48,0
35564,201609,7090,224941.01,240880.14,-2389.72,0,-13526.93,0,0,0,-22.48,0
35565,201610,7090,317614.02,322587.78,-2137.86,-2662.58,0,-150.84,0,0,-22.48,0
35566,201611,7090,296758.95,302438.57,-1634.62,0,-3871.68,0,-150.84,0,-22.48,0
35567,201612,7090,267951.52,275522.08,-5741.49,-1806.59,0,0,0,0,-22.48,0
35568,201701,7090,234563.42,218471.72,23575.53,-5654.76,-1806.59,0,0,0,-22.48,0
35569,201702,7090,274201.45,277017.23,2850.76,1817.29,-5654.76,-1806.59,0,0,-22.48,0
35570,201703,7090,289605.11,299738.16,-10147.49,36.92,0,0,0,0,-22.48,0
35571,201704,7090,262471.27,271245.31,44.62,-8828.28,32.1,0,0,0,-22.48,0
35572,201705,7090,276911.11,250624.96,18484.5,16620.31,-8828.28,32.1,0,0,-22.48,0
35573,201706,7090,340575.6,340426.31,143.7,-4.03,0,0,32.1,0,-22.48,0
35574,201602,70910,400,400,0,0,0,0,0,0,0,0
35575,201605,70910,400,400,0,0,0,0,0,0,0,0
35576,201606,70910,240,240,0,0,0,0,0,0,0,0
35577,201607,70910,470,470,0,0,0,0,0,0,0,0
35578,201609,70910,470,470,0,0,0,0,0,0,0,0
35579,201610,70910,470,240,230,0,0,0,0,0,0,0
35580,201611,70910,400,400,0,0,0,0,0,0,0,0
35581,201612,70910,240,240,0,0,0,0,0,0,0,0
35582,201701,70910,470,230,240,0,0,0,0,0,0,0
35583,201703,70910,40,40,0,0,0,0,0,0,0,0
35584,201704,70910,200,200,0,0,0,0,0,0,0,0
35585,201705,70910,400,400,0,0,0,0,0,0,0,0
35586,201706,70910,400,400,0,0,0,0,0,0,0,0
35587,201601,70912,103,103,0,0,0,0,0,0,0,0
35588,201602,70912,103,0,103,0,0,0,0,0,0,0
35589,201611,70912,345.1,345.1,0,0,0,0,0,0,0,0
35590,201612,70912,345.1,0,345.1,0,0,0,0,0,0,0
35591,201704,70912,190,190,0,0,0,0,0,0,0,0
35592,201705,70912,357.5,167.5,190,0,0,0,0,0,0,0
35593,201601,70943,422,422,0,0,0,0,0,0,0,0
35594,201609,70943,250,250,0,0,0,0,0,0,0,0
35595,201610,70943,250,0,250,0,0,0,0,0,0,0
35596,201602,70966,180,180,0,0,0,0,0,0,0,0
35597,201603,70966,180,0,180,0,0,0,0,0,0,0
35598,201605,70966,180,180,0,0,0,0,0,0,0,0
35599,201611,70966,90,90,0,0,0,0,0,0,0,0
35600,201702,70966,180,180,0,0,0,0,0,0,0,0
35601,201704,70966,180,180,0,0,0,0,0,0,0,0
35602,201705,70966,180,0,180,0,0,0,0,0,0,0
35603,201601,70980,5300,0,5300,0,0,0,0,0,0,0
35604,201602,70980,6337.5,6337.5,0,0,0,0,0,0,0,0
35605,201605,70980,2250,2250,0,0,0,0,0,0,0,0
35606,201606,70980,2250,2250,0,0,0,0,0,0,0,0
35607,201607,70980,4500,4500,0,0,0,0,0,0,0,0
35608,201608,70980,2250,2250,0,0,0,0,0,0,0,0
35609,201609,70980,4500,4500,0,0,0,0,0,0,0,0
35610,201610,70980,6750,4500,2250,0,0,0,0,0,0,0
35611,201612,70980,6750,6750,0,0,0,0,0,0,0,0
35612,201701,70980,6750,6750,0,0,0,0,0,0,0,0
35613,201612,70986,54671.4,54671.4,0,0,0,0,0,0,0,0
35614,201703,70986,14962.5,14962.5,0,0,0,0,0,0,0,0
35615,201704,70986,14962.5,14962.5,0,0,0,0,0,0,0,0
35616,201606,70990,748,748,0,0,0,0,0,0,0,0
35617,201607,70990,4597,4597,0,0,0,0,0,0,0,0
35618,201609,70990,12001,12001,0,0,0,0,0,0,0,0
35619,201610,70990,2756,2500,256,0,0,0,0,0,0,0
35620,201611,70990,5628.2,5628.2,0,0,0,0,0,0,0,0
35621,201612,70990,6110,481.8,5628.2,0,0,0,0,0,0,0
35622,201702,70990,6593,6593,0,0,0,0,0,0,0,0
35623,201703,70990,2418,0,2418,0,0,0,0,0,0,0
35624,201705,70990,50,50,0,0,0,0,0,0,0,0
35625,201606,71002,895.7,895.7,0,0,0,0,0,0,0,0
35626,201607,71002,1740.7,845,895.7,0,0,0,0,0,0,0
35627,201608,71002,845,0,845,0,0,0,0,0,0,0
35628,201610,71002,845,845,0,0,0,0,0,0,0,0
35629,201611,71002,845,0,845,0,0,0,0,0,0,0
35630,201602,71013,1680,1680,0,0,0,0,0,0,0,0
35631,201603,71013,1680,0,1680,0,0,0,0,0,0,0
35632,201604,71013,160,160,0,0,0,0,0,0,0,0
35633,201605,71013,160,0,160,0,0,0,0,0,0,0
35634,201606,71013,1820,1820,0,0,0,0,0,0,0,0
35635,201610,71013,2420,2420,0,0,0,0,0,0,0,0
35636,201611,71013,2420,0,2420,0,0,0,0,0,0,0
35637,201702,71013,2980,2980,0,0,0,0,0,0,0,0
35638,201705,71013,2250,2250,0,0,0,0,0,0,0,0
35639,201706,71013,2250,0,2250,0,0,0,0,0,0,0
35640,201601,71029,9065.7,9065.7,0,0,0,0,0,0,0,0
35641,201602,71029,6507.2,6507.2,0,0,0,0,0,0,0,0
35642,201603,71029,6327.2,2329.2,3998,0,0,0,0,0,0,0
35643,201604,71029,2329.2,1681.5,647.7,0,0,0,0,0,0,0
35644,201605,71029,10800,10800,0,0,0,0,0,0,0,0
35645,201606,71029,18943.6,18943.6,0,0,0,0,0,0,0,0
35646,201607,71029,21643.6,21643.6,0,0,0,0,0,0,0,0
35647,201608,71029,11570.8,11570.8,0,0,0,0,0,0,0,0
35648,201609,71029,17068,9288,7780,0,0,0,0,0,0,0
35649,201610,71029,13702.7,11002.7,2700,0,0,0,0,0,0,0
35650,201611,71029,11325.2,11325.2,0,0,0,0,0,0,0,0
35651,201612,71029,11325.2,6191.6,5133.6,0,0,0,0,0,0,0
35652,201701,71029,6386,2334.9,4051.1,0,0,0,0,0,0,0
35653,201702,71029,1971.3,1648.8,322.5,0,0,0,0,0,0,0
35654,201703,71029,4609.1,4609.1,0,0,0,0,0,0,0,0
35655,201704,71029,5962.7,5962.7,0,0,0,0,0,0,0,0
35656,201705,71029,9092.2,9092.2,0,0,0,0,0,0,0,0
35657,201706,71029,9092.2,5404.7,3687.5,0,0,0,0,0,0,0
35658,201601,71059,184.5,184.5,0,0,0,0,0,0,0,0
35659,201602,71059,184.5,184.5,0,0,0,0,0,0,0,0
35660,201603,71059,8384.54,8384.54,0,0,0,0,0,0,0,0
35661,201604,71059,8594.87,8594.87,0,0,0,0,0,0,0,0
35662,201605,71059,8188.57,3154.33,5034.24,0,0,0,0,0,0,0
35663,201606,71059,3154.33,3154.33,0,0,0,0,0,0,0,0
35664,201607,71059,210.33,0,210.33,0,0,0,0,0,0,0
35665,201702,71059,289,289,0,0,0,0,0,0,0,0
35666,201610,71072,1500.48,1500.48,0,0,0,0,0,0,0,0
35667,201601,71080,1500,1500,0,0,0,0,0,0,0,0
35668,201602,71080,826,826,0,0,0,0,0,0,0,0
35669,201605,71080,1265.05,1265.05,0,0,0,0,0,0,0,0
35670,201606,71080,2091.05,2091.05,0,0,0,0,0,0,0,0
35671,201702,71080,826,826,0,0,0,0,0,0,0,0
35672,201703,71080,510,510,0,0,0,0,0,0,0,0
35673,201601,71095,24995.05,23211.85,1783.2,0,0,0,0,0,0,0
35674,201602,71095,4045.75,4045.75,0,0,0,0,0,0,0,0
35675,201603,71095,2881,2881,0,0,0,0,0,0,0,0
35676,201604,71095,18291.84,18291.84,0,0,0,0,0,0,0,0
35677,201605,71095,39339.23,36458.23,2881,0,0,0,0,0,0,0
35678,201606,71095,44663.39,44663.39,0,0,0,0,0,0,0,0
35679,201607,71095,32175.15,32175.15,0,0,0,0,0,0,0,0
35680,201608,71095,17791.71,17791.71,0,0,0,0,0,0,0,0
35681,201609,71095,9232.56,9232.56,0,0,0,0,0,0,0,0
35682,201610,71095,42983.61,42983.61,0,0,0,0,0,0,0,0
35683,201611,71095,127134.77,127134.77,0,0,0,0,0,0,0,0
35684,201612,71095,103834.45,103834.45,0,0,0,0,0,0,0,0
35685,201701,71095,143781.76,143781.76,0,0,0,0,0,0,0,0
35686,201702,71095,102133.39,102133.39,0,0,0,0,0,0,0,0
35687,201703,71095,24685.78,24685.78,0,0,0,0,0,0,0,0
35688,201704,71095,66820.83,66820.83,0,0,0,0,0,0,0,0
35689,201705,71095,107230.04,107230.04,0,0,0,0,0,0,0,0
35690,201706,71095,40409.21,40409.21,0,0,0,0,0,0,0,0
35691,201601,71099,7534,7534,0,0,0,0,0,0,0,0
35692,201605,71099,9282,9282,0,0,0,0,0,0,0,0
35693,201610,71099,7970,7970,0,0,0,0,0,0,0,0
35694,201701,71099,5460,5460,0,0,0,0,0,0,0,0
35695,201705,71099,6006,6006,0,0,0,0,0,0,0,0
35696,201601,7111,2392.8,1500,0,892.8,0,0,0,0,0,0
35697,201602,7111,900,900,0,0,0,0,0,0,0,0
35698,201603,7111,1512.4,1512.4,0,0,0,0,0,0,0,0
35699,201604,7111,3158.4,3158.4,0,0,0,0,0,0,0,0
35700,201605,7111,2546,2546,0,0,0,0,0,0,0,0
35701,201606,7111,4800,300,4500,0,0,0,0,0,0,0
35702,201607,7111,4800,300,0,4500,0,0,0,0,0,0
35703,201612,7111,51020,51020,0,0,0,0,0,0,0,0
35704,201701,7111,68872,68872,0,0,0,0,0,0,0,0
35705,201702,7111,9860,9860,0,0,0,0,0,0,0,0
35706,201703,7111,16920,16920,0,0,0,0,0,0,0,0
35707,201704,7111,7000,7000,0,0,0,0,0,0,0,0
35708,201705,7111,14200,14200,0,0,0,0,0,0,0,0
35709,201706,7111,12000,12000,0,0,0,0,0,0,0,0
35710,201611,71120,2700,2700,0,0,0,0,0,0,0,0
35711,201612,71120,2700,0,2700,0,0,0,0,0,0,0
35712,201706,71120,1470,1470,0,0,0,0,0,0,0,0
35713,201701,71145,359,359,0,0,0,0,0,0,0,0
35714,201702,71145,359,0,359,0,0,0,0,0,0,0
35715,201605,71166,1104,1104,0,0,0,0,0,0,0,0
