video,text,id,week
0,88,102208007,week11
13201,0,102208007,week12
0,0,102208007,week13
0,50,102208007,week14
0,0,102208007,week15
0,0,102208007,week16
0,0,102208007,week17
4598,42,102208007,week18
0,0,102208010,week1
0,122,102208010,week2
0,0,102208010,week3
7848,31,102208010,week4
778,32,102208010,week5
3118,0,102208010,week6
115,97,102208010,week7
0,86,102208010,week8
0,0,102208010,week9
0,12457,102208010,week10
0,0,102208010,week11
6544,37,102208010,week12
0,32,102208010,week13
1813,0,102208010,week14
0,0,102208010,week15
0,0,102208010,week16
0,61,102208010,week17
16332,0,102208010,week18
0,0,102208014,week1
0,0,102208014,week2
0,0,102208014,week3
21601,1489,102208014,week4
3853,132,102208014,week5
233,0,102208014,week6
0,0,102208014,week7
0,159,102208014,week8
0,0,102208014,week9
0,235,102208014,week10
0,0,102208014,week11
1216,21899,102208014,week12
0,0,102208014,week13
234,0,102208014,week14
0,0,102208014,week15
0,0,102208014,week16
0,0,102208014,week17
1398,157,102208014,week18
0,0,102208017,week1
0,418,102208017,week2
0,0,102208017,week3
0,0,102208017,week4
0,0,102208017,week5
0,0,102208017,week6
0,0,102208017,week7
0,74,102208017,week8
0,0,102208017,week9
0,482,102208017,week10
0,334,102208017,week11
6680,123,102208017,week12
0,374,102208017,week13
0,0,102208017,week14
0,0,102208017,week15
0,0,102208017,week16
0,0,102208017,week17
11356,0,102208017,week18
0,0,102208018,week1
0,0,102208018,week2
0,0,102208018,week3
0,0,102208018,week4
0,48,102208018,week5
0,0,102208018,week6
0,0,102208018,week7
0,33,102208018,week8
0,0,102208018,week9
0,0,102208018,week10
0,0,102208018,week11
186,0,102208018,week12
0,31,102208018,week13
0,0,102208018,week14
0,64,102208018,week15
0,0,102208018,week16
0,0,102208018,week17
0,0,102208018,week18
0,0,102208021,week1
0,59,102208021,week2
0,0,102208021,week3
0,0,102208021,week4
0,0,102208021,week5
0,0,102208021,week6
0,0,102208021,week7
0,0,102208021,week8
0,0,102208021,week9
0,11649,102208021,week10
202,0,102208021,week11
0,0,102208021,week12
0,64,102208021,week13
0,0,102208021,week14
0,33,102208021,week15
0,0,102208021,week16
0,0,102208021,week17
361,0,102208021,week18
0,0,102208022,week1
0,66,102208022,week2
478,0,102208022,week3
0,158,102208022,week4
0,0,102208022,week5
5261,807,102208022,week6
0,0,102208022,week7
0,189,102208022,week8
0,98,102208022,week9
0,0,102208022,week10
325,331,102208022,week11
17675,0,102208022,week12
0,46,102208022,week13
0,37,102208022,week14
0,0,102208022,week15
0,0,102208022,week16
0,0,102208022,week17
10011,0,102208022,week18
0,0,102208023,week1
0,0,102208023,week2
0,0,102208023,week3
480,889,102208023,week4
0,1753,102208023,week5
875,0,102208023,week6
0,0,102208023,week7
0,62,102208023,week8
1898,0,102208023,week9
0,0,102208023,week10
74,0,102208023,week11
802,0,102208023,week12
0,0,102208023,week13
0,0,102208023,week14
0,0,102208023,week15
0,0,102208023,week16
0,0,102208023,week17
153,0,102208023,week18
0,0,102208024,week1
0,0,102208024,week2
0,5256,102208024,week3
0,103,102208024,week4
151,52,102208024,week5
1014,0,102208024,week6
0,0,102208024,week7
0,0,102208024,week8
530,56,102208024,week9
0,0,102208024,week10
0,0,102208024,week11
2589,0,102208024,week12
0,0,102208024,week13
0,0,102208024,week14
0,0,102208024,week15
0,0,102208024,week16
0,0,102208024,week17
2217,0,102208024,week18
0,0,102208029,week1
0,0,102208029,week2
2957,80,102208029,week3
231,532,102208029,week4
4994,105,102208029,week5
0,3319,102208029,week6
0,0,102208029,week7
0,0,102208029,week8
0,0,102208029,week9
0,99,102208029,week10
12307,0,102208029,week11
8597,737,102208029,week12
0,34,102208029,week13
0,0,102208029,week14
0,0,102208029,week15
0,0,102208029,week16
0,0,102208029,week17
0,0,102208029,week18
0,0,102208030,week1
0,0,102208030,week2
0,0,102208030,week3
0,0,102208030,week4
4503,0,102208030,week5
12979,0,102208030,week6
0,5662,102208030,week7
2353,43311,102208030,week8
2875,319,102208030,week9
0,0,102208030,week10
21601,0,102208030,week11
0,0,102208030,week12
0,0,102208030,week13
0,217,102208030,week14
2286,293,102208030,week15
0,0,102208030,week16
0,897,102208030,week17
0,0,102208030,week18
0,0,102208032,week1
0,74,102208032,week2
0,0,102208032,week3
0,0,102208032,week4
0,0,102208032,week5
9163,455,102208032,week6
0,0,102208032,week7
0,0,102208032,week8
0,0,102208032,week9
0,0,102208032,week10
0,0,102208032,week11
14398,3506,102208032,week12
0,0,102208032,week13
0,0,102208032,week14
0,0,102208032,week15
0,0,102208032,week16
0,0,102208032,week17
15168,431,102208032,week18
0,0,102208034,week1
0,118,102208034,week2
0,0,102208034,week3
0,0,102208034,week4
0,0,102208034,week5
0,0,102208034,week6
0,0,102208034,week7
0,0,102208034,week8
0,0,102208034,week9
0,0,102208034,week10
0,0,102208034,week11
16022,0,102208034,week12
0,0,102208034,week13
0,0,102208034,week14
0,0,102208034,week15
0,0,102208034,week16
0,0,102208034,week17
1070,0,102208034,week18
0,0,102208038,week1
0,0,102208038,week2
0,0,102208038,week3
0,0,102208038,week4
0,127,102208038,week5
0,3966,102208038,week6
0,0,102208038,week7
0,0,102208038,week8
0,0,102208038,week9
0,0,102208038,week10
7250,0,102208038,week11
459,1887,102208038,week12
0,0,102208038,week13
0,0,102208038,week14
0,0,102208038,week15
0,0,102208038,week16
0,0,102208038,week17
178,0,102208038,week18
0,0,102208041,week1
0,0,102208041,week2
0,16221,102208041,week3
238,3594,102208041,week4
2378,4143,102208041,week5
4496,1175,102208041,week6
0,0,102208041,week7
0,47,102208041,week8
708,37,102208041,week9
0,0,102208041,week10
0,6080,102208041,week11
5686,5955,102208041,week12
0,31,102208041,week13
0,0,102208041,week14
0,956,102208041,week15
198,20086,102208041,week16
1185,0,102208041,week17
5206,6907,102208041,week18
0,0,102208042,week1
0,646,102208042,week2
0,2394,102208042,week3
0,0,102208042,week4
3276,5793,102208042,week5
0,0,102208042,week6
0,0,102208042,week7
0,0,102208042,week8
0,0,102208042,week9
0,0,102208042,week10
0,0,102208042,week11
0,60,102208042,week12
0,34,102208042,week13
0,0,102208042,week14
0,0,102208042,week15
0,0,102208042,week16
0,46,102208042,week17
0,4366,102208042,week18
0,0,102208043,week1
0,0,102208043,week2
0,60,102208043,week3
113,0,102208043,week4
0,0,102208043,week5
0,0,102208043,week6
0,0,102208043,week7
0,0,102208043,week8
0,0,102208043,week9
0,77,102208043,week10
0,0,102208043,week11
0,0,102208043,week12
0,0,102208043,week13
0,0,102208043,week14
4741,370,102208043,week15
0,0,102208043,week16
0,0,102208043,week17
5435,0,102208043,week18
0,0,102208044,week1
0,0,102208044,week2
0,0,102208044,week3
0,0,102208044,week4
340,0,102208044,week5
20657,0,102208044,week6
0,0,102208044,week7
5421,0,102208044,week8
0,0,102208044,week9
310,33,102208044,week10
43485,0,102208044,week11
9920,0,102208044,week12
0,0,102208044,week13
33,0,102208044,week14
0,0,102208044,week15
0,0,102208044,week16
3929,799,102208044,week17
40,286,102208044,week18
0,0,102208045,week1
85,33,102208045,week2
0,84,102208045,week3
0,0,102208045,week4
0,0,102208045,week5
351,0,102208045,week6
0,45,102208045,week7
0,0,102208045,week8
8349,250,102208045,week9
0,0,102208045,week10
0,0,102208045,week11
4534,61,102208045,week12
0,0,102208045,week13
0,0,102208045,week14
0,0,102208045,week15
0,65,102208045,week16
0,0,102208045,week17
3908,0,102208045,week18
0,0,102208046,week1
0,0,102208046,week2
32,32,102208046,week3
0,0,102208046,week4
1558,327,102208046,week5
30033,0,102208046,week6
0,0,102208046,week7
0,0,102208046,week8
8719,0,102208046,week9
0,0,102208046,week10
3491,499,102208046,week11
0,0,102208046,week12
0,0,102208046,week13
0,58,102208046,week14
0,0,102208046,week15
0,42,102208046,week16
0,150,102208046,week17
12201,75,102208046,week18
0,0,102208052,week1
0,42,102208052,week2
0,78,102208052,week3
0,484,102208052,week4
0,0,102208052,week5
1296,7635,102208052,week6
0,118,102208052,week7
0,0,102208052,week8
0,69,102208052,week9
0,31,102208052,week10
5819,645,102208052,week11
11955,0,102208052,week12
0,0,102208052,week13
0,0,102208052,week14
0,1322,102208052,week15
0,0,102208052,week16
0,55,102208052,week17
1571,0,102208052,week18
0,0,102208053,week1
0,0,102208053,week2
0,0,102208053,week3
0,0,102208053,week4
0,0,102208053,week5
15108,49,102208053,week6
0,0,102208053,week7
0,0,102208053,week8
0,0,102208053,week9
0,1674,102208053,week10
0,0,102208053,week11
0,57,102208053,week12
0,0,102208053,week13
0,0,102208053,week14
0,0,102208053,week15
0,0,102208053,week16
0,0,102208053,week17
0,0,102208053,week18
0,0,102208054,week1
0,0,102208054,week2
0,1727,102208054,week3
0,2429,102208054,week4
528,94,102208054,week5
183,2902,102208054,week6
0,0,102208054,week7
0,0,102208054,week8
0,0,102208054,week9
0,0,102208054,week10
0,46,102208054,week11
8246,3125,102208054,week12
0,33,102208054,week13
0,109,102208054,week14
0,0,102208054,week15
0,0,102208054,week16
0,0,102208054,week17
12868,77,102208054,week18
0,0,102208055,week1
0,0,102208055,week2
0,0,102208055,week3
0,3480,102208055,week4
82,73,102208055,week5
7480,1682,102208055,week6
834,93,102208055,week7
0,0,102208055,week8
45,0,102208055,week9
0,0,102208055,week10
1050,0,102208055,week11
1689,45,102208055,week12
0,0,102208055,week13
0,0,102208055,week14
0,0,102208055,week15
0,0,102208055,week16
0,0,102208055,week17
1280,0,102208055,week18
0,0,102208056,week1
0,0,102208056,week2
0,4593,102208056,week3
0,0,102208056,week4
0,8814,102208056,week5
76,5151,102208056,week6
0,0,102208056,week7
0,664,102208056,week8
47,0,102208056,week9
0,0,102208056,week10
0,0,102208056,week11
6054,0,102208056,week12
0,68,102208056,week13
0,115,102208056,week14
0,33,102208056,week15
0,0,102208056,week16
0,0,102208056,week17
16718,114,102208056,week18
0,0,102208057,week1
38,84,102208057,week2
0,0,102208057,week3
0,0,102208057,week4
16917,38,102208057,week5
12321,0,102208057,week6
0,0,102208057,week7
0,0,102208057,week8
0,0,102208057,week9
31,0,102208057,week10
0,0,102208057,week11
3223,0,102208057,week12
0,0,102208057,week13
0,0,102208057,week14
0,0,102208057,week15
0,55,102208057,week16
0,0,102208057,week17
36,0,102208057,week18
0,0,102208059,week1
0,907,102208059,week2
41,451,102208059,week3
0,0,102208059,week4
0,89,102208059,week5
1081,3428,102208059,week6
0,3081,102208059,week7
2325,0,102208059,week8
1585,0,102208059,week9
0,62,102208059,week10
2510,367,102208059,week11
16436,47,102208059,week12
1824,0,102208059,week13
0,47,102208059,week14
0,0,102208059,week15
0,0,102208059,week16
69,1643,102208059,week17
0,0,102208059,week18
0,0,102208060,week1
0,0,102208060,week2
0,0,102208060,week3
0,0,102208060,week4
0,7012,102208060,week5
7391,0,102208060,week6
0,0,102208060,week7
0,0,102208060,week8
0,0,102208060,week9
0,0,102208060,week10
0,0,102208060,week11
83,406,102208060,week12
0,0,102208060,week13
0,0,102208060,week14
0,0,102208060,week15
0,0,102208060,week16
0,0,102208060,week17
45,51,102208060,week18
0,0,102208061,week1
32,226,102208061,week2
0,0,102208061,week3
0,0,102208061,week4
0,0,102208061,week5
0,9262,102208061,week6
0,1446,102208061,week7
0,0,102208061,week8
0,0,102208061,week9
0,0,102208061,week10
0,0,102208061,week11
0,0,102208061,week12
0,0,102208061,week13
0,0,102208061,week14
0,0,102208061,week15
0,0,102208061,week16
0,0,102208061,week17
0,0,102208061,week18
0,0,102208062,week1
0,0,102208062,week2
0,209,102208062,week3
0,0,102208062,week4
0,0,102208062,week5
1311,0,102208062,week6
0,0,102208062,week7
0,0,102208062,week8
0,0,102208062,week9
0,4211,102208062,week10
0,202,102208062,week11
8659,3013,102208062,week12
0,0,102208062,week13
0,0,102208062,week14
0,0,102208062,week15
0,0,102208062,week16
0,184,102208062,week17
0,0,102208062,week18
0,0,102208063,week1
0,0,102208063,week2
55,42,102208063,week3
54,1336,102208063,week4
0,547,102208063,week5
1118,312,102208063,week6
0,0,102208063,week7
0,510,102208063,week8
0,0,102208063,week9
0,0,102208063,week10
21601,59,102208063,week11
6246,0,102208063,week12
0,0,102208063,week13
0,8569,102208063,week14
0,34,102208063,week15
0,20750,102208063,week16
0,0,102208063,week17
3002,9606,102208063,week18
0,0,102208064,week1
0,0,102208064,week2
0,0,102208064,week3
0,0,102208064,week4
0,0,102208064,week5
3353,0,102208064,week6
0,0,102208064,week7
0,0,102208064,week8
0,0,102208064,week9
0,0,102208064,week10
0,0,102208064,week11
5639,4930,102208064,week12
0,0,102208064,week13
0,0,102208064,week14
0,0,102208064,week15
0,0,102208064,week16
0,0,102208064,week17
0,0,102208064,week18
0,0,102208065,week1
0,0,102208065,week2
0,62,102208065,week3
0,651,102208065,week4
0,0,102208065,week5
0,45,102208065,week6
0,0,102208065,week7
0,140,102208065,week8
0,0,102208065,week9
0,0,102208065,week10
0,0,102208065,week11
0,0,102208065,week12
0,0,102208065,week13
0,42,102208065,week14
0,1316,102208065,week15
0,0,102208065,week16
0,0,102208065,week17
0,0,102208065,week18
0,0,102208066,week1
0,1043,102208066,week2
0,100,102208066,week3
0,0,102208066,week4
0,305,102208066,week5
0,5758,102208066,week6
0,323,102208066,week7
54,55,102208066,week8
0,222,102208066,week9
0,0,102208066,week10
746,128,102208066,week11
585,1009,102208066,week12
0,0,102208066,week13
0,229,102208066,week14
2606,763,102208066,week15
0,0,102208066,week16
0,186,102208066,week17
20590,0,102208066,week18
0,0,102208068,week1
0,0,102208068,week2
0,904,102208068,week3
0,0,102208068,week4
0,0,102208068,week5
10907,3948,102208068,week6
0,68,102208068,week7
51,0,102208068,week8
0,110,102208068,week9
0,0,102208068,week10
0,0,102208068,week11
3003,0,102208068,week12
0,0,102208068,week13
0,0,102208068,week14
0,0,102208068,week15
0,0,102208068,week16
113,227,102208068,week17
305,0,102208068,week18
0,0,102208073,week1
0,0,102208073,week2
9081,32,102208073,week3
6662,0,102208073,week4
0,0,102208073,week5
881,0,102208073,week6
7997,0,102208073,week7
0,0,102208073,week8
601,0,102208073,week9
0,0,102208073,week10
0,0,102208073,week11
8796,0,102208073,week12
0,0,102208073,week13
0,0,102208073,week14
0,0,102208073,week15
0,0,102208073,week16
0,0,102208073,week17
0,0,102208073,week18
0,0,102208074,week1
0,0,102208074,week2
0,0,102208074,week3
0,108,102208074,week4
0,0,102208074,week5
0,0,102208074,week6
0,0,102208074,week7
0,0,102208074,week8
0,0,102208074,week9
0,0,102208074,week10
1277,0,102208074,week11
22684,0,102208074,week12
0,0,102208074,week13
0,0,102208074,week14
0,0,102208074,week15
0,91,102208074,week16
0,0,102208074,week17
18694,272,102208074,week18
0,0,102208078,week1
0,103,102208078,week2
72,81,102208078,week3
0,0,102208078,week4
0,159,102208078,week5
12232,0,102208078,week6
0,43,102208078,week7
0,0,102208078,week8
0,0,102208078,week9
0,0,102208078,week10
0,512,102208078,week11
0,94,102208078,week12
0,3761,102208078,week13
0,126,102208078,week14
0,795,102208078,week15
0,0,102208078,week16
0,79,102208078,week17
14759,0,102208078,week18
0,0,102208082,week1
0,0,102208082,week2
0,0,102208082,week3
362,31,102208082,week4
0,616,102208082,week5
3978,260,102208082,week6
0,0,102208082,week7
0,38,102208082,week8
0,0,102208082,week9
0,0,102208082,week10
646,0,102208082,week11
1681,0,102208082,week12
0,87,102208082,week13
0,0,102208082,week14
0,0,102208082,week15
0,0,102208082,week16
0,0,102208082,week17
421,0,102208082,week18
0,0,102208083,week1
0,137,102208083,week2
0,0,102208083,week3
196,0,102208083,week4
0,0,102208083,week5
10631,1879,102208083,week6
0,0,102208083,week7
0,0,102208083,week8
2362,0,102208083,week9
0,302,102208083,week10
0,0,102208083,week11
4122,0,102208083,week12
0,1703,102208083,week13
0,45,102208083,week14
0,0,102208083,week15
0,0,102208083,week16
0,0,102208083,week17
4930,0,102208083,week18
0,0,102208084,week1
0,0,102208084,week2
0,1855,102208084,week3
0,0,102208084,week4
0,0,102208084,week5
0,373,102208084,week6
0,0,102208084,week7
0,0,102208084,week8
0,0,102208084,week9
0,0,102208084,week10
8005,57,102208084,week11
0,305,102208084,week12
0,0,102208084,week13
0,0,102208084,week14
0,0,102208084,week15
0,3585,102208084,week16
0,0,102208084,week17
0,3649,102208084,week18
0,0,102208085,week1
0,0,102208085,week2
0,0,102208085,week3
1721,0,102208085,week4
360,0,102208085,week5
229,4435,102208085,week6
0,0,102208085,week7
0,0,102208085,week8
614,0,102208085,week9
0,0,102208085,week10
0,0,102208085,week11
278,0,102208085,week12
0,0,102208085,week13
0,0,102208085,week14
0,0,102208085,week15
0,0,102208085,week16
0,0,102208085,week17
0,0,102208085,week18
0,0,102208086,week1
0,0,102208086,week2
0,0,102208086,week3
0,0,102208086,week4
0,991,102208086,week5
0,592,102208086,week6
0,0,102208086,week7
0,307,102208086,week8
0,57,102208086,week9
0,411,102208086,week10
386,1876,102208086,week11
0,38,102208086,week12
0,342,102208086,week13
0,268,102208086,week14
0,595,102208086,week15
0,0,102208086,week16
0,0,102208086,week17
0,1528,102208086,week18
0,0,102208089,week1
0,0,102208089,week2
0,0,102208089,week3
0,0,102208089,week4
0,105,102208089,week5
15948,0,102208089,week6
0,0,102208089,week7
0,0,102208089,week8
0,402,102208089,week9
0,0,102208089,week10
0,136,102208089,week11
490,307,102208089,week12
0,0,102208089,week13
0,0,102208089,week14
0,5457,102208089,week15
0,0,102208089,week16
0,0,102208089,week17
0,0,102208089,week18
0,0,102208090,week1
0,0,102208090,week2
66,35,102208090,week3
0,190,102208090,week4
0,85,102208090,week5
0,3446,102208090,week6
0,200,102208090,week7
0,2806,102208090,week8
0,4127,102208090,week9
0,558,102208090,week10
0,0,102208090,week11
0,426,102208090,week12
0,0,102208090,week13
0,34,102208090,week14
0,169,102208090,week15
0,69,102208090,week16
0,0,102208090,week17
464,4049,102208090,week18
0,0,102209035,week1
68,54,102209035,week2
0,115,102209035,week3
0,34,102209035,week4
0,0,102209035,week5
2269,0,102209035,week6
0,129,102209035,week7
0,56,102209035,week8
0,45,102209035,week9
0,328,102209035,week10
0,478,102209035,week11
15927,23695,102209035,week12
0,0,102209035,week13
0,58,102209035,week14
0,0,102209035,week15
0,0,102209035,week16
0,0,102209035,week17
4459,88,102209035,week18
0,0,102306041,week1
0,0,102306041,week2
0,1495,102306041,week3
0,292,102306041,week4
211,425,102306041,week5
47,0,102306041,week6
0,0,102306041,week7
0,122,102306041,week8
0,0,102306041,week9
0,0,102306041,week10
845,1047,102306041,week11
974,0,102306041,week12
0,0,102306041,week13
0,0,102306041,week14
0,0,102306041,week15
0,0,102306041,week16
102,14566,102306041,week17
3993,0,102306041,week18
46,0,102306046,week1
0,0,102306046,week2
1278,376,102306046,week3
0,113,102306046,week4
31,456,102306046,week5
991,134,102306046,week6
0,0,102306046,week7
0,289,102306046,week8
0,78,102306046,week9
0,0,102306046,week10
0,1436,102306046,week11
25206,920,102306046,week12
0,8728,102306046,week13
0,366,102306046,week14
0,1762,102306046,week15
0,0,102306046,week16
0,0,102306046,week17
8893,954,102306046,week18
0,0,103302103,week1
0,42,103302103,week2
0,0,103302103,week3
58,1524,103302103,week4
0,0,103302103,week5
0,1437,103302103,week6
0,0,103302103,week7
0,0,103302103,week8
0,0,103302103,week9
0,0,103302103,week10
0,2087,103302103,week11
0,7230,103302103,week12
0,0,103302103,week13
0,1766,103302103,week14
0,0,103302103,week15
0,0,103302103,week16
0,937,103302103,week17
0,3005,103302103,week18
0,0,103302104,week1
0,733,103302104,week2
0,0,103302104,week3
0,33,103302104,week4
0,0,103302104,week5
0,16384,103302104,week6
0,0,103302104,week7
0,76,103302104,week8
0,82,103302104,week9
0,127,103302104,week10
0,0,103302104,week11
0,9294,103302104,week12
0,0,103302104,week13
0,0,103302104,week14
0,0,103302104,week15
0,0,103302104,week16
0,0,103302104,week17
0,17282,103302104,week18
0,0,99203054,week1
0,300,99203054,week2
1177,0,99203054,week3
0,644,99203054,week4
0,0,99203054,week5
359,48,99203054,week6
0,0,99203054,week7
0,0,99203054,week8
8294,0,99203054,week9
37,1123,99203054,week10
3798,1119,99203054,week11
255,1390,99203054,week12
0,0,99203054,week13
0,0,99203054,week14
1315,186,99203054,week15
0,0,99203054,week16
0,0,99203054,week17
0,0,99203054,week18
0,0,99304030,week1
0,0,99304030,week2
0,33,99304030,week3
0,0,99304030,week4
0,131,99304030,week5
0,47,99304030,week6
0,0,99304030,week7
0,0,99304030,week8
51,301,99304030,week9
0,1561,99304030,week10
0,113,99304030,week11
0,15097,99304030,week12
0,0,99304030,week13
0,31,99304030,week14
0,41,99304030,week15
0,0,99304030,week16
0,0,99304030,week17
951,79,99304030,week18
0,0,101208074,week1
0,0,101208074,week2
0,0,101208074,week3
0,0,101208074,week4
142,0,101208074,week5
2286,0,101208074,week6
0,0,101208074,week7
0,0,101208074,week8
0,0,101208074,week9
0,0,101208074,week10
0,39,101208074,week11
11865,37,101208074,week12
0,0,101208074,week13
0,0,101208074,week14
0,0,101208074,week15
0,0,101208074,week16
0,0,101208074,week17
153,1666,101208074,week18
0,0,102208008,week1
0,0,102208008,week2
0,0,102208008,week3
1317,0,102208008,week4
1649,0,102208008,week5
0,0,102208008,week6
85,0,102208008,week7
64,0,102208008,week8
0,0,102208008,week9
0,0,102208008,week10
79,0,102208008,week11
118,0,102208008,week12
0,0,102208008,week13
0,0,102208008,week14
0,0,102208008,week15
0,0,102208008,week16
482,0,102208008,week17
489,0,102208008,week18
0,0,102208033,week1
0,0,102208033,week2
0,0,102208033,week3
0,0,102208033,week4
0,0,102208033,week5
51063,33,102208033,week6
0,0,102208033,week7
0,0,102208033,week8
0,0,102208033,week9
0,0,102208033,week10
0,0,102208033,week11
6264,661,102208033,week12
0,0,102208033,week13
0,0,102208033,week14
0,0,102208033,week15
0,0,102208033,week16
0,0,102208033,week17
0,0,102208033,week18
0,0,102208049,week1
0,0,102208049,week2
0,0,102208049,week3
0,0,102208049,week4
0,0,102208049,week5
14882,0,102208049,week6
2265,0,102208049,week7
4376,0,102208049,week8
322,0,102208049,week9
0,0,102208049,week10
0,0,102208049,week11
7723,0,102208049,week12
0,0,102208049,week13
0,0,102208049,week14
0,0,102208049,week15
0,0,102208049,week16
0,0,102208049,week17
244,0,102208049,week18
0,0,102208058,week1
0,0,102208058,week2
0,0,102208058,week3
0,0,102208058,week4
0,0,102208058,week5
796,0,102208058,week6
0,0,102208058,week7
0,0,102208058,week8
0,0,102208058,week9
0,0,102208058,week10
0,0,102208058,week11
4546,0,102208058,week12
0,0,102208058,week13
0,0,102208058,week14
0,0,102208058,week15
0,0,102208058,week16
0,0,102208058,week17
19590,486,102208058,week18
0,0,102208081,week1
0,0,102208081,week2
0,0,102208081,week3
0,0,102208081,week4
0,0,102208081,week5
0,0,102208081,week6
0,0,102208081,week7
0,75,102208081,week8
0,0,102208081,week9
0,201,102208081,week10
0,0,102208081,week11
0,0,102208081,week12
0,0,102208081,week13
0,0,102208081,week14
0,0,102208081,week15
0,61,102208081,week16
0,0,102208081,week17
0,239,102208081,week18
0,0,102208088,week1
0,0,102208088,week2
0,0,102208088,week3
0,0,102208088,week4
0,0,102208088,week5
103,2352,102208088,week6
0,0,102208088,week7
196,108,102208088,week8
34,0,102208088,week9
0,0,102208088,week10
0,0,102208088,week11
2707,651,102208088,week12
0,0,102208088,week13
0,0,102208088,week14
0,0,102208088,week15
0,0,102208088,week16
0,0,102208088,week17
29599,3160,102208088,week18
0,0,101208069,week1
0,0,101208069,week2
1589,310,101208069,week3
3938,0,101208069,week4
593,0,101208069,week5
1340,0,101208069,week6
0,0,101208069,week7
12712,116,101208069,week8
0,203,101208069,week9
0,0,101208069,week10
0,39,101208069,week11
4906,101,101208069,week12
240,0,101208069,week13
0,0,101208069,week14
0,0,101208069,week15
37,0,101208069,week16
0,4463,101208069,week17
792,321,101208069,week18
0,0,101208085,week1
0,0,101208085,week2
0,0,101208085,week3
0,0,101208085,week4
0,0,101208085,week5
0,0,101208085,week6
0,0,101208085,week7
0,0,101208085,week8
0,0,101208085,week9
0,0,101208085,week10
0,0,101208085,week11
444,0,101208085,week12
0,0,101208085,week13
0,0,101208085,week14
0,0,101208085,week15
0,0,101208085,week16
0,0,101208085,week17
0,0,101208085,week18
0,0,102104031,week1
0,0,102104031,week2
0,156,102104031,week3
0,43,102104031,week4
6185,0,102104031,week5
120,0,102104031,week6
0,0,102104031,week7
0,68,102104031,week8
5259,305,102104031,week9
0,199,102104031,week10
0,86,102104031,week11
6728,0,102104031,week12
0,0,102104031,week13
0,0,102104031,week14
1210,35,102104031,week15
0,0,102104031,week16
0,0,102104031,week17
0,3815,102104031,week18
0,0,102205037,week1
0,0,102205037,week2
0,0,102205037,week3
0,0,102205037,week4
0,0,102205037,week5
0,0,102205037,week6
0,0,102205037,week7
0,0,102205037,week8
0,0,102205037,week9
0,144,102205037,week10
3176,0,102205037,week11
15433,0,102205037,week12
0,0,102205037,week13
0,0,102205037,week14
0,0,102205037,week15
0,0,102205037,week16
0,65,102205037,week17
3078,875,102205037,week18
0,0,102208075,week1
0,0,102208075,week2
0,0,102208075,week3
0,637,102208075,week4
0,0,102208075,week5
9337,0,102208075,week6
0,41,102208075,week7
0,0,102208075,week8
0,0,102208075,week9
0,0,102208075,week10
0,0,102208075,week11
11038,253,102208075,week12
0,0,102208075,week13
0,0,102208075,week14
0,0,102208075,week15
0,0,102208075,week16
0,0,102208075,week17
8663,0,102208075,week18
0,0,101208030,week1
0,254,101208030,week2
0,37,101208030,week3
0,0,101208030,week4
0,0,101208030,week5
0,0,101208030,week6
0,0,101208030,week7
0,0,101208030,week8
0,0,101208030,week9
0,101,101208030,week10
0,0,101208030,week11
0,0,101208030,week12
0,38,101208030,week13
0,115,101208030,week14
0,0,101208030,week15
0,0,101208030,week16
0,0,101208030,week17
0,0,101208030,week18
0,0,101208066,week1
0,0,101208066,week2
0,0,101208066,week3
0,268,101208066,week4
0,371,101208066,week5
0,0,101208066,week6
0,0,101208066,week7
0,0,101208066,week8
0,171,101208066,week9
0,0,101208066,week10
0,181,101208066,week11
0,0,101208066,week12
0,59,101208066,week13
0,53,101208066,week14
0,0,101208066,week15
0,56,101208066,week16
0,5828,101208066,week17
0,0,101208066,week18
0,0,102205089,week1
0,0,102205089,week2
0,0,102205089,week3
0,0,102205089,week4
0,0,102205089,week5
0,0,102205089,week6
0,0,102205089,week7
0,0,102205089,week8
0,0,102205089,week9
0,0,102205089,week10
0,0,102205089,week11
0,131,102205089,week12
0,0,102205089,week13
0,0,102205089,week14
0,0,102205089,week15
0,0,102205089,week16
0,0,102205089,week17
0,409,102205089,week18
0,0,101208087,week1
0,0,101208087,week2
0,0,101208087,week3
0,0,101208087,week4
0,0,101208087,week5
0,0,101208087,week6
0,0,101208087,week7
0,0,101208087,week8
0,0,101208087,week9
0,0,101208087,week10
0,0,101208087,week11
12710,0,101208087,week12
0,0,101208087,week13
0,0,101208087,week14
0,0,101208087,week15
0,0,101208087,week16
0,0,101208087,week17
0,0,101208087,week18
