id,TA_video_week1,TA_text_week1,Teacher_video_week1,Teacher_text_week1,TA_video_week2,TA_text_week2,Teacher_video_week2,Teacher_text_week2,TA_video_week3,TA_text_week3,Teacher_video_week3,Teacher_text_week3,TA_video_week4,TA_text_week4,Teacher_video_week4,Teacher_text_week4,TA_video_week5,TA_text_week5,Teacher_video_week5,Teacher_text_week5,TA_video_week6,TA_text_week6,Teacher_video_week6,Teacher_text_week6,TA_video_week7,TA_text_week7,Teacher_video_week7,Teacher_text_week7,TA_video_week8,TA_text_week8,Teacher_video_week8,Teacher_text_week8,TA_video_week9,TA_text_week9,Teacher_video_week9,Teacher_text_week9,TA_video_week10,TA_text_week10,Teacher_video_week10,Teacher_text_week10,TA_video_week11,TA_text_week11,Teacher_video_week11,Teacher_text_week11,TA_video_week12,TA_text_week12,Teacher_video_week12,Teacher_text_week12,TA_video_week13,TA_text_week13,Teacher_video_week13,Teacher_text_week13,TA_video_week14,TA_text_week14,Teacher_video_week14,Teacher_text_week14,TA_video_week15,TA_text_week15,Teacher_video_week15,Teacher_text_week15,TA_video_week16,TA_text_week16,Teacher_video_week16,Teacher_text_week16,TA_video_week17,TA_text_week17,Teacher_video_week17,Teacher_text_week17,TA_video_week18,TA_text_week18,Teacher_video_week18,Teacher_text_week18,TA_video_week19,TA_text_week19,Teacher_video_week19,Teacher_text_week19,TA_video_week20,TA_text_week20,Teacher_video_week20,Teacher_text_week20,TA_video_week21,TA_text_week21,Teacher_video_week21,Teacher_text_week21,TA_video_week22,TA_text_week22,Teacher_video_week22,Teacher_text_week22,TA_video_week23,TA_text_week23,Teacher_video_week23,Teacher_text_week23,TA_video_week24,TA_text_week24,Teacher_video_week24,Teacher_text_week24,TA_video_week25,TA_text_week25,Teacher_video_week25,Teacher_text_week25,TA_video_week26,TA_text_week26,Teacher_video_week26,Teacher_text_week26,TA_video_week27,TA_text_week27,Teacher_video_week27,Teacher_text_week27,TA_video_week28,TA_text_week28,Teacher_video_week28,Teacher_text_week28,TA_video_week29,TA_text_week29,Teacher_video_week29,Teacher_text_week29,TA_video_week30,TA_text_week30,Teacher_video_week30,Teacher_text_week30,TA_video_week31,TA_text_week31,Teacher_video_week31,Teacher_text_week31,TA_video_week32,TA_text_week32,Teacher_video_week32,Teacher_text_week32,TA_video_week33,TA_text_week33,Teacher_video_week33,Teacher_text_week33,TA_video_week34,TA_text_week34,Teacher_video_week34,Teacher_text_week34,TA_video_week35,TA_text_week35,Teacher_video_week35,Teacher_text_week35,TA_video_week36,TA_text_week36,Teacher_video_week36,Teacher_text_week36
102208042,0,0,0,0,0,15,0,658,0,60,0,2368,0,0,0,0,0,1564,3276,4259,0,0,0,11,0,0,6,24,0,0,0,7,0,0,0,20,0,0,0,0,0,9,0,9,0,23,0,125,0,0,0,34,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,46,0,4381,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,168,0,0,0,0,0,0,8270,337,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,90,0,3285,36,0,0,101,31
102208043,0,0,0,0,0,13,0,26,0,13,0,60,69,0,44,25,0,0,0,9,0,0,0,5,0,0,0,17,0,0,0,8,0,0,0,18,0,0,0,82,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4757,34,0,370,13,0,0,12,0,0,0,6,5450,22,0,9,61,0,0,0,1601,39,0,0,0,0,0,51,0,0,0,0,8358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,43,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208045,0,0,0,0,0,19,95,74,0,0,0,92,5,0,0,13,0,0,0,9,0,0,392,55,0,0,0,68,0,0,0,0,8355,5,0,282,28,15,0,6,0,5,0,12,4534,19,0,69,0,0,0,22,0,0,0,40,0,0,0,15,0,0,0,65,0,0,0,52,3913,0,0,0,0,0,0,0,0,0,1598,0,0,0,0,0,3532,0,1265,0,36,0,0,0,0,0,0,0,0,0,0,0,2466,0,3180,0,0,0,0,0,3468,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,0,0,0,1033,0
102208046,0,0,0,0,0,0,0,0,6,47,32,29,0,0,0,0,1558,327,8,11,5,0,30063,11,8,0,0,0,0,0,0,0,2353,35,6366,9,0,0,0,0,3498,362,28,137,17,0,0,0,0,0,0,25,0,0,0,58,0,5,0,0,0,0,0,48,0,0,0,150,12211,75,0,17,0,0,0,0,0,96,0,887,0,0,0,0,0,122,0,355,4392,34,25214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,207,21653,0,685,0,5276,0,0,0,0,188,0,0,0,214,0,0,0,204,0,0,0,205,0,0,77,0,0,0,21601,615,4860,31,0,0
102208052,0,0,0,0,0,0,0,69,0,25,0,99,0,7,0,507,0,0,13,17,0,0,1326,7641,0,50,0,68,0,5,0,51,0,69,0,15,0,31,0,13,0,655,5819,26,11955,0,0,0,0,29,0,32,0,0,0,0,0,1322,0,23,0,0,0,0,0,0,0,98,1451,5,135,15,3336,356,7668,0,0,0,0,0,0,0,11945,183,0,0,0,0,1055,94,8076,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6205,133,26346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,119,65,0,0,0,0,6050,0,9283,0,0,0,0,0
102208053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15130,84,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1674,0,0,0,0,0,44,0,114,0,0,0,21,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12893,392,5927,0,891,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,5523,0,572,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,50,40,0,0,0,0,0,0,0,0
102208054,0,0,0,0,0,0,0,0,0,13,10,1742,0,0,0,2436,0,0,528,103,0,1211,195,1691,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51,59,0,8259,3131,0,0,0,33,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,12890,0,0,112,0,0,0,0,0,0,0,0,0,0,4413,0,0,0,4721,0,0,0,0,0,238,0,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,75,2316,0,1802,629,46,0,5098,0,0,0,0,0
102208055,0,0,0,0,0,0,0,0,0,0,0,0,0,3296,0,232,0,12,82,93,0,0,7480,1690,0,0,834,93,0,0,13,0,17,0,80,7,0,0,0,0,0,0,1050,8,0,0,1734,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1292,25,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,375,0,0,0,206,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,0,199,0,359,0,21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0
102208056,0,0,0,0,0,0,0,0,0,4593,0,17,0,13,0,0,0,0,0,8814,0,5,84,5183,0,0,0,0,0,30,12,763,7,0,47,5,0,0,0,0,0,43,0,38,6054,33,0,0,0,30,0,68,0,45,0,89,0,33,0,21,0,9,0,0,0,0,0,22,2116,54,14628,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4457,0,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,2950,0,0,0,8049,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5633,114,3388,0,7277,0,3258,0,1236,0
102208057,0,0,0,0,0,0,38,98,0,40,0,14,0,20,0,16,0,0,16917,44,652,0,11669,0,6,0,0,0,5,0,0,0,7,0,0,22,41,0,0,0,6,0,0,7,3230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,83,0,0,0,0,0,0,0,99,0,0,0,0,0,42,0,0,0,0,0,585,0,16713,0,16765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,158,0,44,1457,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,78,0,0,0,0,18577,0,0,0,0,0
102208059,0,0,0,0,0,907,0,44,10,347,58,110,0,6,0,18,0,0,0,89,1081,1212,0,2244,12,2512,0,587,2341,0,0,0,1585,0,0,0,0,0,0,62,568,103,1978,290,16444,25,7,54,1824,0,0,0,8,0,0,61,0,0,0,0,0,0,0,0,78,1643,0,0,0,0,0,0,0,0,0,0,0,433,259,0,0,0,0,0,0,0,0,0,1923,0,10671,1528,0,0,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,1470,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,233,0,6017,138,0,0,0,39,1267,0,0,0,0,0,0,33
102208060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6263,0,764,0,9,7398,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,104,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,45,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,5620,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495,0,60,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,0,0,0
102208061,0,0,0,0,0,5,56,226,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,6667,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,7,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
102208062,0,0,0,0,0,0,0,0,0,181,25,79,0,0,8,0,0,0,6,6,0,5,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221,0,0,0,244,4005,2405,4668,630,0,0,0,0,0,0,0,0,0,0,0,0,27,0,40,17,12,7,0,195,51,0,0,0,0,0,0,42,0,0,0,706,0,0,0,0,199,390,9255,0,4891,508,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11403,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,47,0,0,0
102208063,0,0,0,0,0,0,0,0,7,71,61,17,0,17,54,1336,10,0,5,559,0,53,1118,309,0,0,0,16,0,0,0,536,0,0,0,5,0,0,0,0,12,0,21601,117,5856,6,390,89,0,0,0,22,0,0,0,8582,0,0,0,59,0,0,0,20785,0,0,0,0,3013,0,0,9606,0,0,0,0,1930,307,1968,0,0,0,0,0,0,0,21601,0,9222,0,7178,0,3054,59,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,21601,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,386,0,569,0
102208064,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,454,5,2928,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052,4718,614,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601,0,7825,0,0,0,0,0,0,1384,2067,0,0,0,0,0,0,0,0,0,2671,0,38346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208065,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,651,0,0,0,0,0,35,7,69,0,0,0,0,0,0,0,140,0,0,0,28,0,0,0,6,0,0,0,54,0,0,0,0,0,0,0,14,0,0,0,59,0,0,0,1340,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,69,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404
102208066,0,0,0,0,0,14,0,1066,0,100,0,35,0,0,0,31,0,19,0,317,0,0,0,5765,0,235,0,88,17,9,54,84,6,37,0,215,0,0,0,0,23,80,746,151,595,90,0,919,5,11,0,9,0,78,0,151,2606,798,0,6,0,0,0,0,0,0,0,186,20598,5,0,0,0,203,0,0,0,35,0,0,0,34,0,39,0,0,0,0,1289,0,4957,88,0,0,0,0,3088,3088,0,0,0,0,0,0,0,0,0,0,3936,345,14864,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,63,0,0,0,0,0,0,4964,46,0,0,0,0
102208068,0,0,0,0,0,0,0,0,0,6,0,952,10,0,6,43,6,0,7,7,0,0,10925,3977,0,0,0,68,0,0,51,8,0,0,0,110,0,0,0,13,0,0,0,0,2584,0,446,7,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,113,250,311,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,5247,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,36256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899,0,4805,0,0,0,0,0
102208073,0,0,0,0,0,0,7,23,0,53,9081,36,231,0,6431,14,0,0,42,0,793,0,111,0,0,0,7997,8,0,0,0,0,601,0,14,0,0,0,0,0,8,0,0,0,8796,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,679,0,51,0,89,0,0,0,0,108,0,0,2888,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
102208074,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,134,0,0,0,0,0,19,0,42,0,0,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,0,1277,0,7915,0,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,11,18713,0,0,310,0,0,0,0,0,0,982,332,0,0,5671,0,0,0,4447,0,12977,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21608,0,0,0,0,0,0,0,0,0,979,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,8720,0,2446,104,0,0,0,0
102208078,0,0,0,0,0,103,0,20,0,59,80,71,0,0,0,9,0,0,0,191,1187,0,11056,27,0,0,0,43,0,5,0,36,0,0,0,0,0,0,0,14,7,116,0,437,6,11,0,94,0,56,0,3727,0,52,0,109,0,8,0,795,0,0,0,0,0,0,0,79,14759,0,0,0,0,0,0,0,0,90,0,44,0,0,0,0,0,41,0,0,8931,0,0,0,8906,0,0,0,0,0,0,0,0,0,0,0,40,40,1970,0,0,0,238,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,254,566,0,0
102208082,0,0,0,7,0,0,0,5,0,0,0,8,0,0,369,56,0,0,0,616,0,0,3978,265,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,8,0,646,41,1681,0,0,0,0,0,0,87,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,14,440,21,0,82,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,88,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1995,0,0,80,0,0,0,0,0,227,620,0,0,0,0,0
102208083,0,0,0,0,0,137,0,29,0,60,0,20,0,0,196,15,0,0,8,20,354,307,10277,1572,0,10,0,37,0,0,0,9,2391,13,12,32,0,302,0,0,0,27,0,33,4129,0,0,5,0,0,0,1703,0,57,0,33,0,0,0,13,0,0,0,0,0,15,0,45,4930,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,21601,502,21601,42,1904,0,4573,46,0,0,1051,0,120,120,0,0,88,88,21601,0,0,0,1236,0,0,0,0,0,2052,0,1607,0,0,0,0,0,0,0,0,0,0,685,21601,0,0,0,0,0,0,0,0,135,2831,0,9185,0,0,0,0,0
102208084,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,11,0,0,0,0,0,0,23,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,57,0,0,5,373,0,0,0,0,0,0,0,19,0,0,0,14,0,0,0,3585,0,0,0,5,0,1623,0,2036,0,0,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,718,0,0,0,0,0,0,20992,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841,0,0,0,16085,4478
102208085,0,0,0,0,0,0,0,11,0,6,0,7,0,0,1721,0,0,0,360,0,0,0,247,4435,0,0,0,0,0,0,0,0,573,0,51,32,0,0,12,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,5056,47,530,0,0,0,16047,0,0,0,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,620,0,0,0,7,0,0,0,333,0,0,0,57,0,0,0,418,0,749,386,1145,0,0,0,62,0,0,0,367,0,0,0,268,0,8,0,603,0,0,0,10,0,0,0,17,0,60,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
102208089,0,0,0,0,0,15,0,20,0,18,31,25,0,0,0,32,0,8,0,136,674,7,15292,35,0,24,0,7,0,0,0,9,0,143,0,279,0,11,0,10,0,0,0,147,446,269,51,38,0,0,0,0,0,0,0,19,0,157,0,5313,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,3797,1271,0,1606,0,0,0,0,167,0,0,0,101,0,0,0,0,0,0,9250,455,83,0,5623,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27100,721,0,0,0,0
102208090,0,0,0,0,0,0,0,0,0,20,66,52,0,27,0,190,0,0,0,85,0,44,0,3452,0,0,0,200,0,11,0,2845,0,3427,0,713,0,8,0,563,0,0,0,0,10,426,8,10,0,0,0,0,11,5,0,34,0,176,0,0,0,0,0,69,0,0,0,0,484,478,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,21601,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,424,1116,1116,0,190,2545,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,33,0,0,134,0,0,0,0,0
102209035,0,0,0,0,0,17,68,81,0,115,0,24,0,14,0,34,0,0,0,16,2269,22,22,0,0,15,0,152,25,0,6,65,0,45,0,28,0,255,0,81,17,476,0,114,15927,0,0,23710,0,0,0,0,35,10,0,96,26,29,0,15,0,5,0,13,0,0,0,14,4459,29,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,3012,0,0,3044,0,0,0,0,0,0,0,84,0,45,0,0,0,0,0,85,0,0,0,9570,0,0,0,83,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,34,13733,0,8861,0,0,0,0,0
99203054,0,0,7,6,0,38,12,283,1177,5,0,20,6,11,14,649,0,0,0,5,359,7,0,83,0,0,0,0,0,0,0,17,8294,0,0,0,69,12,0,1128,3828,36,0,1108,255,0,0,1390,0,0,0,0,0,0,0,0,1315,191,0,12,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,142,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1484,0,0,0,291,0,0,320,0,0,0,255,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0
101208074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,472,0,1814,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,64,7930,0,3935,58,0,0,0,13,0,0,0,37,0,0,0,31,0,0,0,0,0,0,0,46,153,19,22,1751,0,0,0,0,0,0,0,69,0,497,680,0,3115,36,1143,0,0,0,15091,82,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,1656,0,11,0,0,0,0,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,79,0,14,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,5,0,0,527,0,0,0,264,0,0,0,95,0,0,0,0,0,0,0,262,0,0,0,245,0,0,0,0,0,0,0,85,0,0,0,182,0,0,0,516,0,0,0,1600,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0
102208033,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,51068,33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1117,0,5204,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41119,0,0,0,10221,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,31657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239,0
102208058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3841,0,705,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19610,6,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12430,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,1610,0,0,0,20318,0
102208081,0,0,0,0,0,0,24,17,0,9,0,21,0,0,0,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,105,0,5,0,16,0,0,0,201,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,61,0,0,0,14,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,38,0,39,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,508,280,0,0,0,0,0,0
102208088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2352,117,27,0,0,0,0,196,0,0,114,0,0,34,0,0,0,12,0,0,0,0,0,2746,599,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29329,3170,301,6,0,0,0,0,433,0,0,0,21601,0,0,0,39661,0,0,0,0,0,163,0,5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991,0,0,0,198,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,727,6785,9476,0,629,0
101208069,0,0,0,0,0,0,0,0,0,0,1602,310,0,0,3958,0,0,0,593,12,76,0,1264,0,0,0,0,0,2806,0,9917,116,0,0,0,208,0,0,0,33,12,0,0,55,4893,101,45,7,240,0,0,0,5,0,0,0,0,0,0,0,37,46,0,33,0,0,0,4485,0,321,792,0,7083,340,1026,0,3649,261,0,0,4060,707,1762,0,649,0,0,0,0,0,6844,0,0,0,0,1172,0,0,5269,0,0,0,6704,0,53,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
102104031,0,0,0,0,0,11,0,23,10,8,0,171,9,0,0,61,0,0,6185,32,0,0,138,0,0,10,0,6,7,28,0,68,8,33,5259,320,9,164,0,35,20,17,0,116,6742,16,5,7,5,0,0,10,0,0,0,51,1210,7,0,52,0,0,0,0,0,0,0,0,25,263,0,3577,21416,0,632,0,0,38,0,2342,6761,0,0,0,0,0,0,150,223,0,4347,8838,0,0,0,0,0,0,0,1519,0,0,0,31,18912,0,2654,97,4910,0,3253,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679,0,0,0,56,1872,0,0,0,0,0,1502,223,0,0,161,0
102205037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,46,0,19,3176,0,9775,20,5658,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,65,0,19,3093,796,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10742,0,5445,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208075,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,35,0,0,0,30,0,0,9344,7,0,0,0,41,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,7538,0,3500,285,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,4533,0,20522,0,1875,0,6618,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,6670,0,14423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,13015,0
