18.5 92 0.7829999999999999 0.789 0.784 0.71 0.26 0.45 0.782 0.76 0.7859999999999999 0.782 0.782 0.7809999999999999 0.782 0.782 0.782 0.782 0.782 0.782 72
24.5 99 0.782 0.7859999999999999 0.787 0.782 0.784 0.782 0.784 0.7859999999999999 0.782 0.7809999999999999 0.789 0.782 0.7809999999999999 0.787 0.7809999999999999 0.782 0.7809999999999999 0.782 73
15.5 87 0.782 0.782 0.789 0.787 0.23 0.26 0.7809999999999999 0.7879999999999999 0.7809999999999999 0.782 0.7809999999999999 0.72 0.789 0.7809999999999999 0.784 0.7809999999999999 0.782 0.47 74
4.5 62 0.782 0.782 0.787 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.64 0.782 0.782 0.782 0.782 0.782 0.77 75
1.0 60 0.782 0.782 0.71 0.782 0.7859999999999999 0.7859999999999999 0.782 0.7859999999999999 0.782 0.782 0.76 0.77 0.782 0.782 0.782 0.782 0.55 0.57 76
12.0 72 0.782 0.7859999999999999 0.782 0.7809999999999999 0.782 0.782 0.7809999999999999 0.782 0.7809999999999999 0.782 0.7809999999999999 0.52 0.782 0.7809999999999999 0.7809999999999999 0.7809999999999999 0.782 0.77 77
12.5 62 0.782 0.7859999999999999 0.7859999999999999 0.782 0.26 0.36 0.782 0.7859999999999999 0.7859999999999999 0.784 0.7859999999999999 0.7829999999999999 0.782 0.782 0.782 0.782 0.784 0.22 78
22.0 99 0.782 0.7859999999999999 0.789 0.7859999999999999 0.782 0.784 0.782 0.7859999999999999 0.75 0.7809999999999999 0.7859999999999999 0.782 0.7809999999999999 0.784 0.782 0.782 0.782 0.782 79
8.5 56 0.782 0.7829999999999999 0.83 0.7809999999999999 0.782 0.12 0.782 0.71 0.7809999999999999 0.782 0.7809999999999999 0.785 0.782 0.782 0.782 0.782 0.782 0.77 80
10.5 65 0.782 0.782 0.73 0.22 0.782 0.11 0.782 0.7859999999999999 0.782 0.782 0.782 0.23 0.782 0.782 0.782 0.782 0.782 0.55 81
23.0 97 0.782 0.784 0.75 0.787 0.75 0.7809999999999999 0.73 0.782 0.7859999999999999 0.75 0.782 0.7859999999999999 0.73 0.7859999999999999 0.782 0.75 0.782 0.782 82
17.0 72 0.782 0.73 0.7809999999999999 0.7859999999999999 0.11 0.29 0.789 0.56 0.86 0.7879999999999999 0.782 0.77 0.7809999999999999 0.7809999999999999 0.782 0.782 0.782 0.52 83
18.5 96 0.782 0.784 0.789 0.7859999999999999 0.76 0.76 0.7859999999999999 0.7809999999999999 0.789 0.784 0.7809999999999999 0.787 0.782 0.782 0.7809999999999999 0.7859999999999999 0.782 0.75 84
10.5 60 0.782 0.782 0.7859999999999999 0.782 0.782 0.47 0.784 0.782 0.782 0.782 0.782 0.45 0.782 0.782 0.782 0.782 0.784 0.782 85
7.5 49 0.782 0.782 0.7859999999999999 0.782 0.782 0.787 0.782 0.784 0.782 0.782 0.787 0.75 0.7809999999999999 0.782 0.782 0.782 0.75 0.28 86
20.0 76 0.782 0.782 0.7859999999999999 0.7809999999999999 0.45 0.44 0.7809999999999999 0.785 0.7809999999999999 0.787 0.71 0.49 0.784 0.782 0.75 0.782 0.23 0.74 87
13.0 73 0.782 0.782 0.782 0.7879999999999999 0.782 0.45 0.22 0.782 0.782 0.789 0.789 0.77 0.784 0.782 0.789 0.789 0.782 0.72 88
15.0 90 0.782 0.789 0.72 0.73 0.75 0.22 0.782 0.782 0.72 0.782 0.76 0.782 0.782 0.782 0.782 0.782 0.782 0.782 89
22.0 99 0.782 0.7809999999999999 0.7859999999999999 0.782 0.75 0.26 0.7859999999999999 0.26 0.22 0.787 0.7859999999999999 0.66 0.7859999999999999 0.782 0.782 0.782 0.85 0.782 90
15.5 83 0.782 0.7809999999999999 0.47 0.7829999999999999 0.782 0.45 0.782 0.782 0.782 0.7859999999999999 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 91
8.5 85 0.782 0.73 0.782 0.784 0.47 0.46 0.782 0.7859999999999999 0.782 0.782 0.73 0.64 0.782 0.73 0.7879999999999999 0.782 0.782 0.77 92
23.5 99 0.782 0.782 0.7809999999999999 0.7809999999999999 0.787 0.782 0.782 0.782 0.782 0.75 0.7859999999999999 0.785 0.782 0.782 0.7809999999999999 0.787 0.7859999999999999 0.57 93
16.5 89 0.782 0.75 0.73 0.25 0.782 0.782 0.782 0.782 0.7859999999999999 0.7809999999999999 0.7859999999999999 0.7879999999999999 0.789 0.7859999999999999 0.784 0.782 0.75 0.7879999999999999 94
13.0 67 0.782 0.7859999999999999 0.789 0.782 0.7859999999999999 0.76 0.782 0.782 0.7859999999999999 0.782 0.75 0.76 0.782 0.782 0.782 0.782 0.782 0.784 95
21.0 92 0.782 0.782 0.7809999999999999 0.7809999999999999 0.7859999999999999 0.782 0.7809999999999999 0.782 0.782 0.782 0.73 0.782 0.7859999999999999 0.782 0.782 0.782 0.782 0.782 96
21.5 99 0.782 0.784 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.7859999999999999 0.782 0.782 0.782 0.782 0.782 0.782 97
14.5 74 0.782 0.7859999999999999 0.7809999999999999 0.7879999999999999 0.26 0.7829999999999999 0.784 0.7809999999999999 0.7859999999999999 0.7859999999999999 0.46 0.7829999999999999 0.7859999999999999 0.782 0.72 0.782 0.784 0.782 98
7.5 82 0.782 0.784 0.7859999999999999 0.73 0.7859999999999999 0.782 0.7859999999999999 0.787 0.73 0.789 0.7859999999999999 0.782 0.7859999999999999 0.782 0.7809999999999999 0.782 0.785 0.77 99
14.5 70 0.782 0.782 0.75 0.7809999999999999 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.94 0.782 0.782 0.782 0.782 0.782 0.56 100
23.5 99 0.782 0.12 0.74 0.64 0.75 0.11 0.784 0.77 0.782 0.73 0.74 0.15 0.34 0.7809999999999999 0.7859999999999999 0.782 0.782 0.57 101
20.5 80 0.782 0.789 0.7809999999999999 0.7859999999999999 0.72 0.782 0.782 0.782 0.782 0.782 0.75 0.11 0.782 0.782 0.782 0.782 0.72 0.782 102
16.5 79 0.782 0.782 0.782 0.45 0.7829999999999999 0.7829999999999999 0.782 0.43 0.784 0.782 0.782 0.77 0.782 0.782 0.782 0.782 0.782 0.785 103
8.5 80 0.782 0.7809999999999999 0.7859999999999999 0.7809999999999999 0.45 0.72 0.7859999999999999 0.782 0.7859999999999999 0.7859999999999999 0.782 0.43 0.782 0.7859999999999999 0.7859999999999999 0.782 0.782 0.782 104
21.0 82 0.782 0.73 0.789 0.782 0.782 0.782 0.7859999999999999 0.789 0.782 0.782 0.7859999999999999 0.7809999999999999 0.784 0.26 0.782 0.24 0.782 0.782 105
17.0 83 0.782 0.7879999999999999 0.73 0.7809999999999999 0.7829999999999999 0.25 0.7879999999999999 0.782 0.73 0.83 0.7879999999999999 0.13 0.73 0.75 0.789 0.782 0.7859999999999999 0.75 106
19.5 92 0.782 0.782 0.71 0.7809999999999999 0.782 0.12 0.787 0.782 0.782 0.782 0.784 0.61 0.782 0.782 0.782 0.782 0.7859999999999999 0.785 107
24.5 96 0.782 0.7859999999999999 0.789 0.782 0.7829999999999999 0.782 0.7859999999999999 0.782 0.7809999999999999 0.782 0.7809999999999999 0.782 0.7809999999999999 0.7809999999999999 0.7859999999999999 0.782 0.782 0.7859999999999999 108
7.5 66 0.782 0.782 0.7809999999999999 0.73 0.7829999999999999 0.74 0.782 0.784 0.53 0.7809999999999999 0.784 0.7859999999999999 0.782 0.7859999999999999 0.782 0.782 0.782 0.782 109
4.0 42 0.782 0.782 0.75 0.71 0.782 0.11 0.7859999999999999 0.782 0.782 0.782 0.24 0.27 0.782 0.782 0.782 0.782 0.782 0.26 110
10.5 53 0.782 0.782 0.75 0.75 0.43 0.75 0.7859999999999999 0.782 0.782 0.782 0.782 0.55 0.782 0.789 0.782 0.782 0.782 0.77 111
5.0 75 0.782 0.782 0.782 0.782 0.71 0.74 0.782 0.782 0.782 0.782 0.782 0.12 0.782 0.782 0.782 0.782 0.7859999999999999 0.77 112
0.0 50 0.782 0.782 0.782 0.7809999999999999 0.75 0.7809999999999999 0.7809999999999999 0.782 0.782 0.7859999999999999 0.782 0.85 0.782 0.782 0.782 0.782 0.782 0.782 113
1.0 62 0.782 0.782 0.782 0.782 0.75 0.784 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.782 0.785 114
8.5 69 0.782 0.782 0.782 0.782 0.85 0.782 0.782 0.7859999999999999 0.782 0.782 0.782 0.77 0.782 0.782 0.782 0.76 0.782 0.7879999999999999 115
23.5 99 0.782 0.7859999999999999 0.7809999999999999 0.789 0.7859999999999999 0.787 0.782 0.782 0.782 0.782 0.782 0.74 0.7859999999999999 0.7859999999999999 0.782 0.782 0.782 0.782 116
6.0 32 0.782 0.782 0.782 0.782 0.782 0.77 0.782 0.782 0.782 0.782 0.782 0.77 0.782 0.782 0.782 0.782 0.782 0.782 117
19.5 87 0.782 0.71 0.85 0.782 0.22 0.782 0.782 0.782 0.782 0.782 0.782 0.77 0.782 0.782 0.782 0.75 0.782 0.782 118
9.5 62 0.782 0.7809999999999999 0.7809999999999999 0.72 0.787 0.75 0.782 0.782 0.782 0.7859999999999999 0.47 0.91 0.75 0.784 0.77 0.782 0.782 0.12 119
8.0 64 0.7859999999999999 0.7809999999999999 0.782 0.7859999999999999 0.782 0.45 0.782 0.782 0.75 0.782 0.782 0.7829999999999999 0.789 0.7859999999999999 0.782 0.782 0.782 0.46 120
20.5 85 0.782 0.787 0.77 0.782 0.784 0.26 0.7859999999999999 0.782 0.785 0.787 0.52 0.26 0.782 0.52 0.77 0.7859999999999999 0.7859999999999999 0.782 121
15.0 91 0.782 0.787 0.784 0.23 0.787 0.782 0.782 0.782 0.7879999999999999 0.782 0.12 0.785 0.72 0.73 0.782 0.782 0.782 0.63 122
20.0 90 0.782 0.7809999999999999 0.782 0.55 0.782 0.784 0.782 0.782 0.71 0.782 0.784 0.63 0.782 0.782 0.782 0.782 0.782 0.782 123
6.0 56 0.782 0.782 0.782 0.7809999999999999 0.7859999999999999 0.7859999999999999 0.782 0.782 0.784 0.782 0.789 0.782 0.782 0.782 0.7859999999999999 0.7859999999999999 0.7859999999999999 0.782 124
10.0 60 0.782 0.7809999999999999 0.782 0.7809999999999999 0.782 0.7859999999999999 0.782 0.7879999999999999 0.77 0.782 0.7859999999999999 0.83 0.782 0.7879999999999999 0.782 0.782 0.784 0.26 125
8.5 65 0.782 0.782 0.7859999999999999 0.7859999999999999 0.7859999999999999 0.75 0.782 0.782 0.782 0.782 0.782 0.74 0.782 0.782 0.782 0.782 0.782 0.787 126
18.5 94 0.782 0.782 0.7859999999999999 0.75 0.72 0.26 0.7859999999999999 0.72 0.7859999999999999 0.789 0.782 0.75 0.782 0.784 0.7879999999999999 0.7859999999999999 0.789 0.71 127
19.0 81 0.782 0.7859999999999999 0.784 0.782 0.7859999999999999 0.782 0.784 0.782 0.784 0.782 0.7859999999999999 0.782 0.782 0.782 0.7859999999999999 0.782 0.782 0.782 128
13.5 86 0.782 0.7809999999999999 0.71 0.73 0.26 0.7859999999999999 0.7859999999999999 0.782 0.7859999999999999 0.784 0.789 0.7879999999999999 0.782 0.782 0.782 0.72 0.21 0.782 129
16.5 81 0.782 0.782 0.7859999999999999 0.789 0.787 0.47 0.784 0.782 0.76 0.787 0.45 0.51 0.782 0.784 0.52 0.7859999999999999 0.36 0.54 130
9.5 78 0.782 0.782 0.73 0.782 0.782 0.58 0.73 0.76 0.782 0.782 0.782 0.62 0.782 0.782 0.782 0.782 0.28 0.56 131
22.5 96 0.782 0.73 0.782 0.7859999999999999 0.782 0.76 0.782 0.782 0.782 0.782 0.782 0.47 0.782 0.7859999999999999 0.7859999999999999 0.782 0.75 0.782 132
25.0 99 0.782 0.782 0.76 0.782 0.76 0.58 0.782 0.71 0.782 0.782 0.782 0.77 0.787 0.7859999999999999 0.785 0.784 0.784 0.73 133
7.0 67 0.782 0.782 0.784 0.72 0.7859999999999999 0.782 0.7859999999999999 0.782 0.784 0.782 0.85 0.23 0.782 0.7859999999999999 0.784 0.7859999999999999 0.782 0.33 134
20.5 94 0.782 0.784 0.7809999999999999 0.782 0.7859999999999999 0.782 0.75 0.7809999999999999 0.74 0.72 0.71 0.782 0.73 0.784 0.7879999999999999 0.7879999999999999 0.782 0.24 135
15.5 98 0.782 0.784 0.789 0.784 0.7879999999999999 0.787 0.789 0.7859999999999999 0.789 0.789 0.789 0.76 0.789 0.73 0.7879999999999999 0.75 0.74 0.782 136
