index,CUSTOMER_NUM,clustered_label,0,1,2,3
2158,36621,2500,1,0,0,0
2159,36501,3520,0,0,0,0
2160,36323,3560,1,1,1,1
2161,36261,1300,1,0,0,0
2163,36120,3200,1,1,1,1
2164,36061,3560,1,1,0,0
2165,35980,3560,1,1,1,1
2166,35940,3560,1,1,1,1
2167,35835,3300,0,0,0,0
2168,35740,6800,0,0,0,0
2169,35680,3560,1,1,1,0
2170,35637,2400,0,0,0,0
2171,35631,2100,0,0,0,0
2172,35621,3560,0,0,0,0
2173,35585,3560,0,0,0,0
2174,35521,3560,1,0,0,0
2175,3548,3100,1,1,0,0
2176,35444,2100,0,0,0,0
2177,35387,5600,0,0,0,0
2178,3538,3560,1,1,1,1
2180,35359,3560,1,1,1,1
2181,35347,5800,1,1,1,0
2183,3530,1300,1,0,0,0
2184,35238,3560,0,0,0,0
2185,35157,3560,0,0,0,0
2186,35057,1300,0,0,0,0
2188,35017,3560,1,1,1,1
2189,34978,3560,1,1,1,1
2190,3494,3560,1,1,0,0
2192,34890,3560,1,1,1,1
2193,34883,3560,1,1,1,1
2194,34855,6700,0,0,0,0
2195,34842,3560,0,0,0,0
2196,34553,3560,0,0,0,0
2197,3455,3560,1,1,1,1
2198,34530,3560,1,1,1,1
2199,34479,1700,0,0,0,0
2200,34400,3300,1,1,1,1
2201,34336,3560,1,1,1,0
2202,34313,3560,1,1,1,1
2203,34276,6509,0,0,0,0
2204,34235,3100,0,0,0,0
2205,34227,1800,0,0,0,0
2206,34204,3200,1,0,0,0
2208,34128,3600,0,0,0,0
2209,34124,3560,1,0,0,0
2210,34110,3700,1,1,0,0
2211,3408,3550,1,1,0,0
2212,34047,3570,0,0,0,0
2213,34023,1500,0,0,0,0
2215,33982,3560,1,1,1,0
2216,33908,3800,0,0,0,0
2217,33898,3520,1,1,0,0
2218,33849,2110,0,0,0,0
2219,33838,4120,1,0,0,0
2222,33772,3560,0,0,0,0
2223,33750,3560,1,1,1,0
2224,33741,3560,1,1,1,1
2225,33739,3560,1,1,1,1
2226,33720,3560,1,1,1,1
2227,33670,6559,1,1,1,1
2228,33662,3560,1,1,1,1
2229,33639,6800,1,1,1,0
2230,33603,3300,1,1,0,0
2232,3337,3560,1,1,1,1
2233,33344,6700,0,0,0,0
2234,3324,3300,1,1,0,0
2235,33185,3200,0,0,0,0
2236,33154,3560,1,1,1,1
2237,33095,3700,1,1,1,1
2238,3306,3560,1,1,1,1
2239,33043,3560,1,1,1,0
2240,3301,3560,1,0,0,0
2241,3293,1700,0,0,0,0
2242,32910,3560,1,1,0,0
2243,32879,5500,0,0,0,0
2244,3285,5500,0,0,0,0
2245,32725,3510,1,1,1,1
2246,32710,1300,1,1,1,1
2247,3270,4570,0,0,0,0
2248,32661,3560,1,1,1,1
2249,32653,6700,0,0,0,0
2250,32623,4870,0,0,0,0
2251,32614,3560,1,1,1,0
2252,32601,3560,0,0,0,0
2253,32581,3300,0,0,0,0
2254,3258,4870,0,0,0,0
2255,32560,2700,0,0,0,0
2256,32545,3560,0,0,0,0
2257,32522,6100,0,0,0,0
2258,3252,3560,1,1,0,0
2259,32503,3560,1,1,1,1
2260,32445,5200,1,0,0,0
2262,32394,3560,1,0,0,0
2263,32383,3530,0,0,0,0
2264,32368,1700,0,0,0,0
2265,32345,4750,1,1,0,0
2267,32255,4550,0,0,0,0
2268,3223,3560,1,1,1,1
2269,32228,4160,0,0,0,0
2270,32217,3560,1,0,0,0
2271,32212,3560,0,0,0,0
2272,32210,3200,1,1,1,1
2273,32207,3560,1,1,1,1
2274,32203,3560,1,1,1,0
2275,32198,6800,1,0,0,0
2276,32195,3560,1,0,0,0
2278,32182,2500,1,1,1,1
2279,32172,3560,0,0,0,0
2281,3216,4520,0,0,0,0
2282,32159,3560,1,1,1,1
2283,32151,3560,1,0,0,0
2284,32149,3560,1,1,1,1
2285,32141,2100,0,0,0,0
2286,32134,2200,0,0,0,0
2287,32130,3560,1,1,0,0
2288,32123,3800,0,0,0,0
2289,32116,3560,1,1,1,1
2290,32111,3100,0,0,0,0
2292,32103,3560,0,0,0,0
2293,3210,2500,0,0,0,0
2294,32099,2800,1,1,1,1
2295,32093,3400,1,1,1,1
2296,32088,3560,1,1,1,1
2297,32073,3560,1,0,0,0
2298,32063,3560,1,0,0,0
2299,32055,3560,1,1,0,0
2300,32050,3400,1,0,0,0
2302,32043,3560,0,0,0,0
2303,32038,3560,1,1,1,1
2304,32035,3560,1,0,0,0
2305,32032,3560,1,1,1,1
2306,32025,3560,1,1,1,0
2307,32023,2800,1,1,1,1
2308,32017,3560,1,1,1,1
2309,32010,3560,1,1,1,1
2310,32003,3700,1,1,0,0
2311,32001,3400,1,1,0,0
2312,31998,3560,1,1,1,1
2313,31990,4730,1,1,0,0
2314,31986,3560,1,0,0,0
2315,31982,3560,1,0,0,0
2316,31979,3560,1,0,0,0
2317,31974,3560,1,1,0,0
2318,31967,3200,0,0,0,0
2319,31964,3100,1,0,0,0
2320,31960,3560,1,0,0,0
2321,31956,3560,1,1,1,1
2322,31950,3560,1,1,1,0
2323,31920,3700,1,1,1,1
2324,31908,3800,1,0,0,0
2326,31883,3560,1,1,0,0
2327,31861,4820,0,0,0,0
2329,31829,6579,1,1,0,0
2331,31805,1300,0,0,0,0
2332,31786,5400,1,1,0,0
2335,31732,5100,0,0,0,0
2337,3171,3560,1,0,0,0
2338,31688,3300,1,0,0,0
2339,3168,3560,1,1,1,1
2340,31654,6100,1,1,0,0
2341,31638,6700,0,0,0,0
2342,31632,3600,1,0,0,0
2343,3161,3560,1,1,1,1
2345,31590,3560,1,1,0,0
2346,3159,3200,0,0,0,0
2348,31569,3560,0,0,0,0
2349,31553,3800,1,1,1,0
2350,3155,3560,1,1,1,1
2351,31541,3560,1,1,1,0
2352,31525,3560,1,1,1,1
2354,3130,3560,1,1,1,1
2355,30259,3560,1,1,1,1
2356,3022,1200,1,1,1,1
2358,3019,3560,1,1,1,1
2359,3015,1500,0,0,0,0
2360,30132,3560,1,1,1,1
2362,3010,3560,1,1,1,1
2364,29900,5800,0,0,0,0
2365,29825,3560,1,1,1,1
2366,29739,3560,1,1,1,1
2367,29600,2800,1,1,1,1
2368,29339,3560,1,0,0,0
2369,29139,3570,1,0,0,0
2370,29120,3560,0,0,0,0
2371,2909,3300,0,0,0,0
2374,2859,3560,0,0,0,0
2375,2856,3560,1,1,1,1
2376,28540,3560,1,1,1,0
2378,2848,3560,0,0,0,0
2379,28381,3560,1,1,1,1
2380,2837,2900,1,1,1,0
2381,2833,3560,1,1,1,1
2382,28302,4580,1,1,0,0
2383,28089,3100,1,0,0,0
2384,2808,3100,1,1,1,1
2385,2802,6540,1,1,1,0
2386,28017,3560,1,1,1,1
2387,27976,4600,0,0,0,0
2388,2797,2300,1,1,0,0
2389,2793,5500,0,0,0,0
2390,2789,3560,1,1,1,1
2391,27838,3560,1,1,1,1
2392,2783,3560,1,1,1,1
2393,2775,3560,1,1,1,1
2394,2767,3600,1,1,1,1
2395,2765,3560,1,1,1,0
2396,27641,3560,1,1,1,0
2397,2762,4840,0,0,0,0
2398,2756,2600,1,1,1,1
2399,2754,3520,1,1,1,1
2400,2750,3560,1,1,1,1
2401,2748,3560,1,1,1,1
2403,2743,3700,1,1,1,1
2405,27398,3560,1,1,1,1
2406,27337,2110,1,1,0,0
2408,2725,3560,1,1,1,1
2409,2718,3560,1,1,1,1
2410,2712,1300,1,1,1,1
2412,2704,2110,1,1,1,1
2413,27037,3560,1,1,1,1
2414,2698,3560,1,1,1,1
2415,2695,2100,1,1,1,1
2417,2683,3560,1,1,1,1
2418,2678,3700,1,1,1,1
2419,2674,3560,1,1,1,1
2420,2671,3560,1,1,1,1
2421,26696,3400,1,1,1,1
2422,2668,3560,1,1,1,1
2423,26577,2200,1,1,1,1
2424,2657,2800,1,1,1,1
2425,2651,1100,0,0,0,0
2426,2644,3560,1,1,1,1
2427,2641,3560,1,1,1,1
2428,26340,3560,1,1,1,1
2430,2627,3560,1,1,1,1
2431,2624,5300,1,1,1,1
2432,2622,2300,1,1,1,1
2433,26196,3560,1,1,1,1
2434,2618,4840,1,1,1,1
2435,2615,3560,1,1,1,1
2436,2611,3560,1,1,1,1
2437,2602,3560,1,1,1,1
2438,2595,3200,1,1,1,1
2439,25937,2200,1,0,0,0
2441,2582,6800,0,0,0,0
2442,2576,3560,0,0,0,0
2443,25697,2700,0,0,0,0
2444,2563,5400,1,1,1,1
2445,2555,1600,0,0,0,0
2446,2545,3560,0,0,0,0
2447,2534,3560,1,1,1,1
2448,2531,4530,0,0,0,0
2449,2528,3560,1,1,1,1
2450,2526,3560,1,1,1,1
2451,2521,1600,1,1,1,1
2452,2517,2400,1,0,0,0
2453,25156,3700,0,0,0,0
2454,2507,3560,1,1,1,1
2455,25056,3560,1,1,1,1
2456,2502,3520,1,1,1,1
2459,2486,3400,1,1,1,1
2460,2481,5500,0,0,0,0
2462,2473,3560,1,1,1,1
2463,24676,3300,1,1,0,0
2465,2462,3560,0,0,0,0
2466,2457,1800,1,1,1,1
2468,2431,1600,0,0,0,0
2469,2425,3560,0,0,0,0
2471,24177,4440,0,0,0,0
2472,2405,5200,1,0,0,0
2473,24017,3560,0,0,0,0
2475,23896,1600,1,0,0,0
2476,2383,2200,1,1,0,0
2477,2360,6509,1,1,1,1
2478,23476,2120,0,0,0,0
2479,23437,2300,1,0,0,0
2480,2337,1300,1,1,0,0
2481,2330,3560,1,1,1,1
2482,2327,3560,1,1,1,1
2483,23258,4830,1,1,1,1
2484,2324,2500,1,1,1,1
2485,2322,1500,0,0,0,0
2486,23176,3560,1,1,0,0
2488,2307,3560,1,1,1,1
2489,23037,1600,1,1,1,1
2490,2300,3200,1,1,1,1
2491,2293,3560,1,1,1,1
2492,22672,3560,1,1,1,1
2493,2260,3560,1,1,1,1
2494,22552,6559,1,1,1,1
2495,2245,3550,1,0,0,0
2496,22435,5699,1,1,0,0
2497,2230,3560,0,0,0,0
2499,22213,4510,0,0,0,0
2500,2208,3560,1,1,1,1
2501,2204,3560,1,1,1,1
2502,2189,2100,1,1,1,1
2503,2162,2900,0,0,0,0
2504,21272,2200,1,1,1,1
2505,20812,3560,1,1,1,0
2506,20714,2120,1,1,1,1
2507,2062,2900,0,0,0,0
2508,20614,3560,1,1,1,1
2509,20606,3400,0,0,0,0
2510,20598,3560,1,1,1,1
2511,2049,3400,1,1,1,1
2512,2043,5400,1,1,1,1
2513,2028,3560,1,0,0,0
2514,20253,3560,1,1,1,1
2515,2023,3560,1,1,1,1
2516,1982,3560,1,1,1,1
2517,1951,3540,1,1,1,1
2518,1949,3400,1,1,1,1
2519,1944,3560,1,1,1,1
2521,19270,1600,1,1,1,0
2522,19070,3560,1,1,1,1
2524,18894,3400,1,1,1,1
2525,18848,3560,1,1,1,1
2526,18834,3560,1,1,1,0
2530,18789,3100,0,0,0,0
2551,1863,3560,1,1,1,1
2555,18608,6300,1,1,1,0
2569,185544,5699,0,0,0,0
2570,185494,5699,0,0,0,0
2573,185392,5699,1,1,1,1
2581,185172,5699,0,0,0,0
2583,185082,5699,0,0,0,0
2585,184982,5699,1,1,0,0
2586,184943,5699,0,0,0,0
2587,184847,5100,0,0,0,0
2590,184780,5699,0,0,0,0
2591,184769,5699,0,0,0,0
2597,184560,5699,0,0,0,0
2599,184552,5100,1,0,0,0
2601,184509,5699,0,0,0,0
2602,184504,5699,0,0,0,0
2604,184382,5699,1,0,0,0
2607,184282,5699,0,0,0,0
2608,184243,5699,1,1,0,0
2612,184103,5699,0,0,0,0
2615,183992,5699,0,0,0,0
2620,183887,5699,1,0,0,0
2621,183826,5699,1,1,1,1
2622,183816,5699,1,1,1,1
2626,18368,3560,1,1,1,1
2627,183668,5400,0,0,0,0
2628,183663,5100,1,1,0,0
2630,183509,5500,1,0,0,0
2633,183403,5699,0,0,0,0
2640,183062,5699,0,0,0,0
2641,183027,5699,0,0,0,0
2642,182923,5699,0,0,0,0
2643,182842,5300,0,0,0,0
2644,182822,5400,1,1,1,1
2645,182802,5699,1,1,1,0
2647,182619,5400,0,0,0,0
2649,182583,5500,1,1,0,0
2650,182560,5400,1,1,1,0
2651,182558,4120,1,1,0,0
2653,182515,5699,0,0,0,0
2654,182510,5400,0,0,0,0
2655,182503,5400,0,0,0,0
2656,182417,5400,0,0,0,0
2658,182362,5500,0,0,0,0
2660,182327,5500,0,0,0,0
2661,182283,5699,1,0,0,0
2665,182204,5400,1,1,0,0
2668,181966,5699,0,0,0,0
2669,181951,5699,1,0,0,0
2671,181905,5400,0,0,0,0
2672,181807,5400,0,0,0,0
2673,181705,5400,1,0,0,0
2675,181643,5400,1,1,1,1
2676,181622,5400,0,0,0,0
2678,181549,5400,0,0,0,0
2679,181543,5400,1,1,0,0
2680,181527,5400,0,0,0,0
2682,181465,5400,0,0,0,0
2683,181443,5400,0,0,0,0
2686,18129,2900,1,1,0,0
2688,181227,5400,1,1,1,1
2689,181202,4140,0,0,0,0
2692,181045,5500,0,0,0,0
2695,180945,5699,0,0,0,0
2696,180913,5300,1,1,1,1
2697,180883,5500,0,0,0,0
2698,180866,5400,0,0,0,0
2700,180770,5699,0,0,0,0
2704,180675,5500,0,0,0,0
2705,180632,5400,0,0,0,0
2706,180604,5300,1,1,0,0
2707,180562,5500,0,0,0,0
2708,18050,3560,1,1,1,1
2715,180263,5400,1,1,1,1
2716,180252,6400,0,0,0,0
2718,180187,5699,0,0,0,0
2719,180147,6400,0,0,0,0
2721,180128,5500,0,0,0,0
2722,180095,6400,0,0,0,0
2723,180082,6400,0,0,0,0
2724,180061,5300,0,0,0,0
2725,180055,6400,0,0,0,0
2727,180022,6400,0,0,0,0
2729,180005,4140,0,0,0,0
2730,179982,5400,0,0,0,0
2733,179851,5500,0,0,0,0
2734,179843,5699,1,1,1,1
2735,179785,5400,0,0,0,0
2738,179725,5800,0,0,0,0
2740,179670,5400,0,0,0,0
2747,179345,6400,0,0,0,0
2748,179330,6300,0,0,0,0
2751,179304,5800,0,0,0,0
2752,179287,5699,1,1,0,0
2754,179223,4130,0,0,0,0
2755,179207,5500,0,0,0,0
2757,179087,5300,1,0,0,0
2758,17907,2500,1,0,0,0
2760,179055,6400,0,0,0,0
2761,179047,5699,1,1,0,0
2762,179041,5699,1,1,0,0
2765,179009,4750,0,0,0,0
2766,179004,6400,0,0,0,0
2769,178985,5400,0,0,0,0
2774,178829,5400,0,0,0,0
2780,178732,6400,0,0,0,0
2784,178544,6400,1,0,0,0
2785,178510,5400,0,0,0,0
2786,178449,6400,0,0,0,0
2787,178442,4140,1,0,0,0
2799,178144,6800,0,0,0,0
2802,178051,6800,1,1,0,0
2806,177978,6300,1,1,1,0
2807,177962,6400,1,1,0,0
2808,177945,6800,1,0,0,0
2811,177883,6300,1,0,0,0
2812,177829,4130,0,0,0,0
2813,177820,4840,0,0,0,0
2814,177806,5400,0,0,0,0
2815,177770,6300,0,0,0,0
2817,177704,4830,1,1,0,0
2819,177642,6400,1,1,0,0
2820,177522,4140,0,0,0,0
2822,177493,6400,1,1,1,1
2823,177488,5400,0,0,0,0
2824,177467,6400,1,0,0,0
2825,177405,5100,0,0,0,0
2826,177368,4300,1,0,0,0
2827,177350,6800,1,1,1,0
2828,177343,5100,0,0,0,0
2831,177285,6800,1,1,0,0
2833,177242,6800,1,1,1,0
2834,177227,4720,0,0,0,0
2837,177164,4880,1,1,0,0
2838,177130,4840,0,0,0,0
2841,177090,5500,0,0,0,0
2842,177053,5100,0,0,0,0
2844,177020,4840,1,0,0,0
2845,177007,6800,1,1,1,1
2846,176982,5400,1,1,1,0
2848,176967,5800,1,1,1,1
2850,176922,6800,1,1,1,1
2853,176865,6800,1,1,0,0
2854,176858,6800,1,1,1,1
2855,176856,5300,1,0,0,0
2856,176854,6300,1,1,1,0
2858,176739,6400,1,0,0,0
2859,176691,5600,0,0,0,0
2860,176680,5800,0,0,0,0
2861,176677,5100,0,0,0,0
2862,176656,5400,0,0,0,0
2865,176582,6300,0,0,0,0
2866,176430,4820,1,1,0,0
2867,176406,6300,1,0,0,0
2869,176364,4830,0,0,0,0
2870,176353,6800,1,1,0,0
2871,176349,6300,0,0,0,0
2872,176342,6800,0,0,0,0
2873,176226,6300,1,1,0,0
2874,176125,5800,1,0,0,0
2875,176064,6300,1,1,1,0
2876,176056,6400,0,0,0,0
2877,176051,6800,1,0,0,0
2878,176041,6300,0,0,0,0
2879,176033,5400,1,1,1,1
2880,176028,6800,0,0,0,0
2881,176008,6570,1,1,0,0
2882,175982,2100,1,1,1,0
2883,175968,6300,0,0,0,0
2884,175963,6200,1,0,0,0
2885,175941,6400,0,0,0,0
2886,175935,6800,0,0,0,0
2887,175902,5100,0,0,0,0
2894,175745,5300,0,0,0,0
2895,175670,6300,1,1,0,0
2897,175582,4130,0,0,0,0
2898,175577,4840,1,1,0,0
2899,175574,5800,1,0,0,0
2900,175503,4510,0,0,0,0
2901,17546,3560,0,0,0,0
2904,175342,6800,1,1,1,1
2906,175277,4530,0,0,0,0
2908,175235,4510,0,0,0,0
2912,175102,6570,0,0,0,0
2913,175084,4530,0,0,0,0
2914,175049,5600,1,0,0,0
2920,174926,6559,1,1,0,0
2922,174902,6400,1,1,1,0
2923,174886,4170,0,0,0,0
2924,174864,6559,1,1,1,1
2925,174826,5500,0,0,0,0
2926,174796,5600,0,0,0,0
2927,174766,5600,0,0,0,0
2928,174729,6559,0,0,0,0
2930,174687,4170,0,0,0,0
2931,174676,6300,0,0,0,0
2932,174672,6800,1,1,0,0
2934,174606,6570,1,1,0,0
2935,174596,5600,1,1,0,0
2936,174594,4170,0,0,0,0
2937,174590,6570,1,1,0,0
2939,174549,6300,0,0,0,0
2940,174532,6800,1,1,1,1
2942,174476,6300,1,0,0,0
2943,174469,6579,0,0,0,0
2945,174423,6559,1,0,0,0
2946,174411,6400,0,0,0,0
2948,174364,5500,0,0,0,0
2949,174346,6559,0,0,0,0
2950,174328,6400,1,0,0,0
2952,174305,4520,1,0,0,0
2954,174244,5100,1,0,0,0
2955,174226,6400,0,0,0,0
2959,174064,6570,0,0,0,0
2961,173865,5600,1,1,0,0
2964,173807,6400,1,1,0,0
2965,173764,2100,1,1,0,0
2967,173742,6520,0,0,0,0
2972,173607,4140,0,0,0,0
2976,17346,3560,1,1,1,1
2983,173368,6200,0,0,0,0
2984,173355,5699,0,0,0,0
2986,173345,6520,0,0,0,0
2987,173343,6570,1,1,0,0
2991,173303,5300,0,0,0,0
2992,173281,6559,0,0,0,0
2993,173278,6800,1,0,0,0
2994,173273,6400,1,1,0,0
2995,173262,6200,1,1,1,1
2996,173226,6559,1,1,0,0
2997,173223,6530,1,1,1,0
2999,173125,4840,0,0,0,0
3001,173105,6579,1,0,0,0
3002,173102,2100,0,0,0,0
3003,173083,6559,1,0,0,0
3004,173047,6100,0,0,0,0
3006,173024,6570,1,0,0,0
3007,173007,6559,0,0,0,0
3008,172983,2100,1,1,1,1
3009,172942,6800,0,0,0,0
3010,172936,6570,0,0,0,0
3011,172927,1100,1,1,0,0
3013,172907,6200,0,0,0,0
3014,172882,6509,1,1,1,1
3015,172845,6300,0,0,0,0
3016,172832,2600,0,0,0,0
3017,172827,6100,1,1,1,1
3018,172823,6100,0,0,0,0
3020,172788,2200,0,0,0,0
3021,172766,6509,1,1,0,0
3023,172706,6300,0,0,0,0
3024,172701,4840,0,0,0,0
3025,17266,6800,1,0,0,0
3027,172643,6509,1,1,1,1
3034,172426,6800,0,0,0,0
3035,172420,6400,0,0,0,0
3036,172403,6100,1,1,0,0
3039,172329,3600,1,1,1,1
3041,172269,6200,0,0,0,0
3044,172202,3600,0,0,0,0
3045,1722,3560,0,0,0,0
3046,172183,5800,1,1,1,1
3047,172163,6559,1,1,1,1
3049,172106,1100,1,0,0,0
3050,172050,6520,1,1,1,1
3055,172003,6509,0,0,0,0
3056,171994,5100,0,0,0,0
3059,171970,6200,0,0,0,0
3060,171967,2200,0,0,0,0
3062,171949,5699,0,0,0,0
3063,171942,5699,0,0,0,0
3068,171821,6509,1,1,1,1
3069,171808,6509,1,1,0,0
3070,171786,3600,1,1,1,1
3071,171760,3600,1,1,1,1
3072,171746,6800,1,1,1,1
3074,171724,2100,0,0,0,0
3075,171691,6200,0,0,0,0
3077,171687,6400,0,0,0,0
3078,171662,3600,1,0,0,0
3080,171617,2110,0,0,0,0
3087,171563,5300,0,0,0,0
3088,171552,5200,1,0,0,0
3089,171549,3600,0,0,0,0
3090,171545,1100,0,0,0,0
3091,171485,6570,0,0,0,0
3093,171422,5500,1,1,1,0
3094,171380,2600,0,0,0,0
3095,171376,6800,0,0,0,0
3096,171373,4530,1,0,0,0
3097,171362,1100,0,0,0,0
3098,171353,6100,1,0,0,0
3099,171347,3200,0,0,0,0
3100,171322,1800,0,0,0,0
3102,171243,5400,0,0,0,0
3104,171103,6200,1,0,0,0
3106,171047,6300,1,1,0,0
3108,170983,2200,1,1,0,0
3109,170971,2200,0,0,0,0
3110,170963,4110,1,1,1,1
3111,170944,2200,0,0,0,0
3112,170922,3200,1,1,1,1
3114,170855,1100,0,0,0,0
3115,170843,5600,0,0,0,0
3116,170765,1100,0,0,0,0
3117,170760,2500,0,0,0,0
3118,170740,3600,0,0,0,0
3119,170736,6100,0,0,0,0
3120,170719,3600,1,0,0,0
3121,170699,3560,1,1,0,0
3122,170661,2600,0,0,0,0
3123,170627,5300,0,0,0,0
3124,170606,2900,0,0,0,0
3126,170577,1800,0,0,0,0
3127,170560,1300,0,0,0,0
3128,170539,6540,0,0,0,0
3130,170516,3560,0,0,0,0
3132,170484,1200,1,1,1,1
3133,170463,5100,1,0,0,0
3134,170457,6100,1,1,0,0
3137,170420,5400,0,0,0,0
3138,170392,3300,0,0,0,0
3139,170388,4820,1,1,0,0
3140,170377,6509,1,1,1,1
3141,170360,6520,0,0,0,0
3142,170358,3560,1,1,1,1
3143,170356,3300,1,0,0,0
3146,170322,2900,0,0,0,0
3147,170316,6540,1,1,1,0
3149,170263,1600,0,0,0,0
3150,170236,4830,1,0,0,0
3151,170135,6509,0,0,0,0
3152,170121,5400,1,1,0,0
3153,170113,1500,1,0,0,0
3154,170110,1800,1,1,1,1
3156,170096,6559,1,1,1,1
3158,170061,1100,1,1,0,0
3159,170041,2500,0,0,0,0
3160,170030,3560,1,1,1,0
3161,170022,2500,1,0,0,0
3162,170016,6579,0,0,0,0
3163,169996,6570,0,0,0,0
3165,169970,3600,0,0,0,0
3166,169963,3100,1,1,1,1
3168,169881,5699,0,0,0,0
3169,169865,3600,1,1,1,1
3173,169820,3560,1,1,1,1
3175,169800,4520,1,1,1,0
3177,169762,3540,0,0,0,0
3178,169725,2200,0,0,0,0
3179,169636,1100,0,0,0,0
3180,169576,5800,0,0,0,0
3181,169560,2900,0,0,0,0
3182,169538,3510,1,0,0,0
3184,169501,2600,1,1,1,0
3185,169496,4520,0,0,0,0
3187,169466,3560,0,0,0,0
3189,169418,5699,1,0,0,0
3190,169399,6300,0,0,0,0
3191,169380,1800,0,0,0,0
3192,169364,3560,1,1,0,0
3193,169359,1200,0,0,0,0
3194,169317,3510,0,0,0,0
3195,169259,5500,0,0,0,0
3196,169213,6800,0,0,0,0
3199,169129,1500,1,0,0,0
3200,169113,3800,0,0,0,0
3201,169107,1500,0,0,0,0
3203,169083,3560,1,1,0,0
3205,169000,5500,1,0,0,0
3206,168944,3400,0,0,0,0
3209,168863,2800,0,0,0,0
3210,168829,3100,0,0,0,0
3211,168827,6800,1,1,1,1
3212,168820,3200,1,1,1,1
3213,168787,3560,1,1,1,1
3214,168763,3600,1,1,1,1
3217,168700,3560,1,1,1,0
3218,168698,3560,0,0,0,0
3220,168670,2700,0,0,0,0
3222,168639,3580,1,0,0,0
3223,168627,2110,0,0,0,0
3224,168563,1700,0,0,0,0
3227,168520,1800,0,0,0,0
3228,168490,3560,0,0,0,0
3229,168455,5800,0,0,0,0
3230,168446,2200,1,0,0,0
3232,168337,5600,0,0,0,0
3236,168249,1300,0,0,0,0
3238,168210,6570,1,0,0,0
3239,168168,3560,1,1,1,1
3240,168152,3560,1,1,1,1
3242,168138,3560,1,1,1,0
3244,168115,3800,0,0,0,0
3246,168053,1600,1,0,0,0
3247,168016,3560,1,1,1,1
3248,168007,3200,1,1,1,1
3249,168000,1200,1,0,0,0
3250,167979,4580,0,0,0,0
3252,167958,1200,1,0,0,0
3258,167816,6300,0,0,0,0
3259,167786,6400,1,1,1,1
3260,167763,6700,0,0,0,0
3261,167752,3560,1,0,0,0
3262,167737,3600,1,1,1,1
3263,167714,2600,0,0,0,0
3264,167692,3600,1,1,0,0
3266,167656,3600,1,0,0,0
3267,167600,6800,1,1,1,1
3268,167596,2600,1,1,1,1
3269,167572,3600,1,1,1,1
3272,167516,6520,1,1,1,1
3273,167513,4300,0,0,0,0
3274,167492,1500,0,0,0,0
3276,167421,1500,0,0,0,0
3277,167337,4830,0,0,0,0
3281,167284,3800,0,0,0,0
3282,167280,2700,1,0,0,0
3283,167264,3560,0,0,0,0
3284,167259,4540,0,0,0,0
3285,167256,6600,1,1,0,0
3286,167237,1200,0,0,0,0
3287,167224,3560,1,1,1,1
3288,167216,2900,1,1,0,0
3289,167178,3560,1,1,1,1
3290,167152,1700,1,1,1,1
3293,167082,1300,1,1,1,1
3294,167061,3800,0,0,0,0
3295,167059,6300,0,0,0,0
3296,167035,3200,1,1,1,1
3298,167004,1200,1,0,0,0
3301,166977,3560,1,0,0,0
3302,166944,3560,1,1,1,1
3303,166922,2200,0,0,0,0
3304,166914,3560,1,1,1,1
3307,16687,3560,1,1,1,1
3308,166852,2100,0,0,0,0
3309,166814,3800,0,0,0,0
3310,166779,1600,1,1,0,0
3313,166673,6600,0,0,0,0
3314,166657,3560,1,1,0,0
3315,166634,3560,1,1,1,1
3316,166613,3200,1,1,1,1
3318,166539,5800,1,1,1,1
3319,166534,3560,1,0,0,0
3320,166523,2100,1,1,0,0
3321,166519,2400,0,0,0,0
3322,166492,1200,0,0,0,0
3323,166481,1700,0,0,0,0
3324,166473,5400,1,1,0,0
3326,166452,3580,0,0,0,0
3327,166416,1400,0,0,0,0
3328,166412,1700,0,0,0,0
3331,166344,2100,1,1,0,0
3332,166338,4840,0,0,0,0
3334,166314,3560,1,1,0,0
3335,166312,1300,1,0,0,0
3336,166302,2300,0,0,0,0
3338,166250,4510,1,0,0,0
3339,166221,6800,1,0,0,0
3340,166215,1300,0,0,0,0
3341,166212,1200,0,0,0,0
3342,166200,2900,1,1,0,0
3344,166185,3560,1,0,0,0
3345,166178,1800,1,1,1,1
3346,166171,1700,1,1,1,1
3349,166144,6530,1,0,0,0
3350,166119,3560,1,1,1,1
3351,166099,1500,1,1,1,1
3353,166072,3560,0,0,0,0
3356,166026,3560,0,0,0,0
3357,166013,3100,1,1,1,1
3358,165992,3300,1,0,0,0
3360,165975,3560,0,0,0,0
3362,165955,6600,1,1,1,1
3363,165915,5699,1,1,0,0
3364,165900,3800,0,0,0,0
3365,165896,1500,0,0,0,0
3366,165852,6200,1,0,0,0
3367,165811,5400,1,1,1,0
3368,165805,3560,1,1,1,1
3369,165795,3600,1,1,1,1
3370,165775,5699,0,0,0,0
3371,165763,3560,1,1,1,1
3372,165758,3560,1,1,1,1
3374,165734,2600,1,1,0,0
3375,165718,6600,1,1,0,0
3377,165659,3600,1,0,0,0
3379,165636,3800,0,0,0,0
3380,165619,3560,1,1,1,1
3381,165593,3800,1,1,1,1
3382,165584,6700,0,0,0,0
3385,165510,2700,0,0,0,0
3387,165503,1300,1,1,0,0
3388,165492,3800,1,1,1,1
3390,165445,1500,1,0,0,0
3391,165386,1200,1,1,0,0
3392,165363,3560,1,1,1,1
3393,165361,4540,0,0,0,0
3394,165333,3560,1,1,0,0
