id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week2,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week3,week30,week31,week32,week33,week34,week35,week36,week4,week5,week6,week7,week8,week9
102208008,0.686,0.686,0.685,0.685,0.686,0.686,0.686,0.686,0.67,0.67,0.687,0.686,0.685,0.686,0.687,0.687,0.686,0.685,0.687,0.67,0.66,0.685,0.686,0.686,0.686,0.686,0.686,0.686,0.685,0.686,0.67,0.66,0.686,0.685,0.685,0.686
101208074,0.686,0.686,0.684,0.91,0.686,0.684,0.684,0.686,0.684,0.62,0.686,0.686,0.684,0.67,0.97,0.46,0.66,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.685,0.66,0.686,0.684,0.686
99203054,0.686,0.62,0.95,0.62,0.686,0.686,0.65,0.686,0.686,0.686,0.683,0.682,0.684,0.686,0.686,0.686,0.684,0.686,0.686,0.65,0.63,0.682,0.65,0.684,0.686,0.686,0.686,0.686,0.682,0.686,0.63,0.686,0.64,0.686,0.686,0.93
102209035,0.686,0.681,0.64,0.24,0.686,0.683,0.686,0.686,0.686,0.96,0.686,0.683,0.686,0.686,0.686,0.686,0.33,0.686,0.683,0.686,0.683,0.21,0.681,0.683,0.686,0.684,0.686,0.684,0.75,0.686,0.684,0.686,0.65,0.683,0.684,0.684
102208090,0.686,0.63,0.686,0.64,0.686,0.684,0.681,0.684,0.686,0.35,0.686,0.686,0.686,0.686,0.682,0.15,0.62,0.686,0.686,0.63,0.64,0.61,0.685,0.686,0.686,0.63,0.686,0.684,0.685,0.686,0.682,0.683,0.35,0.682,0.36,0.61
102208089,0.686,0.686,0.683,0.64,0.686,0.686,0.38,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.35,0.66,0.682,0.683,0.686,0.58,0.55,0.684,0.686,0.686,0.686,0.686,0.686,0.13,0.686,0.684,0.683,0.46,0.686,0.686,0.63
102208086,0.686,0.63,0.62,0.684,0.63,0.682,0.63,0.686,0.686,0.62,0.686,0.686,0.686,0.686,0.63,0.682,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.63,0.63,0.686,0.63,0.684
102208085,0.686,0.686,0.686,0.688,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.95,0.686,0.686,0.686,0.96,0.46,0.54,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.66,0.687,0.39,0.686,0.686,0.64
102208084,0.686,0.686,0.58,0.63,0.686,0.686,0.686,0.35,0.686,0.36,0.686,0.686,0.686,0.36,0.686,0.686,0.63,0.686,0.63,0.686,0.15,0.64,0.62,0.686,0.686,0.686,0.686,0.686,0.54,0.49,0.686,0.686,0.63,0.686,0.686,0.686
102208083,0.686,0.681,0.684,0.95,0.62,0.684,0.686,0.686,0.684,0.96,0.686,0.681,0.65,0.686,0.71,0.52,0.67,0.688,0.15,0.67,0.686,0.65,0.684,0.686,0.686,0.15,0.686,0.683,0.44,0.686,0.687,0.686,0.47,0.684,0.686,0.65
102208082,0.686,0.686,0.67,0.65,0.683,0.686,0.686,0.684,0.686,0.64,0.686,0.686,0.686,0.687,0.683,0.687,0.686,0.686,0.686,0.686,0.64,0.686,0.686,0.686,0.686,0.684,0.65,0.686,0.67,0.686,0.687,0.63,0.54,0.686,0.684,0.686
102208078,0.686,0.686,0.63,0.683,0.35,0.683,0.63,0.686,0.683,0.76,0.686,0.681,0.681,0.686,0.686,0.93,0.93,0.686,0.686,0.66,0.687,0.686,0.685,0.686,0.686,0.686,0.686,0.686,0.36,0.64,0.686,0.682,0.48,0.684,0.684,0.686
102208074,0.686,0.686,0.67,0.42,0.686,0.686,0.686,0.683,0.686,0.72,0.686,0.686,0.67,0.55,0.54,0.76,0.688,0.686,0.686,0.686,0.15,0.686,0.686,0.686,0.64,0.686,0.686,0.686,0.91,0.686,0.683,0.686,0.684,0.686,0.686,0.684
102208073,0.686,0.686,0.686,0.93,0.686,0.686,0.686,0.686,0.686,0.683,0.686,0.686,0.686,0.686,0.686,0.687,0.686,0.67,0.685,0.683,0.51,0.686,0.58,0.67,0.686,0.686,0.686,0.686,0.685,0.686,0.57,0.686,0.64,0.58,0.686,0.64
102208068,0.686,0.686,0.686,0.65,0.686,0.686,0.684,0.686,0.682,0.688,0.686,0.686,0.686,0.686,0.686,0.55,0.686,0.686,0.686,0.686,0.12,0.686,0.63,0.686,0.686,0.686,0.686,0.686,0.91,0.686,0.684,0.686,0.49,0.684,0.685,0.683
102208066,0.686,0.686,0.67,0.63,0.686,0.683,0.65,0.686,0.682,0.77,0.681,0.62,0.686,0.684,0.686,0.55,0.686,0.98,0.686,0.686,0.42,0.686,0.681,0.686,0.686,0.688,0.684,0.686,0.54,0.686,0.684,0.63,0.38,0.681,0.683,0.682
102208065,0.686,0.686,0.684,0.686,0.686,0.684,0.62,0.686,0.686,0.686,0.686,0.686,0.686,0.684,0.684,0.683,0.686,0.686,0.686,0.686,0.686,0.686,0.684,0.686,0.686,0.686,0.686,0.686,0.686,0.62,0.63,0.686,0.684,0.686,0.683,0.684
102208064,0.686,0.686,0.686,0.98,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.73,0.686,0.66,0.686,0.686,0.12,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.51,0.686,0.686,0.686
102208063,0.686,0.686,0.15,0.96,0.686,0.37,0.684,0.22,0.686,0.21,0.686,0.686,0.66,0.686,0.15,0.91,0.95,0.686,0.686,0.686,0.686,0.8,0.685,0.686,0.686,0.686,0.686,0.686,0.687,0.67,0.62,0.63,0.67,0.686,0.63,0.686
102208062,0.686,0.39,0.682,0.53,0.686,0.686,0.686,0.686,0.682,0.686,0.684,0.686,0.63,0.686,0.47,0.96,0.686,0.686,0.686,0.686,0.92,0.686,0.681,0.686,0.686,0.686,0.686,0.686,0.67,0.686,0.686,0.686,0.67,0.686,0.686,0.686
102208061,0.686,0.686,0.686,0.686,0.684,0.686,0.686,0.686,0.686,0.686,0.686,0.682,0.683,0.686,0.686,0.686,0.681,0.686,0.686,0.686,0.36,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.684,0.686,0.686,0.37,0.62,0.686,0.686
102208060,0.686,0.686,0.686,0.63,0.686,0.686,0.686,0.686,0.686,0.683,0.686,0.686,0.686,0.686,0.682,0.686,0.96,0.686,0.686,0.686,0.686,0.92,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.65,0.686,0.8,0.57,0.686,0.686,0.686
102208059,0.686,0.684,0.66,0.72,0.65,0.684,0.686,0.686,0.61,0.686,0.686,0.64,0.64,0.686,0.686,0.47,0.66,0.686,0.686,0.686,0.65,0.686,0.64,0.686,0.686,0.688,0.55,0.684,0.65,0.684,0.686,0.683,0.36,0.61,0.65,0.65
102208057,0.686,0.686,0.686,0.95,0.686,0.686,0.686,0.684,0.686,0.686,0.686,0.683,0.688,0.686,0.686,0.46,0.72,0.686,0.686,0.686,0.64,0.65,0.686,0.686,0.686,0.688,0.686,0.681,0.43,0.686,0.686,0.46,0.48,0.686,0.686,0.686
102208056,0.686,0.686,0.684,0.96,0.684,0.683,0.684,0.686,0.686,0.45,0.686,0.686,0.686,0.686,0.683,0.97,0.686,0.686,0.686,0.51,0.59,0.686,0.8,0.686,0.686,0.686,0.686,0.55,0.56,0.97,0.686,0.37,0.38,0.686,0.63,0.686
102208055,0.686,0.686,0.67,0.66,0.686,0.686,0.686,0.686,0.686,0.67,0.686,0.686,0.65,0.686,0.687,0.687,0.67,0.686,0.686,0.686,0.65,0.15,0.686,0.686,0.686,0.686,0.686,0.686,0.64,0.686,0.61,0.685,0.57,0.67,0.686,0.685
102208054,0.686,0.686,0.684,0.59,0.684,0.683,0.686,0.686,0.686,0.76,0.686,0.686,0.686,0.54,0.54,0.686,0.54,0.686,0.686,0.686,0.47,0.686,0.62,0.686,0.686,0.686,0.684,0.65,0.55,0.686,0.36,0.67,0.62,0.686,0.686,0.686
102208053,0.686,0.62,0.686,0.683,0.686,0.686,0.684,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.45,0.96,0.686,0.683,0.686,0.686,0.94,0.686,0.686,0.686,0.686,0.686,0.64,0.686,0.686,0.686,0.686,0.46,0.686,0.686,0.686
102208052,0.686,0.686,0.55,0.76,0.684,0.686,0.64,0.686,0.683,0.65,0.56,0.684,0.686,0.48,0.686,0.58,0.686,0.686,0.686,0.684,0.16,0.686,0.683,0.686,0.686,0.684,0.685,0.686,0.44,0.686,0.63,0.686,0.37,0.684,0.684,0.684
102208046,0.686,0.686,0.95,0.686,0.684,0.684,0.686,0.684,0.683,0.76,0.686,0.686,0.63,0.686,0.63,0.16,0.686,0.686,0.686,0.686,0.15,0.55,0.684,0.682,0.682,0.682,0.682,0.685,0.15,0.96,0.686,0.65,0.14,0.686,0.686,0.56
102208045,0.686,0.686,0.686,0.96,0.686,0.684,0.686,0.684,0.684,0.95,0.686,0.685,0.66,0.686,0.97,0.686,0.686,0.686,0.52,0.686,0.95,0.684,0.683,0.686,0.686,0.686,0.686,0.686,0.54,0.67,0.686,0.686,0.687,0.684,0.686,0.93
102208043,0.686,0.683,0.686,0.686,0.686,0.686,0.96,0.686,0.686,0.96,0.686,0.684,0.65,0.684,0.686,0.93,0.686,0.686,0.686,0.681,0.686,0.686,0.684,0.685,0.686,0.686,0.686,0.686,0.686,0.686,0.684,0.686,0.686,0.686,0.686,0.686
102208042,0.686,0.686,0.686,0.683,0.684,0.686,0.686,0.686,0.684,0.8,0.686,0.63,0.686,0.686,0.686,0.67,0.686,0.686,0.686,0.686,0.54,0.686,0.36,0.58,0.686,0.686,0.66,0.686,0.51,0.685,0.686,0.31,0.686,0.684,0.686,0.686
102208041,0.686,0.686,0.8,0.31,0.684,0.684,0.63,0.22,0.67,0.8,0.686,0.686,0.686,0.686,0.686,0.46,0.65,0.686,0.684,0.684,0.48,0.66,0.8,0.686,0.686,0.686,0.684,0.686,0.13,0.67,0.61,0.32,0.54,0.686,0.684,0.67
102208038,0.686,0.686,0.57,0.62,0.686,0.686,0.686,0.686,0.686,0.688,0.686,0.686,0.686,0.686,0.686,0.686,0.45,0.686,0.686,0.36,0.54,0.67,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.55,0.686,0.683,0.35,0.686,0.686,0.686
102208034,0.686,0.686,0.686,0.72,0.686,0.686,0.686,0.686,0.686,0.65,0.686,0.681,0.684,0.686,0.686,0.64,0.686,0.686,0.686,0.686,0.64,0.686,0.686,0.686,0.686,0.686,0.684,0.686,0.96,0.64,0.686,0.686,0.686,0.686,0.686,0.686
102208032,0.686,0.686,0.686,0.49,0.686,0.686,0.686,0.686,0.686,0.46,0.686,0.683,0.686,0.686,0.686,0.685,0.66,0.686,0.686,0.686,0.682,0.47,0.686,0.686,0.686,0.686,0.686,0.686,0.684,0.684,0.686,0.686,0.58,0.686,0.686,0.686
