2016/1/8,2016/2/10,2016/2/12,2016/3/8,2016/3/9,2016/3/10,2016/4/8,2016/4/9,2016/4/11,2016/5/8,2016/5/9,2016/5/12,2016/6/8,2016/6/10,2016/6/11,2016/6/12,2016/7/8,2016/7/12,2016/7/27,2016/7/31,2016/8/12,2016/8/18,2016/8/19,2016/8/21,2016/8/22,2016/8/25,2016/8/26,2016/8/27,2016/8/29,2016/9/9,2016/9/11,2016/9/23,2016/9/26,2016/9/30,2016/10/7,2016/10/10,2016/10/13,2016/10/17,2016/10/21,2016/10/24,2016/10/28,2016/10/29,2016/10/30,2016/10/31,2016/11/8,2016/11/11,2016/11/13,2016/11/14,2016/11/18,2016/11/20,2016/11/21,2016/11/23,2016/11/25,2016/11/28,2016/11/30,2016/12/8,2016/12/9,2016/12/12,2016/12/14,2016/12/16,2016/12/19,2016/12/21,2016/12/22,2016/12/23,2016/12/26,2016/12/28,2016/12/29,2016/12/30,2016/12/31,2017/1/3,2017/1/13,2017/1/15,2017/1/16,2017/1/18,2017/1/20,2017/1/23,2017/1/24,2017/1/26,2017/2/3,2017/2/13,2017/2/15,2017/2/17,2017/2/19,2017/2/20,2017/2/23,2017/2/24,2017/3/2,2017/3/3,2017/3/13,2017/6/1,2017/6/3,2017/9/1,2017/9/2,2017/10/2,2017/10/3,2017/11/1,ItemShortName,clustered_label
0,0,0,0,0,0,0,0,0,0,0,170,0,0,160,0,227,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,160,0,0,0,0,0,0,0,160,0,0,160,0,0,160,0,0,227,130,0,0,180,0,0,0,0,0,0,0,0,420,0,0,0,0,0,130,0,0,0,130,0,0,420,0,0,0,330,0,420,0,420,130,0,0,0,0,SSM3K36MFV,927
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,EXS00A-AT01437,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,231,0,231,0,231,231,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,231,0,0,231,231,231,0,231,231,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,CM3232A3OG,640
0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,231,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,CM3232A3OG,925
0,231,0,0,0,0,0,231,0,0,0,234,231,0,235,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,235,0,0,235,0,0,234,0,0,231,234,0,0,234,0,0,232,0,0,0,232,0,232,0,232,0,0,0,232,0,0,0,235,0,0,232,0,0,0,235,0,232,0,232,232,0,0,0,0,TC7SET126FU,670
0,231,0,0,0,0,0,235,0,0,0,235,231,0,235,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,235,0,235,0,0,0,0,0,235,0,0,235,0,0,235,0,0,231,235,0,0,235,0,0,235,0,0,0,235,0,222,0,235,0,0,0,233,0,0,0,222,0,0,222,0,0,0,233,0,222,0,222,235,0,0,0,0,"SSM3K15FV(TL3AP,ZE",670
0,231,0,0,0,0,0,231,0,0,0,235,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,234,0,0,234,0,0,0,234,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,233,0,234,234,0,0,0,0,"SSM3K56FS,LF(T",670
0,235,0,0,0,231,0,231,0,0,231,232,231,0,235,0,231,0,0,0,0,0,0,231,0,0,0,231,231,0,0,0,235,0,0,235,0,231,0,235,0,235,0,231,0,0,0,235,0,0,235,0,0,232,0,0,235,232,0,0,232,0,0,232,231,0,0,224,231,232,0,232,231,0,0,232,0,0,0,232,0,0,232,231,0,0,232,0,232,0,232,232,0,0,0,0,2SC4738-GR,640
0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,231,0,0,231,0,0,231,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,0,0,231,0,0,0,0,0,0,231,0,231,0,231,231,0,0,0,0,2SC4738-GR,927
0,235,0,0,0,0,0,235,0,0,0,234,231,0,235,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,235,0,0,235,0,0,0,235,0,235,0,0,0,0,0,235,0,0,235,0,0,234,0,0,235,233,0,0,233,0,0,233,0,0,0,233,0,233,0,234,0,0,0,233,0,0,0,233,0,0,233,0,0,0,233,0,222,0,233,233,0,0,0,0,"SSM6N15FE(T5LAP,E)",670
0,231,0,0,0,0,0,231,0,0,0,234,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,234,0,0,231,234,0,0,234,0,0,234,0,0,0,234,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,234,0,0,0,0,"DF2B7M2SL,L3F(T",670
0,0,0,0,0,231,0,0,0,0,231,231,0,0,231,0,231,0,0,0,0,0,0,231,0,0,0,0,231,0,0,0,231,0,0,231,0,231,0,231,0,231,231,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,234,231,0,0,234,231,234,0,231,231,0,0,231,0,0,0,231,0,0,231,232,0,0,231,0,234,0,234,231,0,0,0,0,RCLAMP0544T.TCT,640
0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,231,0,0,231,0,0,231,0,0,0,231,0,0,231,0,0,0,222,0,0,0,222,231,0,0,222,0,0,231,0,0,0,231,0,0,231,0,0,0,234,0,231,0,231,231,0,0,0,0,RCLAMP0544T.TCT,924
0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,221,0,0,224,0,0,0,222,0,0,222,0,0,0,0,0,0,0,0,232,0,0,0,0,0,222,0,0,0,232,0,0,0,0,0,0,222,0,224,0,232,222,0,0,0,0,RCLAMP0544T.TCT,925
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,234,0,0,231,234,0,0,234,0,0,234,0,0,0,234,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,234,0,0,0,0,TCR3DF33,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,234,0,0,234,0,0,0,234,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,234,0,0,0,0,CMS30I40A,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,LN-G8-1463,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,EXS00A-CG02888,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,EXS00A-03168,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,234,0,0,0,234,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,EXS00A-CH00255,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,231,0,0,0,0,TCR3DF45,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,231,0,0,0,0,1SS423,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,234,0,231,231,0,0,0,0,TPCP8102,670
0,236,0,0,0,0,0,236,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,236,0,0,0,0,236,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,AS1345A-BWLT-AD,670
0,231,0,0,0,0,0,231,0,0,0,235,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,235,0,0,235,0,0,235,0,0,231,235,0,0,235,0,0,227,0,0,0,227,0,222,0,227,0,0,0,227,0,0,0,223,0,0,223,0,0,0,227,0,222,0,222,227,0,0,0,0,"SSM3K36FS,LF(T",670
0,235,0,0,0,0,0,231,0,0,0,234,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,235,0,0,235,0,0,0,235,0,231,0,0,0,0,0,231,0,0,231,0,0,232,0,0,235,232,0,0,232,0,0,232,0,0,0,233,0,233,0,233,0,0,0,233,0,0,0,233,0,0,233,0,0,0,233,0,233,0,233,233,0,0,0,0,"CTS05S30,L3F(T",670
0,231,0,0,0,0,0,231,0,0,0,234,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,234,0,0,231,234,0,0,234,0,0,234,0,0,0,234,0,234,0,234,0,0,0,234,0,0,0,234,0,0,234,0,0,0,234,0,234,0,234,234,0,0,0,0,TCR3DF30,670
0,0,0,0,0,0,0,0,0,0,0,214,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,235,0,235,0,0,0,0,0,235,0,0,235,0,0,227,0,0,0,214,0,0,214,0,0,211,0,0,0,211,0,213,0,211,0,0,0,213,0,0,0,213,0,0,213,0,0,0,213,0,213,0,213,211,0,0,0,0,SSM3K56CT,610
0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,231,0,0,228,0,0,160,0,0,0,160,0,160,0,160,0,0,0,160,0,0,0,160,0,0,160,0,0,0,160,0,160,0,213,160,0,0,0,0,"SSM3K37FS,LF(T",810
0,235,0,0,0,0,0,235,0,0,0,234,235,0,235,0,235,0,0,0,0,0,0,235,0,0,0,235,0,0,0,0,235,0,0,235,0,0,0,235,0,235,0,0,0,0,0,235,0,0,235,0,0,224,0,0,235,232,0,0,232,0,0,232,0,0,0,232,0,231,0,232,0,0,0,234,0,0,0,231,0,0,231,0,0,0,234,0,231,0,231,232,0,0,0,0,EXS00A-CH00724,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,TC35661IDBG,670
0,231,0,0,0,0,0,231,0,0,0,231,231,0,231,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,231,0,0,0,231,0,231,0,231,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,ZTS6034,670
0,231,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,0,231,0,231,0,0,0,0,0,231,0,0,231,0,0,231,0,0,0,231,0,0,231,0,0,231,0,0,0,231,0,234,0,231,0,0,0,231,0,0,0,234,0,0,234,0,0,0,231,0,234,0,234,231,0,0,0,0,CSRG3000A01-IQQI-R,610
0,235,0,0,0,0,0,235,0,0,0,222,231,0,236,0,235,0,0,0,0,0,0,235,0,0,0,235,0,0,0,0,235,0,0,235,0,0,0,235,0,235,0,0,0,0,0,235,0,0,235,0,0,233,0,0,235,222,0,0,233,0,0,233,0,0,0,222,0,0,0,233,0,0,0,233,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,222,0,0,0,0,"TC75S56FU(TE85L,F)",690
0,236,0,0,0,0,0,236,0,0,0,221,236,0,228,0,236,0,0,0,0,0,0,236,0,0,0,236,0,0,0,0,236,0,0,236,0,0,0,228,0,228,0,0,0,0,0,228,0,0,228,0,0,224,0,0,236,224,0,0,224,0,0,224,0,0,0,224,0,255,0,223,0,0,0,222,0,0,0,222,0,0,222,0,0,0,222,0,255,0,255,224,0,0,0,0,TC7WZ74FU,670
0,228,0,0,0,0,0,227,0,0,0,160,235,0,214,0,235,0,0,0,0,0,0,227,0,0,0,227,0,0,0,0,228,0,0,228,0,0,0,214,0,214,0,0,0,0,0,214,0,0,214,0,0,150,0,0,228,160,0,0,160,0,0,160,0,0,0,160,0,150,0,150,0,0,0,150,0,0,0,150,0,0,150,0,0,0,150,0,440,0,440,160,0,0,0,0,"DF2B7M3SL,L3F(T",670
0,140,0,0,0,235,0,228,0,0,0,410,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,140,0,227,0,170,0,170,0,227,0,0,0,180,0,0,180,0,0,410,0,0,214,410,0,0,410,0,0,410,251,0,0,410,440,410,0,410,440,0,0,410,0,0,0,410,0,0,410,440,0,0,410,0,440,0,410,410,0,0,0,440,"TMBT3904,LM(T",620
0,0,0,0,0,0,0,0,0,0,0,251,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,227,0,0,0,0,0,0,0,227,0,0,227,0,0,255,0,0,0,251,0,0,251,0,0,0,233,0,0,0,233,440,0,0,232,0,0,440,0,0,0,440,0,0,0,233,0,0,440,0,440,0,440,233,0,0,0,0,"TMBT3904,LM(T",925
0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,233,0,0,0,232,0,0,233,0,0,0,0,0,0,0,0,224,0,0,0,0,0,232,0,0,0,232,0,0,0,0,0,0,232,0,255,0,224,0,0,0,0,0,"TMBT3904,LM(T",840
0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,0,233,0,0,0,233,0,0,233,0,0,233,0,0,0,233,0,233,0,233,0,0,0,233,0,0,0,233,0,0,233,0,0,0,233,0,233,0,233,233,0,0,0,0,"TPCC8104,L1Q(CM",925
0,180,0,0,0,0,0,180,0,0,0,430,180,0,180,0,180,0,0,0,0,0,0,180,0,0,0,180,0,0,0,0,180,0,0,180,0,0,0,180,0,180,0,0,0,0,0,110,0,0,180,0,0,430,0,0,180,430,0,0,420,0,0,420,0,0,0,420,0,460,0,420,0,0,0,420,0,0,0,420,0,0,420,0,0,0,420,0,460,0,460,420,0,0,0,0,"TC7SZ08FE,LAPM",620
0,221,0,0,0,231,0,221,0,0,231,224,236,0,260,0,236,0,0,0,0,0,0,227,0,0,0,227,231,0,0,0,221,0,0,260,0,231,0,221,0,221,0,0,0,0,0,260,0,0,260,0,0,240,0,0,221,240,0,0,224,0,0,224,0,0,0,224,0,224,0,224,0,0,0,224,0,0,0,224,0,0,224,0,0,0,224,0,222,0,222,223,0,0,0,0,ZTS6031,640
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZTS6031,450
231,570,0,0,0,231,0,570,0,0,231,510,570,0,580,0,570,0,0,0,0,0,0,570,0,0,0,570,231,0,0,0,570,0,0,570,0,231,0,580,0,580,231,0,0,0,0,580,0,0,580,0,0,510,0,0,570,510,0,0,560,0,0,510,231,0,0,510,231,540,0,560,231,0,0,560,0,0,0,560,0,0,530,0,0,0,560,0,540,0,540,560,0,0,0,0,SSM6N15AFE,630
0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,231,0,0,231,0,0,231,0,0,231,231,0,0,231,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,0,0,231,0,0,231,0,0,0,231,0,231,0,231,231,0,0,0,0,SSM6N15AFE,927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,SMF05C.TCT,745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,GS12181-INE3,745
0,235,0,0,0,0,0,235,0,0,0,227,231,0,236,0,231,0,0,0,0,0,0,231,0,0,0,231,0,0,0,0,235,0,0,231,0,0,0,235,0,235,0,0,0,0,0,236,0,0,227,0,0,224,0,0,235,224,0,0,224,0,0,227,0,0,0,227,0,224,0,235,0,0,0,224,0,0,231,221,231,0,224,0,231,0,221,231,231,0,221,227,0,0,0,0,CSR8811A08-ICXR-R,670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,CSR8811A08-ICXR-R,749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,AON6230,745
231,0,0,227,0,227,0,0,0,0,236,0,0,227,0,224,231,224,221,0,0,0,0,231,235,236,0,0,231,0,0,0,227,0,0,0,0,227,0,0,0,0,0,0,236,0,0,0,0,0,0,228,0,0,224,0,227,0,227,0,0,223,0,0,0,224,224,0,0,0,0,0,0,224,0,0,224,0,224,0,227,0,0,0,224,0,0,224,231,0,0,0,227,0,0,0,AO4468,520
0,0,0,0,0,231,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AO4468,460
0,0,0,0,0,235,0,0,0,0,235,224,0,0,221,0,231,0,0,0,0,0,0,231,0,0,0,0,231,0,0,0,235,0,0,0,0,236,0,221,0,0,0,221,0,0,0,221,0,0,221,0,0,224,0,0,0,224,0,0,224,0,0,0,224,0,0,0,224,224,0,0,221,0,0,227,0,0,0,224,0,0,0,224,0,0,224,0,231,0,231,227,0,0,0,0,MP28259DD-A-LF-Z,980
0,0,0,0,0,236,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,224,0,0,0,0,0,MP28259DD-A-LF-Z,460
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,0,0,0,0,0,EMMC08G-M728-A80,748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,0,0,0,0,0,BCSW-APTX-BT-1-0-1,748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,231,0,231,0,0,0,231,0,0,231,231,0,231,0,231,0,0,0,AOWF7S65,746
0,0,0,0,0,231,0,0,0,0,231,0,0,231,0,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,231,0,231,0,231,0,0,231,0,0,0,231,231,0,0,0,0,0,0,231,0,0,231,0,231,0,231,0,0,0,231,0,0,231,231,0,231,0,231,0,0,0,AOTF42S60L,510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,0,0,0,0,0,AO3499,748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,0,0,0,0,0,710867-001,748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,231,0,0,0,0,0,UCLAMP1561P.TNT,820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,231,0,0,0,0,0,TSL2561T,820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,231,0,0,0,0,0,SC33020HQCSTRT,820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,231,0,231,0,0,0,0,0,RCLAMP3552T.TNT,820
