id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36
101208078.0,0.652,0.652,0.652,0.652,0.652,0.653,0.652,0.652,0.652,0.652,0.63,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.52,0.1,0.652,0.652,0.652,0.652,0.1,0.652,0.652,0.652,0.652,0.652,0.652,0.1
101208070.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.63,0.652,0.6509999999999999,0.652,0.652,0.652,0.652
101208065.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101208064.0,0.652,0.652,0.652,0.652,0.61,0.652,0.652,0.652,0.652,0.652,0.54,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.1,0.655,0.652,0.652,0.652,0.652,0.54,0.652,0.652,0.652,0.652,0.652,0.54,0.53
101208062.0,0.652,0.6509999999999999,0.652,0.654,0.652,0.652,0.652,0.6509999999999999,0.6559999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.66,0.652,0.652,0.652,0.4,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.6509999999999999,0.63
101208060.0,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.4,0.652,0.652,0.652,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.53,0.653,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.6509999999999999,0.61,0.63
101208058.0,0.652,0.1,0.63,0.33,0.6509999999999999,0.52,0.652,0.66,0.652,0.654,0.63,0.1,0.2,0.652,0.652,0.652,0.652,0.62,0.652,0.54,0.652,0.652,0.652,0.52,0.652,0.652,0.652,0.652,0.1,0.652,0.652,0.652,0.652,0.652,0.652,0.53
101208056.0,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.63,0.1,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.1,0.52,0.652,0.652,0.652,0.1,0.52,0.652,0.652,0.652,0.652,0.652,0.1,0.652
101208055.0,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.52,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.54,0.6509999999999999,0.652,0.652,0.652,0.1,0.652,0.652,0.652,0.652,0.652,0.652,0.33,0.652
101208054.0,0.652,0.652,0.652,0.652,0.53,0.63,0.652,0.652,0.652,0.652,0.652,0.54,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.53,0.652,0.6509999999999999,0.652,0.652,0.54,0.652,0.652,0.652,0.652,0.652,0.652,0.54
101208053.0,0.652,0.654,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.61,0.652,0.2,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.66,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.53,0.2,0.652,0.652,0.652
101208052.0,0.652,0.654,0.654,0.652,0.652,0.61,0.654,0.652,0.654,0.64,0.654,0.1,0.654,0.6509999999999999,0.652,0.652,0.652,0.63,0.652,0.654,0.652,0.652,0.652,0.52,0.652,0.652,0.652,0.652,0.1,0.652,0.63,0.652,0.652,0.652,0.652,0.1
101208050.0,0.652,0.652,0.63,0.652,0.652,0.1,0.6509999999999999,0.652,0.652,0.652,0.652,0.35,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.61,0.652,0.1,0.652,0.652,0.652,0.53,0.62,0.652,0.652,0.652,0.652,0.652,0.652,0.54
101208034.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.653,0.652,0.652,0.53,0.6509999999999999,0.6509999999999999,0.652,0.655,0.652
101208031.0,0.652,0.652,0.652,0.654,0.652,0.63,0.652,0.6509999999999999,0.62,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.655,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.1,0.34
101208025.0,0.652,0.652,0.63,0.63,0.652,0.52,0.652,0.652,0.652,0.652,0.2,0.2,0.652,0.652,0.652,0.652,0.652,0.61,0.652,0.652,0.1,0.652,0.652,0.51,0.652,0.652,0.652,0.652,0.51,0.652,0.652,0.652,0.652,0.652,0.652,0.1
101208017.0,0.652,0.652,0.63,0.63,0.54,0.63,0.652,0.652,0.652,0.652,0.652,0.33,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.53,0.652,0.652,0.66,0.654,0.652,0.652,0.652,0.655,0.53,0.652,0.652,0.64,0.652,0.652,0.652,0.655
101208015.0,0.652,0.652,0.652,0.652,0.6559999999999999,0.63,0.652,0.652,0.652,0.652,0.652,0.1,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.1,0.652,0.652,0.652,0.652,0.52,0.652,0.652,0.652,0.652,0.652,0.1,0.54
101208008.0,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.653,0.655
101208005.0,0.652,0.652,0.652,0.652,0.64,0.652,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.653,0.652,0.654,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.655,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101208004.0,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.655,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.54,0.61,0.652,0.652,0.652,0.652,0.652,0.652
101208003.0,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.34,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.652,0.35
101208002.0,0.652,0.63,0.64,0.652,0.61,0.652,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.1,0.653,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101205093.0,0.652,0.652,0.652,0.63,0.6509999999999999,0.6509999999999999,0.652,0.652,0.652,0.652,0.53,0.4,0.63,0.6509999999999999,0.652,0.652,0.652,0.1,0.66,0.652,0.652,0.66,0.652,0.32,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.33,0.652,0.652,0.652,0.1
101205043.0,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.54,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.2
101205029.0,0.652,0.6509999999999999,0.66,0.652,0.652,0.61,0.652,0.652,0.652,0.6509999999999999,0.62,0.61,0.652,0.62,0.66,0.652,0.652,0.652,0.652,0.62,0.66,0.62,0.62,0.64,0.652,0.652,0.63,0.66,0.63,0.652,0.652,0.62,0.652,0.66,0.652,0.63
101204026.0,0.652,0.6509999999999999,0.652,0.61,0.6509999999999999,0.652,0.652,0.652,0.654,0.652,0.1,0.652,0.63,0.654,0.652,0.652,0.652,0.34,0.652,0.34,0.652,0.652,0.652,0.652,0.653,0.652,0.63,0.653,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652
101203054.0,0.652,0.652,0.652,0.36,0.652,0.652,0.652,0.652,0.64,0.652,0.652,0.34,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.6509999999999999,0.652,0.6509999999999999,0.6509999999999999,0.66,0.652,0.63,0.652,0.652,0.652,0.652,0.654,0.653
101103034.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.654,0.66,0.652,0.652,0.64,0.652,0.654,0.652,0.652,0.652,0.61,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101102026.0,0.652,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.63,0.655,0.652,0.652,0.6509999999999999,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.61,0.652
101102025.0,0.652,0.652,0.652,0.6509999999999999,0.63,0.61,0.652,0.63,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.654,0.652,0.652,0.64,0.652,0.652,0.652,0.655,0.53,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.655,0.652,0.652,0.653,0.652
101101050.0,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.653,0.63,0.652,0.652,0.6509999999999999,0.654,0.652,0.6509999999999999,0.652,0.6509999999999999,0.652,0.6509999999999999,0.652,0.652,0.652,0.652
100508018.0,0.652,0.652,0.6559999999999999,0.6559999999999999,0.61,0.652,0.652,0.652,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.63,0.2,0.652,0.6509999999999999,0.655,0.53,0.652,0.652,0.655,0.652,0.652,0.652,0.652,0.653,0.652,0.652,0.652,0.652,0.6509999999999999,0.1,0.652
100401072.0,0.652,0.652,0.652,0.652,0.6509999999999999,0.655,0.652,0.652,0.653,0.6509999999999999,0.53,0.36,0.652,0.6509999999999999,0.62,0.652,0.2,0.62,0.652,0.53,0.652,0.654,0.6509999999999999,0.652,0.1,0.652,0.652,0.56,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.54
100401044.0,0.652,0.652,0.654,0.652,0.652,0.62,0.654,0.653,0.652,0.652,0.652,0.33,0.652,0.652,0.652,0.652,0.61,0.62,0.652,0.62,0.652,0.652,0.2,0.652,0.652,0.652,0.652,0.62,0.653,0.652,0.652,0.652,0.652,0.652,0.33,0.66
100206009.0,0.652,0.652,0.653,0.652,0.653,0.62,0.652,0.6559999999999999,0.652,0.652,0.652,0.66,0.6509999999999999,0.652,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.652,0.52,0.1,0.652,0.52,0.1,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.1
100202044.0,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.64,0.61,0.652,0.652,0.652,0.652,0.652,0.2,0.652,0.652,0.652,0.655,0.652,0.61,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.2
100104041.0,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.63,0.63,0.63,0.652,0.654,0.652,0.654,0.654,0.652,0.2,0.652,0.6559999999999999,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.6559999999999999,0.652,0.652,0.652,0.652,0.652,0.54,0.652
100101021.0,0.652,0.652,0.652,0.652,0.654,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.653,0.652,0.654,0.654,0.6509999999999999,0.655,0.652,0.652,0.654,0.652,0.654,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
