clustered_label,0,1,2,3,4,5
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
330,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
330,1.0,1.0,1.0,1.0,1.0,0.0
411,1.0,1.0,1.0,1.0,1.0,0.0
650,1.0,1.0,1.0,1.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
650,1.0,1.0,1.0,1.0,1.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,0.0,0.0
420,1.0,1.0,0.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,0.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,0.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,1.0
650,1.0,1.0,1.0,0.0,0.0,0.0
420,1.0,1.0,1.0,1.0,0.0,0.0
650,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,1.0
650,1.0,1.0,0.0,0.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,1.0
420,1.0,1.0,0.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
650,1.0,1.0,0.0,0.0,0.0,0.0
420,1.0,1.0,0.0,0.0,0.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
650,1.0,1.0,1.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,1.0
667,0.0,0.0,0.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,0.0,0.0,0.0,0.0,0.0
667,1.0,1.0,1.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
419,1.0,1.0,1.0,1.0,1.0,1.0
230,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,0.0,0.0,0.0,0.0
210,1.0,1.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
210,1.0,1.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,0.0,0.0,0.0,0.0
240,1.0,1.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,0.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
480,1.0,1.0,1.0,0.0,0.0,0.0
230,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,0.0,0.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
210,1.0,1.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,0.0
210,1.0,1.0,1.0,1.0,0.0,0.0
650,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,0.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
210,1.0,1.0,1.0,0.0,0.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,0.0,0.0,0.0
669,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,0.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
669,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,0.0,0.0
669,1.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,1.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
669,1.0,1.0,1.0,1.0,0.0,0.0
240,1.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
220,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,0.0,0.0,0.0
665,1.0,1.0,0.0,0.0,0.0,0.0
130,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
140,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
150,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,0.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,1.0,0.0,0.0
150,1.0,1.0,1.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
120,1.0,1.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
667,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
140,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
150,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,0.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
150,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,0.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,0.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,0.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0
120,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
120,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
150,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,0.0,0.0,0.0
150,1.0,1.0,1.0,1.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0
665,1.0,1.0,0.0,0.0,0.0,0.0
120,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,0.0,0.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
130,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
130,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,0.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,0.0,0.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,0.0,0.0
667,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
130,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
150,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
160,1.0,1.0,1.0,1.0,1.0,0.0
